ady_phonemic.tsv	ady	Adyghe	Adyghe	True	Phonemic	10
ady_phonetic.tsv	ady	Adyghe	Adyghe	True	Phonetic	4554
alb_phonetic.tsv	alb	Albanian	Albanian	True	Phonetic	713
alb_phonemic.tsv	alb	Albanian	Albanian	True	Phonemic	1160
grc_phonetic.tsv	grc	Ancient Greek (to 1453)	Ancient Greek	True	Phonetic	2
grc_phonemic.tsv	grc	Ancient Greek (to 1453)	Ancient Greek	True	Phonemic	153117
ara_phonetic.tsv	ara	Arabic	Arabic	False	Phonetic	143
ara_phonemic.tsv	ara	Arabic	Arabic	False	Phonemic	5083
arc_phonetic.tsv	arc	Official Aramaic (700-300 BCE)	Aramaic	False	Phonetic	4
arc_phonemic.tsv	arc	Official Aramaic (700-300 BCE)	Aramaic	False	Phonemic	1169
arm_phonetic.tsv	arm	Armenian	Armenian	True	Phonetic	13862
asm_phonemic.tsv	asm	Assamese	Assamese	False	Phonemic	2206
asm_phonetic.tsv	asm	Assamese	Assamese	False	Phonetic	61
aze_phonetic.tsv	aze	Azerbaijani	Azerbaijani	True	Phonetic	1841
aze_phonemic.tsv	aze	Azerbaijani	Azerbaijani	True	Phonemic	214
bak_phonemic.tsv	bak	Bashkir	Bashkir	True	Phonemic	87
bak_phonetic.tsv	bak	Bashkir	Bashkir	True	Phonetic	1968
bel_phonemic.tsv	bel	Belarusian	Belarusian	True	Phonemic	5
bel_phonetic.tsv	bel	Belarusian	Belarusian	True	Phonetic	1163
bul_phonetic.tsv	bul	Bulgarian	Bulgarian	True	Phonetic	93
bul_phonemic.tsv	bul	Bulgarian	Bulgarian	True	Phonemic	34828
bur_phonemic.tsv	bur	Burmese	Burmese	False	Phonemic	3951
cat_phonemic.tsv	cat	Catalan	Catalan	True	Phonemic	44952
cat_phonetic.tsv	cat	Catalan	Catalan	True	Phonetic	11
nci_phonemic.tsv	nci	Classical Nahuatl	Classical Nahuatl	True	Phonemic	796
nci_phonetic.tsv	nci	Classical Nahuatl	Classical Nahuatl	True	Phonetic	1181
syc_phonetic.tsv	syc	Classical Syriac	Classical Syriac	False	Phonetic	6258
syc_phonemic.tsv	syc	Classical Syriac	Classical Syriac	False	Phonemic	53
cze_phonemic.tsv	cze	Czech	Czech	True	Phonemic	3468
cze_phonetic.tsv	cze	Czech	Czech	True	Phonetic	19672
dan_phonemic.tsv	dan	Danish	Danish	True	Phonemic	3658
dan_phonetic.tsv	dan	Danish	Danish	True	Phonetic	4297
dut_phonemic.tsv	dut	Dutch	Dutch	True	Phonemic	21746
dut_phonetic.tsv	dut	Dutch	Dutch	True	Phonetic	642
egy_phonemic.tsv	egy	Egyptian (Ancient)	Egyptian	False	Phonemic	3645
egy_phonetic.tsv	egy	Egyptian (Ancient)	Egyptian	False	Phonetic	2
eng_phonetic.tsv	eng	English	English	True	Phonetic	2412
eng_phonemic.tsv	eng	English	English	True	Phonemic	75740
epo_phonemic.tsv	epo	Esperanto	Esperanto	True	Phonemic	13926
epo_phonetic.tsv	epo	Esperanto	Esperanto	True	Phonetic	5
fao_phonetic.tsv	fao	Faroese	Faroese	True	Phonetic	1137
fao_phonemic.tsv	fao	Faroese	Faroese	True	Phonemic	1645
fin_phonetic.tsv	fin	Finnish	Finnish	True	Phonetic	37630
fin_phonemic.tsv	fin	Finnish	Finnish	True	Phonemic	37663
fre_phonemic.tsv	fre	French	French	True	Phonemic	52245
fre_phonetic.tsv	fre	French	French	True	Phonetic	211
glg_phonetic.tsv	glg	Galician	Galician	True	Phonetic	106
glg_phonemic.tsv	glg	Galician	Galician	True	Phonemic	4529
geo_phonemic.tsv	geo	Georgian	Georgian	False	Phonemic	14037
geo_phonetic.tsv	geo	Georgian	Georgian	False	Phonetic	44
ger_phonetic.tsv	ger	German	German	True	Phonetic	10243
ger_phonemic.tsv	ger	German	German	True	Phonemic	25212
gre_phonetic.tsv	gre	Modern Greek (1453-)	Greek	True	Phonetic	424
gre_phonemic.tsv	gre	Modern Greek (1453-)	Greek	True	Phonemic	7653
hin_phonetic.tsv	hin	Hindi	Hindi	False	Phonetic	264
