aba	a b a	681
aba	ɑː b ɑː	681
abacı	a b a d͡ʒ ɯ	21
abacılar	a b a d͡ʒ ɯ l a ɾ	0
abacılık	a b a d ʒ ɯ ɫ ɯ k	0
abajur	a b a ʒ u ɾ	14
abajurcu	a b a ʒ u ɾ d ʒ u	0
abajurcular	a b a ʒ u ɾ d ʒ u l a ɾ	0
abajurculuk	a b a ʒ u ɾ d ʒ u ɫ u k	0
abaküs	ɑ b ɑ c y s	0
abalı	a b a ɫ ɯ	5
abanoz	ɑ b ɑ n o ʐ	12
abartı	a b a r t ɯ	7
abartılı	a b a ɾ t ɯ l ɯ	68
abece	ɑː b eː d͡ʒ eː	7
abide	aː b i d e	134
ad	ɑ t̪	63382
adal	a d a ɫ	35
adalar	a d a l a ɾ	124
adam	ɑ d ɑ m	13187
adamı	a d a m ɯ	2467
aday	ɑ d ɑ j	1432
adaylar	a d a j l a ɾ	608
adayı	a d a j ɯ	252
adı	a d̪ ɯ	10900
adım	ɑ d ɯ m	1487
ahbap	ɑ h b ɑ p	9
ahlat	a h l aː t	31
ahlat	a h ɫ a t	31
ahtapotlar	ɑ h t ɑ p ó t l a ɾ	2
ahududu	aː h u d u d u	13
ahududular	aː h u d u d u l a ɾ	0
aile	ɑ i l e	2287
ak	ɑ k	2109
akciğer	a k d ʒ iː e ɾ	503
akrabalar	a k ɾ a b aː l a ɾ	21
akrabayla	a k ɾ a b aː j l a	0
akrabayı	a k ɾ a b aː j ɯ	1
aksan	a k s aː n	25
aksan	a k s á n	25
aksanlar	a k s a n l a ɾ	0
aktris	ɑ k t ɾ i s	10
aktör	ɑ k t œ ɾ	28
akvaryum	ɑ k v ɑ ɾ j u m	88
akıl	ɑ k ɯ ɫ	508
akın	a k ɯ n	278
akın	a k ɯ́ n	278
akışkan	a k ɯ ʃ k a n	91
akışkanlar	a k ɯ ʃ k a n l a ɾ	32
akşamlar	a k ʃ a m l a ɾ	11
ala	ɑ ɫ ɑ	6069
alabalık	ɑ ɫ ɑ b ɑ ɫ ɯ k	64
