abafador	a b a f a d o ɹ	1
abafador	a b a f a d o ɻ	1
abatedouro	a b a t e d o w ɾ o	26
abatedouro	a b a t e d o w ɾ u	26
aberto	a b ɛ ɹ t u	1750
aberto	a b ɛ χ t u	1750
abundar	a b ũ d a ɹ	0
abundar	a b ũ d a ɻ	0
abundar	a b ũ d a χ	0
acabamento	a k a b a m ẽ t ʊ	220
acabar	a k a b a ɹ	1060
acabar	a k a b a ɻ	1060
acabar	a k a b a χ	1060
acender	a s ẽ d e ɹ	69
acender	a s ẽ d e ɻ	69
acender	a s ẽ d e ɾ	69
aclimatação	a k l i m a t a s ɐ̃ w	10
acontecer	a k õ t e s e ɹ	2016
acontecer	a k õ t e s e ɻ	2016
acontecer	a k õ t e s e ɾ	2016
acontecer	a k õ t e s e χ	2016
actínio	a k t ʃ i n i u	0
adaga	a d a ɡ a	2
adenina	a d e n i n a	0
adeus	a d e w s	162
adicional	a d ʒ i s j o n a w	332
adição	a d͡ʒ i s ɐ̃ w	71
administração	a d i m i n i s t ɾ a s ɐ̃ w	4564
administração	a d m i n i s t ɾ a s ɐ̃ w	4564
administração	a d ʒ m i n i s t ɾ a s ɐ̃ w	4564
administração	a d ʒ m i n i s t ɾ a s ɐ̃ w̃	4564
administração	a d ʒ m i n i ʃ t ɾ a s ɐ̃ w	4564
afetação	a f e t a s ɐ̃ w	7
afinal	a f i n a w	1482
afirmar	a f i ɹ m a ɹ	565
afirmar	a f i ɻ m a ɻ	565
afirmar	a f i ɾ m a ɾ	565
afirmar	a f i χ m a χ	565
afluente	a f l u ẽ t ʃ i	22
afronta	a f ɾ õ t a	93
agenda	a ʒ ẽ d a	1287
agente	a ʒ ẽ t ʃ i	906
agonia	a ɡ o n i a	71
agulha	a ɡ u ʎ a	46
ai	a j	406
ainu	a j n u	0
alabama	a l a b ɐ m a	17
alativo	a l a t ʃ i v u	0
albatroz	a w b a t ɾ ɔ j s	11
alcano	a w k ɐ n u	0
alceno	a w s e n ʊ	1
aleúte	a l e u t ʃ i	0
alfabético	a w f a b ɛ t ʃ i k u	3
alferes	a w f e ɾ ɪ s	17
alfinete	a w f i n e t ʃ i	4
alga	a w ɡ a	5
algodão	a w ɡ o d ɐ̃ w̃	291
algodão	a w ɡ u d ɐ̃ w̃	291
algum	a w ɡ ũ	3166
aliado	a l i a d ʊ	427
alimento	a l i m ẽ t ʊ	540
aljava	a w ʒ a v a	0
alquimia	a w k i m i a	12
alternativo	a w t e ʁ n a t ʃ i v u	134
altruísmo	a w t ɾ u i s m u	22
altímetro	a w t ʃ i m e t ɾ ʊ	2
alucinação	a l u s i n a s ɐ̃ w	14
alumínio	a l u m i n i u	180
alumínio	a l u m i n j o	180
amanhecer	a m ɐ ɲ e s e ɹ	84
amanhecer	a m ɐ ɲ e s e ɻ	84
amanhecer	ɐ m ɐ ɲ e s e h	84
amanhecer	ɐ m ɐ ɲ e s e χ	84
ambientalista	ɐ̃ b i ẽ t a l i s t a	53
amerício	a m e ɾ i s i u	0
amerício	a m e ɾ i s j u	0
analogia	a n a l o ʒ i a	37
anglicano	ɐ̃ ɡ l i k ɐ n ʊ	1
anglicismo	ɐ̃ ɡ l i s i s m u	1
anglo	ɐ̃ ɡ l ʊ	54
angélico	ɐ̃ ʒ ɛ l i k u	8
ansiedade	ɐ̃ s i e d a d ʒ ɪ	399
antagonista	ɐ̃ t a ɡ o n i s t a	12
antologia	ɐ̃ t o l o ʒ i a	27
anunciante	a n ũ s j ɐ̃ t ʃ i	17
análogo	a n a l o ɡ ʊ	22
anátema	a n a t e m a	5
aparelhagem	a p a ɾ e ʎ a ɡ e	19
aparelhagem	a p a ɾ e ʎ a ɡ ẽ	19
aplicar	a p l i k a h	554
aplicar	a p l i k a ɹ	554
aplicar	a p l i k a ɻ	554
aplicar	a p l i k a ɾ	554
aplicar	a p l i k a χ	554
aposta	a p ɔ s t a	760
apostar	a p o s t a ʁ	295
apostasia	a p o s t a z i a	5
app	ɛ p i	224
apressar	a p ɾ e s a h	31
apressar	a p ɾ e s a ɹ	31
apressar	a p ɾ e s a ɻ	31
apressar	a p ɾ e s a ɾ	31
apressar	a p ɾ e s a χ	31
aquecimento	a k e s i m ẽ t ʊ	325
aracaju	a ɾ a k a ʒ u	851
