a	a	1181
a	ɑː	1181
abandonere	ɑ b ɑ n d ʊ n eː r ə	0
abbedi	ɑ b e d iː	0
abbedisse	ɑ b e d î s e	0
abbor	ɑ b ɔ r	5
abdikasjon	ɑ b d ɪ k ɑ ʃ uː n	8
abdiser	ɑ b d ɪ s eː r	0
abdisere	ɑ b d ɪ s eː r ə	48
abdiserende	ɑ b d ɪ s eː r ə n ə	1
abdiserer	ɑ b d ɪ s eː r ə r	29
abdisert	ɑ b d ɪ s eː ʈ	16
abdiserte	ɑ b d ɪ s eː ʈ ə	20
abort	ɑ b ɔ ɾ t	405
absentere	ɑ b s ə n t eː r ə	0
absolusjon	ɑ b s ɔ l ʉ ʃ uː n	0
absolutt	ɑ b s u l ʉ t	1015
absolutt	ɑ b s ɔ l ʉ t	1015
absolvere	ɑ b s ɔ l ʋ eː r ə	0
absolverer	ɑ b s ɔ l ʋ eː r ə r	0
absolveres	ɑ b s ɔ l ʋ eː r ə s	0
absolvert	ɑ b s ɔ l ʋ eː ʈ	0
absolverte	ɑ b s ɔ l ʋ eː ʈ ə	0
addisjon	ɑ d ɪ ʂ uː n	2
adekvat	ɑ d ə k ʋ ɑː t	9
adel	ɑ̀ː d e l	24
adferd	ɑ̂ː d f e ɾ d	111
adgang	ɑ̂ː d ɡ ɑ ŋ	268
adressat	ɑ d r ɛ s ɑː t	3
advare	ɑː d ʋ ɑː r ə	126
advent	ɑ d ʋ ɛ n t	32
afghanistan	ɑ f ɡ ɑ n ɪ s t ɑ n	1095
afrikaner	ɑ f r i k ɑː n ə r	10
afrikansk	ɑ f r i k ɑː n s k	78
agurktid	a ɡ ʉ r k t iː	0
akkurat	a kː ʉ ɾ ɑː t	3380
akselerere	ɑ k s ɛ l ɛ r eː r ə	15
aksent	a k s a ŋ	21
aksjonær	ɑ k ʂ u n æː r	22
akupunktur	ɑ k ə p ʉ ŋ t ʉː r	24
alasker	a l a s k e r	0
alaskisk	a l a s k i s k	0
albania	ɑ l b ɑ n j ɑ	407
alfabet	a l f a b eː t	2
allerede	ɑ l ə r eː d ɛ	8081
allmenn	ɑ l m ɛ n	55
allé	ɑ l eː	30
alternativ	ɑ l t æ ɳ ɑ t iː ʋ	790
alternativ	ɑ l t æː ɳ ɑ t iː ʋ	790
altfor	ɑ l t f ɔ r	1106
ananas	a n a n a s	3
anarki	ɑ n ɑ r k iː	18
and	ɑ n d	578
and	ɑ nː	578
andesbjørn	a n d e s b j øː ɳ	0
andorra	ɑ n d o r ɑ	10
angola	ɑ ŋ ɡ u l ɑ	61
anmode	ɑ n m uː d ə	6
annen	ɑ n ə n	5967
annen	ɑː ɑ n	5967
annen	ɑː ə n	5967
annullere	ɑ n ʉ l eː r ə	16
ansikt	ɑ n s ɪ k t	329
ansikta	ɑ n s ɪ k t ɑ	0
ansiktene	ɑ n s ɪ k t n̩ ə	32
ansikter	ɑ n s ɪ k t ə r	48
ansiktet	ɑ n s ɪ k t ə	608
antilope	ɑ n t ɪ l uː p ə	2
antilopen	ɑ n t ɪ l uː p ə n	0
antilopene	ɑ n t ɪ l uː p n̩ ə	0
antiloper	ɑ n t ɪ l uː p ə r	1
ape	aː p e	19
apotek	ɑ p u t eː k	67
apoteker	ɑ p u t eː k ə r	10
apotekere	ɑ p u t eː k ɛ r ə	0
apotekeren	ɑ p u t eː k æ ɳ	0
apotekerne	ɑ p u t eː k æ ɳ ə	0
apoteket	ɑ p u t eː k ə	41
appelsin	ɑ p l̩ s iː n	14
aprikos	ɑ p r ɪ k uː s	2
aprikosen	ɑ p r ɪ k uː s n̩	0
aprikosene	ɑ p r ɪ k uː s n̩ ə	0
aprikoser	ɑ p r ɪ k uː s ə r	1
arabisk	ɑ r ɑː b ɪ s k	65
argentina	ɑ ɾ ɡ ə n t ɪː n ɑ	292
armbrøst	a r m b r ø s t	2
armenia	ɑ ɾ m ɛː n j ɑ	80
aruba	ɑ ɾ ʉː b ɑ	1
askebeger	ɑ s k ə b eː ɡ ə r	7
askebegeret	ɑ s k ə b eː ɡ ɛ r ə	0
askebegra	ɑ s k ə b eː ɡ r ɑ	0
askebegre	ɑ s k ə b eː ɡ r ə	1
askebegrene	ɑ s k ə b eː ɡ r ɛ n ə	3
