'ch	χ	0
'i	iː	0
'i	i̯	0
'ma	m a	0
'ma	m ə	0
'n	n	0
'na	n a	0
'na	n ə	0
'r	r	0
'th	θ	0
'y	ə	0
ab	a b	140
abad	a b a d	25
abad	aː b a d	25
abadaeth	a b a d a i̯ θ	2
abadaeth	a b aː d a i̯ θ	2
abadaeth	a b aː d ɛ θ	2
abades	a b a d ɛ s	3
abades	a b aː d ɛ s	3
abathocroalaidd	a b a θ ɔ k r ɔ a l a i̯ ð	0
abathocroalaidd	a b a θ ɔ k r ɔ aː l a i̯ ð	0
abatir	a b a t ɪ r	0
abaty	a b a t i	157
aber	a b ɛ r	123
aber	aː b ɛ r	123
aberdaugleddau	a b ɛ r d a i̯ ɡ l eː ð a i̯	11
aberdaugleddau	a b ɛ r d a i̯ ɡ l eː ð ɛ	11
aberdaugleddau	a b ɛ r d a i̯ ɡ l ɛ ð a i̯	11
aberdaugleddau	a b ɛ r d a i̯ ɡ l ɛ ð ɛ	11
aberdâr	a b ɛ r d aː r	46
abergofiant	a b ɛ r ɡ ɔ v j a n t	0
abertawe	a b ɛ r t a u̯ ɛ	332
aberteifi	a b ɛ r t e i̯ v i	52
aberteifi	a b ɛ r t iː v i	52
aberth	a b ɛ r θ	9
aberth	aː b ɛ r θ	9
aberthged	a b ɛ r θ ɡ ɛ d	1
aberthu	a b ɛ r θ i	14
aberystwyth	a b ɛ r ə s t ʊ i̯ θ	197
aberystwyth	a b ɛ r ə s t ʊ ɪ θ	197
abl	a b a l	3
abl	a b l	3
abl	aː b a l	3
abladol	a b l a d ɔ l	1
abladol	a b l aː d ɔ l	1
absen	a b s ɛ n	0
absennol	a b s ɛ n ɔ l	12
absennu	a b s ɛ n i	0
absenoldeb	a b s ɛ n ɔ l d ɛ b	17
abwyd	a b ʊ i̯ d	1
abwyd	aː b ʊ i̯ d	1
ac	a k	15392
academaidd	a k a d ɛ m a i̯ ð	86
academaidd	a k a d ɛ m ɛ ð	86
academi	a k a d ɛ m i	183
academydd	a k a d ɛ m ɪ ð	15
academyddion	a k a d ɛ m ə ð j ɔ n	5
acen	a k ɛ n	34
aceniad	a k ɛ n j a d	1
acennu	a k ɛ n i	0
acer	a k ɛ r	65
ach	aː χ	9
acha	a χ a	0
achos	a χ ɔ s	444
achos	aː χ ɔ s	444
achos	χ ɔ s	444
achosaf	a χ ɔ s a v	0
achosi	a χ ɔ s i	231
achub	a χ ɪ b	105
achub	aː χ ɪ b	105
achwyn	a χ ʊ i̯ n	3
achwyn	aː χ ʊ i̯ n	3
act	a k t	36
acti	a k t i	0
actiaf	a k t j a v	0
actio	a k t j ɔ	104
actor	a k t ɔ r	436
actores	a k t oː r ɛ s	300
actores	a k t ɔ r ɛ s	300
acw	a k u	14
ad	aː d	10
adael	a d a i̯ l	246
adael	a d ɛ l	246
adael	aː d a i̯ l	246
adael	aː d ɛ l	246
adain	a d a i̯ n	129
adain	a d ɛ n	129
adain	aː d a i̯ n	129
adain	aː d ɛ n	129
adanedd	a d a n ɛ ð	0
adanedd	a d aː n ɛ ð	0
adar	a d a r	273
adar	aː d a r	273
adarydd	a d a r ɪ ð	0
adarydd	a d aː r ɪ ð	0
adarydda	a d a r ə ð a	1
adawed	a d a u̯ ɛ d	0
addawa	a ð a u̯ a	0
addo	a ð ɔ	17
addo	aː ð ɔ	17
addoldy	a ð ɔ l d i	6
addolgar	a ð ɔ l ɡ a r	0
addoli	a ð oː l i	38
addoli	a ð ɔ l i	38
addoliad	a ð ɔ l j a d	27
addolwr	a ð oː l ʊ r	0
addolwr	a ð ɔ l ʊ r	0
addurn	a ð ɪ r n	10
addurn	aː ð ɪ r n	10
addurno	a ð ɪ r n ɔ	16
addysg	a ð ɪ s ɡ	490
addysg	aː ð ɪ s ɡ	490
addysgu	a ð ə s ɡ i	66
adeilad	a d e i̯ l a d	534
adeiladu	a d e i̯ l a d i	300
adeiladu	a d e i̯ l aː d i	300
aden	a d ɛ n	9
aden	aː d ɛ n	9
adenydd	a d eː n ɪ ð	328
adenydd	a d ɛ n ɪ ð	328
aderyn	a d eː r ɪ n	252
aderyn	a d ɛ r ɪ n	252
aderyn	d eː r ɪ n	252
aderyn	d ɛ r ɪ n	252
adfer	a d v ɛ r	87
adferaf	a d v eː r a	0
adferaf	a d v eː r a v	0
adferaf	a d v ɛ r a	0
adferaf	a d v ɛ r a v	0
adferant	a d v eː r a n t	0
adferant	a d v ɛ r a n t	0
adferent	a d v eː r ɛ n t	0
adferent	a d v ɛ r ɛ n t	0
adferf	a d v ɛ r v	0
adfero	a d v eː r ɔ	0
adfero	a d v ɛ r ɔ	0
adio	a d j ɔ	3
adlaw	a d l a u̯	0
adlyn	a d l ɪ n	0
adlynol	a d l ə n ɔ l	0
adnabod	a d n a b ɔ d	364
adnabod	a d n aː b ɔ d	364
adnabyddant	a d n a b ə ð a n t	0
adnabyddi	a d n a b ə ð i	0
adnabyddus	a d n a b ə ð ɪ s	573
adnabyddwch	a d n a b ə ð ʊ χ	0
adnabyddwn	a d n a b ə ð ʊ n	1
adnebydd	a d n eː b ɪ ð	0
adnebydd	a d n ɛ b ɪ ð	0
adnodd	a d n ɔ ð	10
adolygu	a d ɔ l ə ɡ i	11
adra	a d r a	0
adran	a d r a n	333
adre	a d r ɛ	8
adref	a d r ɛ	55
adref	a d r ɛ v	55
adrodd	a d r ɔ ð	115
adroddaf	a d r oː ð a	0
adroddaf	a d r oː ð a v	0
adroddaf	a d r ɔ ð a	0
adroddaf	a d r ɔ ð a v	0
adroddiad	a d r ɔ ð j a d	96
adwaen	a d w a i̯ n	0
adwaenai	a d w e i̯ n a i̯	0
adwaenant	a d w e i̯ n a n t	0
adwaenech	a d w e i̯ n ɛ χ	0
adwaenem	a d w e i̯ n ɛ m	0
adwaenent	a d w e i̯ n ɛ n t	0
adwaenid	a d w e i̯ n ɪ d	14
adwaenir	a d w e i̯ n ɪ r	50
adwaenit	a d w e i̯ n ɪ t	0
adwaenoch	a d w e i̯ n ɔ χ	0
adwaenom	a d w e i̯ n ɔ m	0
adwaenost	a d w e i̯ n ɔ s d	0
adwaenwch	a d w e i̯ n ʊ χ	0
adwaenwn	a d w e i̯ n ʊ n	0
adwaenynt	a d w e i̯ n ɪ n t	0
adweinaf	a d w e i̯ n a v	0
adweini	a d w e i̯ n i	0
adweinid	a d w e i̯ n ɪ d	2
adweinir	a d w e i̯ n ɪ r	5
adwen	a d w ɛ n	2
adwthio	a d ʊ θ j ɔ	0
aech	a i̯ χ	0
aed	a i̯ d	3
aeled	e i̯ l ɛ d	0
aelod	e i̯ l ɔ d	1489
aelwyd	e i̯ l ʊ i̯ d	31
aem	a i̯ m	0
aent	a i̯ n t	1
aer	a i̯ r	86
aer	aː r	86
aeron	e i̯ r ɔ n	39
aeronen	e i̯ r oː n ɛ n	1
aeronen	e i̯ r ɔ n ɛ n	1
aeth	a i̯ θ	634
aeth	aː θ	634
aethai	e i̯ θ a i̯	0
aethant	e i̯ θ a n t	16
aethech	e i̯ θ ɛ χ	0
aethem	e i̯ θ ɛ m	0
aethent	e i̯ θ ɛ n t	0
aethid	e i̯ θ ɪ d	0
aethit	e i̯ θ ɪ t	0
aethoch	e i̯ θ ɔ χ	0
aethoch	ɛ θ ɔ χ	0
aethom	e i̯ θ ɔ m	0
aethon	e i̯ θ ɔ n	3
aethon	ɛ θ ɔ n	3
aethont	e i̯ θ ɔ n t	2
aethost	e i̯ θ ɔ s d	0
aethpwyd	e i̯ θ p ʊ i̯ d	13
aethwn	e i̯ θ ʊ n	0
af	aː	3
af	aː v	3
afal	a v a l	18
afal	aː v a l	18
afalau	a v a l a i̯	13
afalau	a v a l ɛ	13
afalau	a v aː l a i̯	13
afalau	a v aː l ɛ	13
afalau	v a l ɛ	13
afalau	v aː l ɛ	13
afallen	a v a ɬ ɛ n	0
afan	a v a n	32
afan	aː v a n	32
afanc	a v a ŋ k	4
afanc	aː v a ŋ k	4
afanen	a v a n ɛ n	0
afanen	a v aː n ɛ n	0
affrica	a f r ɪ k a	350
aflwyddiannus	a v l ʊ i̯ ð j a n ɪ s	42
afocado	a v ɔ k a d ɔ	1
afocado	a v ɔ k aː d ɔ	1
afon	a v ɔ n	2059
afon	aː v ɔ n	2059
afonfarch	a v ɔ n v a r χ	4
afonfeirch	a v ɔ n v e i̯ r χ	1
afraid	a v r a i̯ d	1
afu	a v i	6
afu	aː v i	6
ag	a ɡ	885
ager	a ɡ ɛ r	32
ager	aː ɡ ɛ r	32
agor	a ɡ ɔ r	163
agor	aː ɡ ɔ r	163
agora	a ɡ oː r a	3
agora	a ɡ ɔ r a	3
agoraf	a ɡ oː r a	0
agoraf	a ɡ oː r a v	0
agoraf	a ɡ ɔ r a	0
agoraf	a ɡ ɔ r a v	0
agorai	a ɡ oː r a i̯	1
agorai	a ɡ ɔ r a i̯	1
agoret	a ɡ oː r ɛ t	0
agoret	a ɡ ɔ r ɛ t	0
agori	a ɡ oː r i	0
agori	a ɡ ɔ r i	0
agoriad	a ɡ ɔ r j a d	38
agos	a ɡ ɔ s	363
agos	aː ɡ ɔ s	363
agweddi	a ɡ w eː ð i	1
agweddi	a ɡ w ɛ ð i	1
aidd	a i̯ ð	0
aifft	a i̯ f t	143
ail	a i̯ l	1243
aillt	a i̯ ɬ d	0
ailosod	a i̯ l ɔ s ɔ d	5
air	a i̯ r	86
ais	a i̯ s	3
ait	a i̯ t	0
alarch	a l a r χ	10
alarch	aː l a r χ	10
alaw	a l a u̯	40
alaw	aː l a u̯	40
alban	a l b a n	690
albwm	a l b ʊ m	280
all	a ɬ	186
all	aː ɬ	186
alla	a ɬ a	0
allai	a ɬ a i̯	80
allai	a ɬ ɛ	80
allan	a ɬ a n	808
allanfa	a ɬ a n v a	0
allant	a ɬ a n t	3
allen	a ɬ ɛ n	49
aller	a ɬ ɛ r	0
allgofnodi	a ɬ ɡ ɔ v n oː d i	0
allgofnodi	a ɬ ɡ ɔ v n ɔ d i	0
alli	a ɬ i	0
allo	a ɬ ɔ	0
allor	a ɬ ɔ r	21
allt	a ɬ t	56
alltud	a ɬ d ɪ d	31
allwedd	a ɬ w ɛ ð	18
allwedd	a ɬ w ɛ θ	18
allweddell	a ɬ w eː ð ɛ ɬ	3
allweddell	a ɬ w ɛ ð ɛ ɬ	3
allwthio	a ɬ ʊ θ j ɔ	0
almaen	a l m a i̯ n	428
almaeneg	a l m e i̯ n ɛ ɡ	233
almaenwr	a l m e i̯ n ʊ r	16
almanac	a l m a n a k	4
alwminiwm	a l ʊ m ɪ n j ʊ m	13
am	a m	7336
amaethyddiaeth	a m e i̯ θ ə ð j a i̯ θ	60
amaethyddiaeth	a m e i̯ θ ə ð j ɛ θ	60
amanita	a m a n ɪ t a	2
amau	a m a i̯	25
amau	a m ɛ	25
amcan	a m k a n	50
amcangyfrif	a m k a ŋ ɡ ə v r i	44
amcangyfrif	a m k a ŋ ɡ ə v r ɪ v	44
amddiffyn	a m ð ɪ f ɪ n	662
amddiffynnaf	a m ð ɪ f ə n a v	0
ameba	a m eː b a	0
ameba	a m ɛ b a	0
amffibiad	a m f ɪ b j a d	0
amguedd	a m ɡ i ɛ ð	0
amguedd	a m ɡ iː ɛ ð	0
amgueddfa	a m ɡ i ɛ ð v a	259
amgueddfa	a m ɡ j ɛ ð v a	259
amgyffred	a m ɡ ə f r ɛ d	4
amgylch	a m ɡ ɪ l χ	166
amgylchedd	a m ɡ ə l χ ɛ ð	95
amgylcheddol	a m ɡ ə l χ eː ð ɔ l	51
amgylcheddol	a m ɡ ə l χ ɛ ð ɔ l	51
amhenodol	a m h ɛ n oː d ɔ l	4
amhenodol	a m h ɛ n ɔ d ɔ l	4
amheuaeth	a m h e i̯ a i̯ θ	29
amheuaeth	a m h e i̯ ɛ θ	29
amheuaf	a m h e i̯ a	0
amheuaf	a m h e i̯ a v	0
amlach	a m l a χ	27
amlen	a m l ɛ n	2
amlwg	a m l ʊ ɡ	384
amnewid	a n n ɛ u̯ ɪ d	12
amobr	a m ɔ b r	1
amod	a m ɔ d	34
amrant	a m r a n t	0
amrantiad	a m r a n t j a d	1
amrwd	a m r ʊ d	9
amryw	a m r ɪ u̯	175
amrywedd	a m r ɪ u̯ j ɛ ð	0
amrywiad	a m r ɪ u̯ j a d	37
amrywiaeth	a m r ɪ u̯ j a i̯ θ	116
amrywiaeth	a m r ɪ u̯ j ɛ θ	116
amrywio	a m r ɪ u̯ j ɔ	180
amrywiol	a m r ɪ u̯ j ɔ l	150
amser	a m s ɛ r	647
amwythig	a m ʊ i̯ θ ɪ ɡ	72
anabl	a n a b l	8
anabl	aː n a b l	8
anabledd	a n a b l ɛ ð	8
anableddau	a n a b l eː ð a i̯	3
anableddau	a n a b l eː ð ɛ	3
anableddau	a n a b l ɛ ð a i̯	3
anableddau	a n a b l ɛ ð ɛ	3
anadlu	a n a d l i	37
anaf	a n a v	37
anaf	aː n a v	37
anafa	a n a v a	0
anafa	a n aː v a	0
anafai	a n a v a i̯	0
anafai	a n aː v a i̯	0
anafais	a n a v a i̯ s	0
anafais	a n a v ɛ s	0
anafais	a n aː v a i̯ s	0
anafais	a n aː v ɛ s	0
anafes	a n a v ɛ s	0
anafes	a n aː v ɛ s	0
anafu	a n a v i	20
anafu	a n aː v i	20
aneiriol	a n e i̯ r j ɔ l	1
anffurfiol	a n f ɪ r v j ɔ l	18
anfon	a n v ɔ n	71
anfonaf	a n v oː n a v	0
anfonaf	a n v ɔ n a v	0
angel	a ŋ ɛ l	44
angen	a ŋ ɛ n	280
angharad	a ŋ h a r a d	51
angharad	a ŋ h aː r a d	51
angheuol	a ŋ h e i̯ ɔ l	16
anghofio	a ŋ h ɔ v j ɔ	12
anghofrwydd	a ŋ h ɔ v r ʊ i̯ ð	0
anghofus	a ŋ h oː v ɪ s	1
anghofus	a ŋ h ɔ v ɪ s	1
anghofuster	a ŋ h ɔ v ɪ s d ɛ r	0
anghydfod	a ŋ h ə d v ɔ d	48
anghydradd	a ŋ h ə d r a ð	0
anghydraddoldeb	a ŋ h ə d r a ð ɔ l d ɛ b	3
anghyfartal	a ŋ h ə v a r t a l	2
anghyflawn	a ŋ h ə v l a u̯ n	15
anghyfreithlon	a ŋ h ə v r e i̯ θ l ɔ n	49
anghymeradwyaeth	a ŋ h ə m ɛ r a d ʊ i̯ a i̯ θ	1
anghymeradwyaeth	a ŋ h ə m ɛ r a d ʊ i̯ ɛ θ	1
anghymreig	a ŋ h ə m r e i̯ ɡ	0
anghymreigio	a ŋ h ə m r e i̯ ɡ j ɔ	0
anghywir	a ŋ h ə u̯ ɪ r	33
angladd	a ŋ l a ð	29
angladdau	a ŋ l a ð a i̯	2
angladdau	a ŋ l a ð ɛ	2
angladdau	a ŋ l aː ð a i̯	2
angladdau	a ŋ l aː ð ɛ	2
angof	a ŋ ɔ v	2
angylaidd	a ŋ	1
angylaidd	a ŋ ə l a i̯ ð	1
angylaidd	a ŋ ə l ɛ ð	1
angyles	a ŋ ə l ɛ s	2
anialwch	a n j a l ʊ χ	45
anialwch	a n j aː l ʊ χ	45
anifail	a n iː v a i̯ l	112
anifail	a n iː v ɛ l	112
anifail	a n ɪ v a i̯ l	112
anifail	a n ɪ v ɛ l	112
anner	a n ɛ r	0
annerbyniol	a n ɛ r b ə n j o l	11
annerch	a n ɛ r χ	8
annog	a n ɔ ɡ	56
annwyd	a n ʊ i̯ d	10
annwyl	a n ʊ i̯ l	19
annwyl	a n ʊ l	19
anodd	a n ɔ ð	161
anodd	aː n ɔ ð	161
anoddach	a n oː ð a χ	18
anoddach	a n ɔ ð a χ	18
anoddaf	a n oː ð a	9
anoddaf	a n oː ð a v	9
anoddaf	a n ɔ ð a	9
anoddaf	a n ɔ ð a v	9
anodded	a n oː ð ɛ d	0
anodded	a n ɔ ð ɛ d	0
anogaf	a n oː ɡ a	0
anogaf	a n oː ɡ a v	0
anogaf	a n ɔ ɡ a	0
anogaf	a n ɔ ɡ a v	0
anrheg	a n r̥ ɛ ɡ	23
anrhydeddu	a n r ə d eː ð i	15
anrhydeddu	a n r ə d ɛ ð i	15
anrhydeddu	a n r̥ ə d eː ð i	15
anrhydeddu	a n r̥ ə d ɛ ð i	15
ansawdd	a n s a u̯ ð	55
ansoddair	a n s oː ð a i̯ r	18
ansoddair	a n s ɔ ð a i̯ r	18
antimoni	a n t ɪ m ɔ n i	0
anweddu	a n w eː ð i	4
anweddu	a n w ɛ ð i	4
ap	a p	699
apêl	a p eː l	28
ar	a r	23268
aradr	a r a d	7
aradr	a r a d r	7
aradr	aː r a d	7
