abiye	a b i j e	2
abla	a b ɫ a	58
acaba	ɑ d ʒ ɑ b ɑː	4173
acemi	a d͡ʒ e m iː	31
acı	ɑ d͡ʒ ɯ	1322
acıkmak	ɑ d͡ʒ ɯ k m ɑ k	2
ada	a d a	1343
adenozin	a d e n o z i n	8
aferin	ɑː f ɛ ɾ̞ i n	32
afiyet	aː f i j e t	12
afyonkarahisar	ɑ f j o n k ɑ r ɑ h ɪ s ɑ r	48
ahize	aː h i z e	3
ahizeler	aː h i z e ɫ e ɾ	2
ahizem	aː h i z e m	0
ahizen	aː h i z e n	0
ahizenin	aː h i z e n i n	0
ahizesi	aː h i z e s i	2
ahizeyi	aː h i z e j i	4
ahmak	ɑ h m ɑ k	3
ahtapot	ɑ h t ɑ p ó t	75
akbaba	ɑ k b ɑ b ɑ	22
akbil	ɑ k b i l	17
akrep	ɑ k ɾ ɛ p	64
akrobat	ɑ k ɾ o b ɑ t	8
akşam	ɑ k ʃ ɑ m	1236
alamet	ɑ l aː m ɛ t	8
alem	a l ɛ m	174
alemi	a l ɛ m i	57
alemler	a l ɛ m l ɛ ɾ	0
algoloji	a l ɡ ɔ l ɔ ʒ i	10
allık	ɑ ɫ ɫ ɯ k	4
alman	ɑ ɫ m ɑ n	1855
almanca	ɑ ɫ m ɑ n d͡ʒ ɑ	367
almancı	ɑ ɫ m ɑ n d ʒ ɯ	0
almanya	ɑ ɫ m ɑ n j ɑ	1443
alt	a ɫ t	28389
altmış	ɑ ɫ t m ɯ ʃ	140
altıgen	a l t ɯ ɟ e n	17
alıç	ɑ ɫ ɯ t͡ʃ	2
ama	ə m ə	15593
amaç	ɑ m ɑ t͡ʃ	1624
amaçsızca	ɑ m ɑ t͡ʃ s ɯ ʐ d ʒ ɑ	4
ambulans	ɑ m b u l a n s	277
anafaz	ɑ n ɑ f ɑ ʐ	0
anahtar	a n a h t a ɾ̥	885
anahtarlık	a n a h t a ɾ ɫ ɯ k	9
anarat	ɑ n ɑ ɾ ɑ t	1
anarşi	a n a ɾ ʃ i	48
ancak	ɑ n d͡ʒ ɑ k	19263
andaval	ɑ n d ɑ β ɑ ɫ	0
andavallı	ɑ n d ɑ β ɑ ɫ ɫ ɯ	0
animasyon	a n i m a s j o n	194
anjiyo	á n ʒ i j o	5
anjiyografi	a n ʒ i j o ɟ ɾ a f i	16
ankara	ɑ n k ɑ ɾ ɑ	9271
ankaralı	ɑ n k ɑ ɾ ɑ ɫ ɯ	27
anlamak	a n ɫ a m a k	564
anlatmak	ɑ n ɫ ɑ t m ɑ k	337
anne	ɑ n n e	6977
annelik	ɑ n n ɛ l i c	45
antibiyotik	ɑ n t i b i j ɔ t i c	300
apeninler	a p e n i n ɫ e ɾ	0
aptallık	a p t a ɫː ɯ k	5
argo	a ɾ ɟ o	183
argon	a ɾ ɟ ó n	92
arjantin	a ɾ ʒ á n t i n	145
arjantinli	ɑ ɾ ʒ ɑ n t i n l i	9
arkadaş	ä ɾ k ä d ä ʃ	388
arkadaşa	a ɾ k a d a ʃ a	17
arkadaşlar	a ɾ k a d a ʃ l a ɾ	419
arkadaşlara	a ɾ k a d a ʃ l a ɾ a	65
arkadaşlarda	a ɾ k a d a ʃ l a ɾ d a	2
arkadaşlardan	a ɾ k a d a ʃ l a ɾ d a n	16
arkadaşların	a ɾ k a d a ʃ l a ɾ d a n	85
arkadaşlık	a ɾ k a d a ʃ ɫ ɯ k	69
arkadaşta	a ɾ k a d a ʃ t a	3
arkadaştan	a ɾ k a d a ʃ t a n	8
arkadaşı	a ɾ k a d a ʃ ɯ	263
arkadaşın	a ɾ k a d a ʃ ɯ n	40
artı	a ɾ t ɯ	166
artık	ɑ ɾ t ɯ k	5303
arz	a ɾ z	981
arzuhalci	ɑ ɾ ʐ ʊ h a l d ʒ i	0
aseksüel	ɑ s ɛ c s y e l	2
aseton	ɑ s ɛ t ɔ n	7
asimptot	ɑ s i m p t ɔ t	1
asyalı	ɑ s j ɑ ɫ ɯ	17
ataşe	ɑ t ɑ ʃ ɛ	6
ateş	ɑ̟ t̪ ɛ ʃ	1141
atina	ɑ t i n ɑ	242
atlı	ɑ t ɫ ɯ	116
atom	ɑ t ɔ m	2746
avanak	ɑ β ɑ n ɑ k	1
avize	ɑ v i z e	110
avizeler	aː v i z e ɫ e ɾ	1
avizem	aː v i z e m	0
avizen	aː v i z e n	0
avizenin	aː v i z e n i n	2
avizesi	aː v i z e s i	0
avizeyi	aː v i z e j i	1
avokado	ɑ β o k ɑː d o	70
avrasya	ɑ β ɾ ɑ s j ɑ	168
ayak	ɑ j ɑ k	977
ayakkabıcı	ɑ j ɑ k k ɑ b ɯ d ʒ ɯ	6
ayaz	a j a z	416
ayazlı	a j a z ɫ ɯ	1
ayazsız	a j a z s ɯ z	0
aydınlık	a j d ɯ n ɫ ɯ k	396
aygır	ʌ j ɟ ɯ́ ɾ̝̊	13
ayin	ɑː j i n	114
aynı	ɑ j n ɯ	14492
ayva	a j v a	28
ayvaz	ɑ j v ɑ ʐ	35
ayça	ɑ j t͡ʃ ɑ	52
