andetag	a nː d e t aː ɡ	57
arrangemang	ɑ r ɑ ŋ ɧ ɛ m ɑ ŋ	184
bakbord	b aː k b uʷː ɖ	0
bara	b ɑː r a	25281
barn	b ɑː ɳ	8573
barnmorska	² b ɑː ɳ m ʊ ʂ k a	46
björn	b j œ̞ː ɳ	1841
blatte	b l à tː ɛ	14
blogg	b l̪ ɔ ɡː	461
bo	b uː	1753
burdus	b ɵ r d ʉː s	6
burdus	b ɵ r ɖ ʉː s	6
bus	b ʉ͍ː s	35
bärs	b æ ʂ	54
bärs	b æː ʂ	54
bärsa	² b æ ʂ a	0
californium	k a l̪ ɪ f oː ɳ ɪ ɵ m	0
carl	k ɑː l	1279
carl	k ɑː ɭ	1279
det	ɾ ɛ	290649
du	d̪ ʉː	25915
dubbelgångare	d ɵ̞̌ bː ɛ̠ l̪ ɡ ɔ̂ ŋː a̠ ɹ ɛ̠	5
dunge	d ɵ ŋ ə	5
dödsruna	d œ́ t s r ʉ̟́ː n a	2
eller	ɛ lː æ r	27173
errata	æ r ɑː t a	0
ett	ɛ tː	107410
fader	f ɑː d æ r	54
fiktiv	f ɪ k t iː v	20
finland	f ɪ nː l̪ a n d	1966
fjord	f j uː ɖ	4
fjäll	f j ɛ lː	30
fosterland	f ʊ sː t ə ɭ a n d	13
furnera	f ɵ ɳ eː r a	0
färsk	f æ ʂː kʲ	278
färskvatten	f æ ʂː k v̥ a t̪ː ɛ n̪	10
förhoppning	f œ r h ɔ́ pː n ɪ ŋ	172
förlåt	f œ̞ ɭ oː t	64
försöka	f œ ʂ øː k a	2125
gagn	ɡ a ŋ n	28
gatukök	² ɡ ɑː t ɵ ɕ øː k	24
gevär	ʝ ɛ̠ v æː ɾ	53
gångjärn	ɡ ɔ ŋ j æː ɳ	2
göra	j œː	14030
göra	² j œː ɾ a	14030
herr	h æ rː	103
hertz	h æ ʈ ʂ ~ h ɛ ʈ ʂ	18
hjärta	j æ ʈː a	411
homofili	h ʊ m ʊ f ɪ l iː	1
hoppa	h ɔ p a	628
hoppa	h ɔ pː a	628
huve	h ɵ vː ɛ	0
huve	h ʉː v ɛ	0
hård	h oː ɖ	848
illa	ɪ l l a	1390
jacka	j a kʲː a	75
jan	j ɑː n	2392
jansson	j ɑː n s ɔ n	727
järn	j æː ɳ	55
kajsa	² k a͜ɪ s a	638
kam	kʰ a m	22
karl	k ɑː l	412
karl	k ɑː ɭ	412
karta	kʰ ɑː ʈ a	103
kebnekaise	k ɛ b n ə k a i s ə	4
kimitoön	t̠ ʃ i m i t o øː n	1
kinders	ɕ ɪ n d ə ʂ	0
komma	kʰ ɔ mː a	7256
kommer	kʰ ɔ m ɛ r	34722
korn	kʰ uː ɳ	29
kudde	kʰ ɵ d d ɛ	15
kugga	k ʉ̟̀ ɡː á	0
kvälja	k v ɛ̂ lː j â	0
kåt	kʰ oː t	19
könshår	ɕ øː n s h oː r	4
legend	l ə ɡ ɛ n d	40
lian	l ɪ ɑː n	4
livsfarlig	l ɪ f s f ɑː ɭ ɪ ɡ	60
livsfarliga	l ɪ f s f ɑː ɭ ɪ ɡ a	68
läggning	² l e ɡː n i n ɡ	104
lördag	l øː ɖ a	1153
lördag	l øː ɖ ɑː ɡ	1153
malen	m ɑː l ə n	3
malen	m ɑː l ɛ n	3
mamma	² m a mː a	2163
manen	m ɑː n ə n	5
moll	m ɔ lː	13
mun	m ɵ nː	136
norrman	n ɔ rː m a nː	58
nörd	n œ̞ː ɖ	4
oflyt	úː f l ýː t	28
oflyt	úː f ɽ ýː t	28
ord	uː ɖ	1363
pappa	² p a pː a	1882
personal	p ɛ ʂ ʊ n ɑː l	1556
pojken	p ɔ j k ə n	597
poäng	p o ɛ ŋ	4331
poäng	p o̯ ɛ ŋ	4331
pratshow	p rː ɑ́ t ɧ ɔ́ v	11
primitiv	p r i m ɪ t iː v	9
rygg	r ʏ ɡ	294
räven	r ɛː v ɛ n	26
röv	r øː v	2
samhälle	s a m h ɛ lː ɛ	636
skjorta	ɧ ʊ ʈ a	102
skog	s k uː ɡ	301
skärp	ɧ æ rː p	31
skölja	ɧ œ̝ l̪ː j a	20
slockna	² s l ɔ kː n a	8
smörgåsbord	s m œ̞ ɹː ɡ ɔ s b uː ɖ	16
socker	s ɔ kː ə r	195
spärrnät	² s p æ rː n ɛː t	0
stavelse	s t ɑː v ə l s ɛ	5
stjärna	² ɧ æː ɳ a	440
strömming	s t r œ̝ mː ɪ ŋ	32
stød	s t øː d	0
stød	s t œ dː	0
succé	s ɵ k s eː	586
surströmming	s ʉ̟ː ʂ ʈ r œ̝ mː ɪ ŋ	26
svart	s v a ʈ	839
svartis	² s v a ʈ iː s	0
svartis	¹ s v a ʈ ɪ s	0
svenne	s v ɛ̀ nː ɛ	13
sverige	¹ s v æ r j ə	17068
syll	s ʏ lː	1
tid	tʰ iː d	8363
tornedalen	tʰ o ə̯ ɳ ə d ɑː l ə n	16
tornedalsfinska	tʰ o ə̯ ɳ ə d ɑː l s f ɪ n s k a	5
torsdag	tʰ uː ʂ d̥ a	804
torsdag	tʰ uː ʂ d̥ ɑː ɡ	804
tugga	t ɵ ɡ a	35
tvärtom	t v æː ʈ ɔ m	742
tå	tʰ oː	59
vad	v ɑː d̪	21260
varmt	ʋ ä ɹ m̥ t	444
vars	v a ʂ	987
vars	v ɑː ʁ s	987
vars	v ɑː ʂ	987
varsågod	v a ʂ ɔ ɡ uː d	21
varsågod	v ɑː ʂ ɔ ɡ uː d	21
vart	v a ʈː	724
vart	v ɑː ʈ	724
verka	v æ rː kʲ a	342
vind	v ɪ nː d	345
vindskydd	v ɪ n d ɧ ʏ d	7
värde	² v æ ɖ ɛ	694
värld	v æː ɖ	728
zlatan	s l aː t a n	2371
äran	æː r a n	147
åland	oː l̪ a n d	92
öra	œ̞ː r a	49
öresund	œ r ɛ s ɵ nː d	124
