a còng	ʔ aː ˧˧ k a w ŋ͡m ˨˩
a di đà phật	ʔ aː ˧˧ z i ˧˧ ʔ ɗ aː ˨˩ f ə t̚ ˧˨ ʔ
a dua	ʔ aː ˧˧ z u ə ˧˧
a hoàn	ʔ aː ˧˧ h w aː n ˨˩
a lịch sơn	ʔ aː ˧˧ l ï k̟̚ ˧˨ ʔ s əː n ˧˧
a lịch sơn đắc lộ	ʔ aː ˧˧ l ï k̟̚ ˧˨ ʔ s əː n ˧˧ ʔ ɗ a k̚ ˧˦ l o ˧˨ ʔ
a móc	ʔ aː ˧˧ m a w k͡p̚ ˧˦
a phiến	ʔ aː ˧˧ f i ə n ˧˦
a phú hãn	ʔ aː ˧˧ f u ˧˦ h aː n ˦˥
a tu la	ʔ aː ˧˧ t u ˧˧ l aː ˧˧
à	ʔ aː ˨˩
ả	ʔ aː ˧˩
ả rập	ʔ aː ˧˩ ɹ ə p̚ ˧˨ ʔ
á	ʔ aː ˧˦
á	ʔ aː ˧˦
á căn đình	ʔ aː ˧˦ k a n ˧˧ ʔ ɗ ï ŋ ˨˩
á châu	ʔ aː ˧˦ t͡ɕ ə w ˧˧
á châu	ʔ aː ˧˦ t͡ɕ ə w ˧˧
á đông	ʔ aː ˧˦ ʔ ɗ ə w ŋ͡m ˧˧
á hậu	ʔ aː ˧˦ h ə w ˧˨ ʔ
á kim	ʔ aː ˧˦ k i m ˧˧
á quân	ʔ aː ˧˦ k w ə n ˧˧
á rập	ʔ aː ˧˦ z ə p̚ ˧˨ ʔ
á thần	ʔ aː ˧˦ tʰ ə n ˨˩
ạ	ʔ aː ˧˨ ʔ
ác	ʔ aː k̚ ˧˦
ác cảm	ʔ aː k̚ ˧˦ k aː m ˧˩
ác là	ʔ aː k̚ ˧˦ l aː ˨˩
ác mộng	ʔ aː k̚ ˧˦ m ə w ŋ͡m ˧˨ ʔ
ác thú	ʔ aː k̚ ˧˦ tʰ u ˧˦
ác tính	ʔ aː k̚ ˧˦ t ï ŋ ˧˦
ác ý	ʔ aː k̚ ˧˦ ʔ i ˧˦
ace	ʔ a j ŋ̟ ˧˧ t͡ɕ i ˧˨ ʔ ʔ ɛ m ˧˧
ách	ʔ a j k̟̚ ˧˦
actini	ʔ aː k̚ ˧˦ t i ˧˧ n i ˧˧
adn	ʔ aː ˧˧ ʔ ɗ e ˧˧ ʔ ɛ n ˧˧
agon	ʔ aː ˧˧ ɣ ə w ŋ͡m ˧˧
ai	ʔ aː j ˧˧
ai ai	ʔ aː j ˧˧ ʔ aː j ˧˧
ai cập	ʔ aː j ˧˧ k ə p̚ ˧˨ ʔ
ai dè	ʔ aː j ˧˧ z ɛ ˨˩
ai lao	ʔ aː j ˧˧ l aː w ˧˧
ải	ʔ aː j ˧˩
ải quan	ʔ aː j ˧˩ k w aː n ˧˧
ái	ʔ aː j ˧˦
ái ân	ʔ aː j ˧˦ ʔ ə n ˧˧
ái hữu	ʔ aː j ˧˦ h i w ˦˥
ái khanh	ʔ aː j ˧˦ x a j ŋ̟ ˧˧
ái lực	ʔ aː j ˧˦ l ɨ k̚ ˧˨ ʔ
ái nhĩ lan	ʔ aː j ˧˦ ɲ i ˦˥ l aː n ˧˧
ái tân giác la	ʔ aː j ˧˦ t ə n ˧˧ z aː k̚ ˧˦ l aː ˧˧
ái tình	ʔ aː j ˧˦ t ï ŋ ˨˩
alexanđê	ʔ aː ˧˧ l ɛ k̚ ˧˦ s aː n ˧˧ ʔ ɗ e ˧˧
am	ʔ aː m ˧˧
am hiểu	ʔ aː m ˧˧ h i ə w ˧˩
ảm đạm	ʔ aː m ˧˩ ʔ ɗ aː m ˧˨ ʔ
ám	ʔ aː m ˧˦
ám ảnh	ʔ aː m ˧˦ ʔ a j ŋ̟ ˧˩
ám hiệu	ʔ aː m ˧˦ h i ə w ˧˨ ʔ
ám muội	ʔ aː m ˧˦ m u ə j ˧˨ ʔ
