aa	ɑː	38
aada	ɑː d ɑ	2
aadolf	ɑː d o l f	3
aake	ɑː k e	4
aakkonen	ɑː kː o n e n	0
aakkosellinen	ɑː kː o s e lː i n e n	22
aakkosellisuuden	ɑː kː o s e lː i s uː d e n	1
aakkosen	ɑː kː o s e n	0
aakkoset	ɑː kː o s e t	22
aakkosjärjestys	ɑː kː o s j æ r j e s t y s	2
aakkoslukko	ɑː kː o s l u kː o	0
aakkosnimi	ɑː kː o s n i m i	0
aakkosta	ɑː kː o s t ɑ	1
aakkosta	ɑː kː o s t ɑˣ	1
aakkostaa	ɑː kː o s t ɑːˣ	0
aakkoston	ɑː kː o s t o n	1
aakkostuksen	ɑː kː o s t u k s e n	0
aalloittaisuuden	ɑː lː o i̯ tː ɑ i̯ s uː d e n	0
aallokas	ɑː lː o k ɑ s	0
aallokkoinen	ɑː lː o kː o i̯ n e n	0
aallonmurtaja	ɑː lː o n m u r t ɑ j ɑ	1
aallot	ɑː lː o t	39
aallota	ɑː lː o t ɑˣ	0
aallotar	ɑː lː o t ɑ r	0
aallottaa	ɑː lː o tː ɑːˣ	0
aallotuskartonki	ɑː lː o t u s k ɑ r t o ŋ k i	0
aaloe	ɑː l o e	0
aalto	ɑː l t o	228
aaltoa	ɑː l t o ɑ	17
aaltoa	ɑː l t o ɑˣ	17
aaltoaminen	ɑː l t o ɑ m i n e n	0
aaltoileminen	ɑː l t o i̯ l e m i n e n	0
aaltoileva	ɑː l t o i̯ l e ʋ ɑ	1
aaltoilla	ɑː l t o i̯ lː ɑˣ	0
aaltoillen	ɑː l t o i̯ lː e n	1
aaltoimpedanssi	ɑː l t o i m p e d ɑ n sː i	0
aaltonauha	ɑː l t o n ɑ u̯ h ɑ	0
aaltopaketti	ɑː l t o p ɑ k e tː i	0
aaltoryhmä	ɑː l t o r y h m æ	0
aaltosulku	ɑː l t o s u l k u	0
aaltoviiva	ɑː l t o ʋ iː ʋ ɑ	1
aaltovoima	ɑː l t o ʋ o i̯ m ɑ	0
aami	ɑː m i	0
aamiainen	ɑː m i ɑ i̯ n e n	66
aamiaismajoitus	ɑː m i ɑ i̯ s m ɑ j o i̯ t u s	1
aamiaistaa	ɑː m i ɑ i̯ s t ɑːˣ	0
aamu	ɑː m u	121
aamuhämärä	ɑː m u h æ m æ r æ	2
aamukaksi	ɑː m u k ɑ k s i	0
aamukaksitoista	ɑː m u k ɑ k s i t o i̯ s t ɑ	0
aamukolme	ɑː m u k o l m e	0
aamukuusi	ɑː m u k uː s i	0
aamukymmenen	ɑː m u k y mː e n e n	0
aamulepakko	ɑː m u l e p ɑ kː o	0
aamuneljä	ɑː m u n e l j æ	0
aamupala	ɑː m u p ɑ l ɑ	39
aamupesu	ɑː m u p e s u	0
aamupäivä	ɑː m u p æ i̯ ʋ æ	18
aamuseitsemän	ɑː m u s e i̯ t s e m æ n	0
aamutee	ɑː m u t eː	1
aamutyö	ɑː m u t y ø̯	1
aamutähti	ɑː m u t æ h t i	1
aamuviisi	ɑː m u ʋ iː s i	0
aamuvuoro	ɑː m u ʋ u o̯ r o	2
aamuyhdeksän	ɑː m u y h d e k s æ n	0
aamuyksi	ɑː m u y k s i	0
aamuyksitoista	ɑː m u y k s i t o i̯ s t ɑ	0
aamuyö	ɑː m u y ø	4
aapasara	ɑː p ɑ s ɑ r ɑ	0
aapasuo	ɑː p ɑ s u o̯	0
aapeli	ɑː p e l i	10
aapinen	ɑː p i n e n	5
aapo	ɑː p o	41
aappo	ɑː pː o	5
aaretti	ɑː r e tː i	1
aari	ɑː r i	1
aaria	ɑː r i ɑ	6
aarne	ɑː r n e	76
aarni	ɑː r n i	5
aarnialue	ɑː r n i ɑ l u eˣ	1
aarnikotka	ɑː r n i k o t k ɑ	0
aarniometsä	ɑː r n i o m e t s æ	4
aarno	ɑː r n o	43
aaro	ɑː r o	39
aaron	ɑː r o n	14
aaroninsauva	ɑː r o n i n s ɑ u̯ ʋ ɑ	0
