a	ɛ aː	2526
abbabarn	a pː a p a t n	3
abbati	a p ɛ aːʰ t ɪ	1
agað	ɛː a	0
ahorn	a h ɔ ɻ ɳ	5
aka	ɛ aːʰ k a	35
akarn	ɛ aːʰ k a ɻ ɳ	0
aksal	aʰ k s a l	2
akslatræ	a k s l a t ɾ ɛ aː	0
akur	ɛ aːʰ k ʊ ɹ	14
ala	ɛ aː l a	124
alaska	a l a s k a	60
alda	a l t a	73
aldinbori	a l t ɪ n p oː ɹ ɪ	2
aleksandur	a l ɛ k s a n t ʊ ɹ	16
alga	a l k a	0
ali	ɛ aː l ɪ	64
alisfrøði	ɛ aː l ɪ s f ɾ øː j ɪ	111
allur	a t l ʊ ɹ	850
altar	a l̥ t a ɹ	36
altari	a l̥ t a r ɪ	11
andlát	a n l ɔ ɑːʰ t	31
angola	a ŋ k oː l a	23
annu	a nː ʊ	132
anorakkur	a n o ɹ aʰ kː ʊ ɹ	0
apa	ɛ aːʰ p a	24
apaldur	ɛ aːʰ p a l t ʊ ɹ	0
app	aʰ pː	267
appilsin	aʰ pː ɪ l s iː n	6
appilsindjús	aʰ pː ɪ l s iː n t͡ʃ ʉ uː s	3
appilsintræ	aʰ pː ɪ l s iː n tʰ ɹ ɛ aː	0
aprikosa	a p ɹ i k oː s a	0
argi	a ɹ t͡ʃ ɪ	7
argið	a ɹ t͡ʃ ɪ	0
ari	ɛ aː ɹ ɪ	176
arinbjørn	ɛ aː ɹ ɪ n p j œ t n	0
arnar	a ɻ ɳ a ɹ	69
arnbjørn	a ɻ ɳ p j œ t n	260
arnheiður	a ɻ ɳ h a iː j ʊ ɹ	0
arni	a ɻ ɳ ɪ	170
ask	a s k	58
askur	a s k ʊ ɹ	41
asni	a s n ɪ	0
astma	a s m a	57
at	ɛ aːʰ t	529457
ata	ɛ aːʰ t a	25
atli	aʰ t l ɪ	297
avi	ɛ aː v ɪ	24
avokado	a v o k aː t o	4
aðal	ɛː a l	1
aðalheiður	e̞ː a l h a iː j ʊ ɹ	1
b	p	874
babba	p a pː a	89
babbað	p a pː a	0
babbi	p a pː ɪ	0
babbið	p a pː ɪ	0
bagal	p eː a l	0
baka	p ɛ aːʰ k a	131
bakari	p ɛ aːʰ k a ɹ ɪ	11
bakarí	p ɛ aːʰ k a ɹ ʊ i	6
bakkus	p aʰ kː ʊ s	1
baksturvøra	p aʰ k s t ʊ ɹ v øː ɹ a	0
baldur	p a l t ʊ ɹ	22
baltasar	p a l̥ t a s a ɹ	3
banka	p a ŋ̊ k a	842
banka	p ɛ ŋ̊ k a	842
bankarnir	p a ŋ̊ k a ɹ n ɪ ɹ	149
banki	p a ɲ̊ t͡ʃ ɪ	453
bara	p ɛ aː ɹ a	15419
barki	p a ɹ̥ t͡ʃ ɪ	0
barmur	p a ɹ m ʊ ɹ	7
bast	p a s t	25
battarí	p a tː a ɹ ʊ iː j	72
bei	p a iː j	37
belti	p ɛ l̥ t ɪ	57
bending	p ɛ n t ɪ ŋ k	16
benin	p e n iː n	8
benjamin	p ɛ n j a m i n	287
benjardøgg	p ɛ ɲː a ɹ t œ kː	3
