навохтан	n æ v ɒː x tʰ æ n	0
ء	ʔ	17
آب	a w	9967
آبادان	ʔ ɒː b ɒː d̪ ɒ n	930
آبادان	ʔ ɒː b ɒː d̪ ɒː n	930
آباژور	ʔ ɒ b ɒ ʒ uː ɾ	1
آبتنی	ɒː b t̪ʰ æ n iː	1
آبرو	ɒː b e ɾ uː	97
آبروی	ɒː b e ɾ uː j	195
آبزن	ʔ ɒː b z æ n	0
آبشار	ɑː b ʃ ɒː ɾ	228
آبچین	ʔ ɒː b t͡ʃʰ i n	0
آبی	ɒː b iː	1288
آب‌راه	ʔ ɒː b ɾ ɒː h	1
آب‌گوشت	ɒː b ɡ uː ʃ t̪ʰ	0
آتش‌بس	ʔ ɒː tʰ æ ʃ b æ s	196
آتش‌فشان	ɒː tʰ æ ʃ f e ʃ ɒː n	0
آدمکش	ɒː d̪ æ m kʰ o ʃ	7
آذر	aː ð a ɾ	1858
آذربایجان	ʔ ɒː z æ ɾ b ɒː j e d͡ʒ ɒː n	6275
آرامش	ɒː ɾ uː m e ʃ	1760
آرامش	ɒː ɾ ɒː m e ʃ	1760
آرامگاه	ɒː ɾ uː m ɡ ɒː	280
آرامگاه	ɒː ɾ ɒː m ɡ ɒː h	280
آرزومند	ɒː ɾ e z uː m æː n d̪	21
آرش	ʔ ɒː ɾ æ ʃ	588
آرشام	ɒː ɾ ʃ ɒː m	2
آرمان	ʔ ɒː ɾ m ɒː n	805
آرنج	ɒː ɾ æ n d ʒ	18
آرنج‌ها	ɒː ɾ æ n ʒ ɒː	0
آره	ɑː ɾ e	18
آزاد	ʔ ɒː z ɒː d	11991
آزادی	ɒː z ɒː d̪ iː	10047
آزمودن	ɒː z m uː d æ n	33
آسام	ɒː s ɒː m	3
آستانه	ʔ ɒː s t ɒː n e	2149
آسمان	ɒː s e m uː n	917
آسمانخراش	ɒː s e m ɒ n x æ ɾ ɒː ʃ	11
آسمون	ɒː s e m uː n	0
آسودن	ɒː s uː d æ n	1
آشامیدن	ʔ ɒː ʃ ɒː m iː d̪ æ n	8
آشفته	ɒː ʃ o f t̪ʰ e	222
آشوب	aː ʃ oː b	361
آشوب	ɒː ʃ oː b	361
آشور	ʔ ɒː ʃ uː ɾ	24
آغشتن	ɒː ɣ e ʃ t æ n	0
آغشتن	ɒː ɣ o ʃ t æ n	0
آغوش	ɒː ɣ uː ʃ	228
آفتاب	ɒː f t̪ʰ ɒː b	829
آفتابی	ɒː f t̪ʰ ɒː b iː	44
آلش	ɒː l æ ʃ	1
آلمان	ɑ l m ɒ n	5393
آلودگی	ɒː l uː d e ɡʲ iː	1426
آلودگی	ɒː l uː d æ ɡ iː	1426
آمادن	ɒː m ɒː d æ n	1
آمارگر	ʔ ɒː m ɒː ɾ ɡʲ æ ɾ	0
آماسیدن	ɒː m ɒː s iː d æ n	0
آمرزیدن	ɒː m o ɾ z iː d̪ æ n	0
آمریکا	ɑ m ɾ iː k ɒ	6760
آمریکا	ɑ m ɾ iː k ɒː	6760
آمریکایی	ɒː m ɾ iː kʰ ɒː j iː	1389
آمیریان	ɒː m iː ɾ j ɒː n	0
آمین	ʔ ɒː m i n	2
آناهیتا	ʔ ɒ n ɒ h i tʰ ɒ	26
آنقدر	oː q a	1016
آنقدر	u ŋ ɣ æ d̪	1016
آنقدر	ɒ ŋ ɣ æ d̪ æ ɾ	1016
آنقدر	ɒ ŋ ɣ æ d̪ ɾ	1016
آنچه	o n t ʃʰ e	6691
آنچه	ɒː n t ʃʰ e	6691
آنگولا	ɒː ŋ ɡ uː l ɒː	251
آن‌ها	o n ɒː	6809
آن‌ها	u n ɒː	6809
آن‌ها	ɒː n h ɒː	6809
آهنگین	ɒː h æ ŋ ɡʲ i n	1
آهنگین	ɒː h æ ŋ ɡʲ iː n	1
آهوپای	ʔ ɒː h uː pʰ ɒː i̯	0
آوا	ʔ ɒː v ɒː	26
آوام	ɒː v ɒ m	0
آوردن	o v o ɾ d̪ æ n	1253
آوردن	ɒː v o ɾ d̪ æ n	1253
آوردن	ɒː v æ ɾ d̪ æ n	1253
آپارتمان	ɒː pʰ ɒː ɾ t̪ʰ e m ɒ n	215
آیت‌الله	ɒː j æ tʰ o lː ɒː h	2784
آیدین	ʔ ɒ j d i n	23
ا	ɒː l e f	312
ابجد	æ b d͡ʒ æ d	2
ابد	ʔ æ b æ d̪	249
ابر	ʔ æ b ɾ	216
ابر	ʔ æː b ɾ	216
ابرو	ʔ æ b ɾ uː	17
ابریشم	ʔ æ b ɾ iː ʃ æ m	89
ابهام	e b h ɒː m	683
اتازونی	e tʰ ɒː z uː n iː	0
اتراق	ʔ o t̪ ɾ ɒ ɣ	8
اتراق	ʔ o t̪ ɾ ɒː ɣ	8
اتریش	o t̪ ɾ i ʃ	329
اتیوپی	e t j uː p iː	27
اثبات	e s b ɒː tʰ	1402
اجتماعی	e ʒ t̪ʰ e m ɒː ʔ iː	12747
احترام	e h t̪ʰ e ɾ ɒː m	2534
احتلام	e h t̪ʰ e l ɒː m	0
احسان	ʔ e h s ɒ n	625
احسان	ʔ eː s ɒ n	625
احمق	æ h m æ ɣ	37
احمقان	æ h m æ ɣ ɒː n	0
احمق‌تر	æ h m æ x t̪ʰ æ ɾ	1
احمق‌ترین	æ h m æ x t̪ʰ æ ɾ iː n	0
احمق‌ها	æ h m æ ɣ h ɒː	6
احمق‌ها	æ h m æ ɣ ɒː	6
اخلاقی	æ x l ɒː ɣ iː	1520
ارتعاش	e ɾ t̪ʰ e ʔ ɒː ʃ	4
اردشیر	æ ɾ d̪ e ʃ iː ɾ	48
اردشیر	æ ɾ d̪ æ ʃ eː ɾ	48
اردشیر	æ ɾ d̪ æ ʃ iː ɾ	48
اردن	ʔ o ɾ d̪ o n	677
اردیبهشت	u ɾ d̪ iː b i h i ʃ t̪ʰ	1431
ارزان	ʔ æ ɾ z ɒ n	619
ارزش	ʔ æ ɾ z e ʃ	5273
ارزیدن	æ r z iː d æ n	0
ارسطو	æ ɾ æ s t uː	144
ارغمچین	æ ɾ ɣ æ m t͡ʃʰ i n	0
ارمنستان	æ ɾ m æ n e s t̪ʰ ɒː n	832
ارمنی	æ ɾ m æ n iː	114
ارمنیان	æ ɾ m æ n iː j ɒː n	4
اروپا	o ɾ uː p ɒː	9563
اریتره	e ɾ iː t ɾ e	11
اریحا	æ ɾ iː h ɒː	2
اساتید	ʔ æ s ɒː tʰ iː d̪	393
اساس	ʔ æ s ɒː s	13651
استادان	ʔ o s tʰ ɒː d̪ ɒ n	537
استادها	ʔ o s tʰ ɒː d̪ h ɒː	2
استانبول	e s t ɒ m b o l	574
استحمار	e s tʰ e h m ɒː r	9
استرالیا	ʔ o s t̪ ɾ ɑː l i j ɒː	345
استرالیا	ʔ o s t̪ʰ o ɾ ɑː l i j ɒː	345
استفاده	e s tʰ e f ɒː d e	20857
استوانه	o s tʰ o v ɒː n e	39
استوانه	o s tʰ o w ɒː n æ	39
اسحاق	e s h ɒː ɢ	292
اسرائیل	ʔ e s ɾ ɒː ʔ iː l	1839
اسفناج	ɛ s f e n ɒː d͡ʒ	7
اسفند	i s f a n d̪	3231
اسفندیار	e s f æ n d̪ i j ɒː ɾ	158
اسلاو	e s l ɒː v	5
اسلاوی	e s l ɒː v iː	3
اسم	ʔ e s m	1068
اسماء	æ s m ɒː	22
اسپانیا	ʔ e s pʰ ɒ n i j ɒ	672
اسپانیا	ʔ e s pʰ ɒː n i j ɒː	672
اسپریس	e s p æ ɾ iː s	0
اسپریس	æ s p æ ɾ iː s	0
اسپریس	æ s p ɾ iː s	0
اسپین	e s pʰ iː n	1
اشتباه	e ʃ t̪ʰ e b ɒː h	2401
اشک	æ ʃ kʲ	228
اشکان	ʔ æ ʃ kʰ ɒ n	116
اشکان	ʔ æ ʃ kʰ ɒː n	116
اصفهان	ʔ e s f æ h ɒ n	3852
اصیل	æ s iː l	95
اظهار	e z h ɒː ɾ	14768
اعتبار	e ʔ t̪ʰ e b ɒː ɾ	3422
اعتقاد	e ʔ tʰ e ɣ ɒː d	3258
اعتماد	e t̪ʰ e m ɒː d̪	4560
اعتماد	e ʔ t̪ʰ e m ɒː d̪	4560
اعضا	æ ʔ z ɒː	891
اعضا	æː z ɒː	891
اعظم	æ z æ m	583
اعظم	æ ʔ z æ m	583
اعلام	eː l ɒː m	33125
اغوا	e ɣ v ɒː	23
افتادن	o f tʰ ɒː d æ n	415
افراختن	æ f ɾ ɒː x t̪ʰ æ n	0
افراشتن	æ f ɾ ɒː ʃ t̪ʰ æ n	5
افروختن	æ f r uː x t æ n	14
افکار	æ f kʰ ɒː ɾ	1677
افکندن	ʔ æ f kʲ æ n d̪ æ n	16
افیون	ʔ æ f j uː n	1
افیون	ʔ æ f j ʊ n	1
اقامت	e ɣ ɒː m æ t̪ʰ	893
اقتصاد	e x tʰ e s ɒː d	11579
الاغ	o l ɒː ɣ	35
الان	ʔ æ l ɒ n	2497
الان	ʔ æ l ʔ ɒ n	2497
البته	ʔ æ l b æ tʰ e	14056
الجزایر	ʔ æ l d͡ʒ æ z ɒː e ɾ	180
الگو	ʔ o l ɡ uː	439
الگو	ʔ u l ɡ uː	439
الیکا	ʔ e l i kʰ ɒ	2
اما	æ mː ɒː	57207
امامزاده	e m ɒː m z ɒː d̪ e	320
امر	ʔ æ m r	7449
امر	ʔ æː m r	7449
امروز	e m ɾ u	22677
امروز	e m ɾ uː z	22677
امروزه	e m ɾ uː z e	1191
امسال	e m s ɒː l	7880
امسال	i m s ɒː l	7880
امکان	e m kʰ ɒː n	5123
امیدوار	o m iː d̪ v ɒː ɾ	510
امیدوار	o mː iː d̪ v ɒː ɾ	510
امین‌تر	æ m iː n tʰ æ ɾ	0
امین‌ترین	æ m iː n tʰ æ ɾ iː n	0
