a	aː	5374716
abbadís	a pː a t iː s	3
ada	aː t a	91100
adamsepli	aː d a m s ɛ h p l ɪ	0
adda	a tː a	483
af	aː v	360524
afar	aː v a r	3538
afbaka	a v p aː k a	9
afbrigði	a v p r ɪ ɣ ð ɪ	165
afbrigðilegur	a v p r ɪ ɣ ð ɪ l ɛː ɣ ʏ r	2
afbrot	a v p r ɔː t	65
afbrýði	a v p r iː ð ɪ	3
afburður	a v p ʏ r ð ʏ r	0
afbökun	a v p œː k ʏ n	14
afdrep	a v t r ɛː p	15
afgangur	a v k a u ŋ k ʏ r	72
afganistan	a v k aː n ɪ s t aː n	1312
afgreiða	a v k r e iː ð a	244
afgreiðsla	a v k r e i ð s t l a	370
afhending	a f h ɛ n t i ŋ k	115
afi	aː v ɪ	525
afklæða	a v kʰ l a iː ð a	0
afkomandi	a v kʰ ɔː m a n t ɪ	22
afkvæmi	a v kʰ v a iː m ɪ	188
afkáralegur	a v kʰ a uː r a l ɛː ɣ ʏ r	0
afl	a p l	1711
afla	a p l a	7719
afleiðing	a v l e iː ð i ŋ k	258
afli	a p l ɪ	496
afmæli	a m m a iː l ɪ	902
afmæli	a v m a iː l ɪ	902
afmælisdagur	a mː a iː l ɪ s t aː ɣ ʏ r	19
afmælisdagur	a v m a iː l ɪ s t aː ɣ ʏ r	19
afmælisgjöf	a v m a iː l ɪ s c œː v	75
afrit	a v r ɪː t	471
afráða	a v r a uː ð a	2
afríka	aː f r iː k a	44
afríkanska	aː f r iː kʰ a n s k a	1
afríkanskur	aː f r iː kʰ a n s k ʏ r	0
afríkufíll	aː f r iː k ʏ f i t l	1
afrískur	aː f r i s k ʏ r	1
afsaka	a f s aː k a	82
afskrá	a f s k r a uː	21
afskráning	a f s k r a uː n i ŋ k	2
afsláttur	a f s t l a u h t ʏ r	173
afstæði	a f s t a iː ð ɪ	7
afsökun	a f s œː k ʏ n	186
aftaka	a v tʰ aː k a	17
aftur	a f t ʏ r	48360
afturbatapíka	a f tʰ ʏ r p aː tʰ a pʰ iː kʰ a	0
afturbati	a f t ʏ r p aː t ɪ	0
afturbeyging	a f t ʏ r p e iː j i ŋ k	0
afturbeygður	a f t ʏ r p e i ɣ ð ʏ r	0
afturelding	a f t ʏ r ɛ l t i ŋ k	87
afturfótur	a f t ʏ r f o uː t ʏ r	0
afturhald	a f t ʏ r h a l t	31
afturhaldsstefna	a f t ʏ r h a l t s s t ɛ p n a	0
afturkræfur	a f t ʏ r kʰ r a iː v ʏ r	1
aftursæti	a f t ʏ r s a iː t ɪ	13
afvopna	a v v ɔ h p n a	7
afæta	aː v a iː t a	3
aga	aː ɣ a	1112
agalega	aː ɣ a l ɛː ɣ a	55
agalegur	aː ɣ a l ɛ ɣ ʏ r	0
agi	aː j ɪ	1128
agn	a k n	125
agða	a ɣ ð a	2
agúrka	aː k u r̥ k a	0
aka	aː k a	1183
akarn	aː kʰ a r t n	0
akbraut	aː k p r ø yː t	19
akkeri	a h k ɛː r ɪ	34
akkur	a h k ʏ r	23
akrein	aː k r e iː n	27
akur	aː kʰ ʏ r	265
akurarfi	aː k ʏ r a r v ɪ	0
akurstjarna	aː k ʏ r s t j a r t n a	0
ala	aː l a	7728
alaska	aː l a s k a	2571
alaskavíðir	aː l a s k a v iː ð ɪ r	5
alaskaösp	aː l a s k a œ s p	15
alba	a l p a	5080
albanska	a l p a n s k a	31
albanskur	a l p a n s k ʏ r	3
albanía	a l p aː n iː j a	7
albínói	a l p iː n o uː ɪ	1
alda	a l t a	600
aldeilis	a l t e iː l ɪ s	386
aldin	a l t ɪ n	71
aldinborg	a l t ɪ n p ɔ r k	0
aldinbori	a l t ɪ n p ɔː r ɪ	2
aldingarður	a l t ɪ n k a r ð ʏ r	2
aldrei	a l t r e iː	9369
aldur	a l t ʏ r	1692
aldís	a l t iː s	64
alexander	aː l ɛ k s a n t ɛː r	5662
algerlega	a l c ɛ r l ɛː ɣ a	851
algjörlega	a l c œ r l ɛː ɣ a	1277
algyðistrú	a l c ɪ ð ɪ s tʰ r u	1
alheimur	aː l h e iː m ʏ r	18
alin	aː l ɪ n	1025
alklæddur	aː l kʰ l a i tː ʏ r	0
alkul	a l kʰ ʏː l	3
alls	a l s	7886
allsber	a l s p ɛː r	6
allsgáður	a l s k a uː ð ʏ r	7
allteins	a l̥ t e i n s	1
almannatengsl	a l m a n n a tʰ e i ŋ k s t l	6
almennilegur	a l m ɛ nː ɪ l ɛː ɣ ʏ r	20
almennur	a l m ɛ nː ʏ r	491
almætti	a l m a i h t ɪ	6
alnet	a l n ɛː t	12
alpahúfa	a l̥ p a h uː v a	1
alræði	a l r a iː ð ɪ	28
altari	a l̥ t a r ɪ	204
altaristafla	a l̥ t aː r ɪ s tʰ a p l a	10
alvara	a l v aː r a	137
alvarlega	a l v a r l ɛː ɣ a	624
alvarlegur	a l v a r l ɛː ɣ ʏ r	80
alvitur	a l v ɪː t ʏ r	18
alvörulaus	a l v œː r ʏ l ø yː s	1
alvöruleysi	a l v œː r ʏ l e iː s ɪ	3
alúðlega	aː l u ð l ɛː ɣ a	3
