அஃகம்	ʔ ʌ ɡ ʌ m	0
அகங்காரம்	ʔ ʌ ɡ ʌ ŋ ɡ ɑː ɾ̪ ʌ m	62
அகங்கை	ʔ ʌ ɡ ʌ ŋ ɡ ʌ ɪ̯	0
அகதி	ʔ ʌ ɡ ʌ d̪ i	137
அகத்தாழம்	ʔ ʌ ɡ ʌ t̪ː ɑː ɻ ʌ m	0
அகத்துக்காரர்	ʔ ʌ ɡ ʌ t̪ː ɯ kː ɑː ɾ̪ ʌ ɾ̪	0
அகத்துக்காரி	ʔ ʌ ɡ ʌ t̪ː ɯ kː ɑː ɾ̪ i	4
அகந்தை	ʔ ʌ ɡ ʌ n̪ d̪ ʌ ɪ̯	17
அகப்பு	ʔ ʌ ɡ ʌ pː ɯ	0
அகப்பை	ʔ ʌ ɡ ʌ pː ʌ ɪ̯	7
அகம்	ʔ ʌ ɡ ʌ m	91
அகரமுதலி	ʔ ʌ ɡ ʌ ɾ̪ ʌ m ɯ d̪ ʌ l̪ i	7
அகரம்	ʔ ʌ ɡ ʌ ɾ̪ ʌ m	54
அகரவரிசை	ʔ ʌ ɡ ʌ ɾ̪ ʌ ʋ ʌ ɾ̪ ɨ s ʌ ɪ̯	5
அகராதி	ʔ ʌ ɡ ʌ ɾ̪ ɑː d̪ i	144
அகற்று	ʔ ʌ ɡ ʌ ʈː ɾ ɯ	3
அகலம்	ʔ ʌ ɡ ʌ l̪ ʌ m	135
அகழி	ʔ ʌ ɡ ʌ ɻ i	11
அகவன்மகள்	ʔ ʌ ɡ ʌ ʋ ʌ n m ʌ ɡ ʌ ɭ	0
அக்கச்சி	ʔ ʌ kː ʌ sː i	1
அக்கா	ʔ ʌ kː ɑː	595
அக்காமார்	ʔ ʌ kː ɑː m ɑː ɾ̪	3
அக்காள்	ʔ ʌ kː ɑː ɭ	77
அக்கினி	ʔ ʌ kː ɨ n i	43
அக்கினிகர்ப்பம்	ʔ ʌ kː ɨ n ɨ ɡ ʌ ɾ̪ pː ʌ m	0
அக்கினிகுண்டம்	ʔ ʌ kː ɨ n ɨ ɡ ɯ ɳ ɖ ʌ m	0
அக்கினிகோத்திரம்	ʔ ʌ kː ɨ n ɨ ɡ oː t̪ː ɨ ɾ̪ ʌ m	0
அக்கினிச்சுவாலை	ʔ ʌ kː ɨ n ɨ sː ɯ ʋ ɑː l̪ ʌ ɪ̯	0
அக்கினித்தம்பம்	ʔ ʌ kː ɨ n ɨ t̪ː ʌ m b ʌ m	0
அக்கினியாஸ்திரம்	ʔ ʌ kː ɨ n ɨ j ɑː s t̪ ɨ ɾ̪ ʌ m	0
அக்கு	ʔ ʌ kː ɯ	18
அக்குள்	ʔ ʌ kː ɯ ɭ	12
அக்கை	ʔ ʌ kː ʌ ɪ̯	1
அக்கைச்சி	ʔ ʌ kː ʌ ɪ̯ sː i	0
அங்கம்	ʔ ʌ ŋ ɡ ʌ m	397
