aborri	aː p ɔ rː i	0
afhöfða	a f h œ v ð a	1
algildisstafur	a l c ɪ l t ɪ s s t aː v ʏ r	0
algildistákn	a l c ɪ l t ɪ s tʰ a u h k n	1
algyðistrú	a l c ɪː ð ɪ s tʰ r uː	1
alur	aː l ʏ r	385
ambátt	a m p a u h t	17
arfur	a r v ʏ r	28
au	ø yː	117088
auk	ø yː k	6308
að	aː ð	746988
band	p a n t	13758
barefli	p aː r ɛ p l ɪ	6
barn	p a r n	23042
barn	p a r t n	23042
barn	p a t n	23042
beinir	p e iː n ɪ r	364
björn	p j œ r t n	4200
blauður	p l ø yː ð ʏ r	1
blæst	p l a i s t	271
blæða	p l a iː ð a	43
blús	p l uː s	27
brengl	p r e i ŋ l	0
bridds	p r ɪ tː s	6
bris	p r ɪː s	306
brúsi	p r uː s ɪ	46
bíll	p i t l	440
bíó	p iː o uː	317
bóndi	p o u n t ɪ	709
böllóttur	p œ t l o u h t ʏ r	0
dalur	t aː l ʏ r	112
daður	t aː ð ʏ r	7
dekk	t ɛ h k	963
diktur	t ɪ x t ʏ r	1
drasl	t r a s t l	120
drif	t r ɪː v	32
drífur	t r iː v ʏ r	37
dula	t ʏː l a	59
dulur	t ʏː l ʏ r	21
dóra	t o uː r a	350
dúnn	t u t n	7
dúrhljómur	t uː r l̥ j o uː m ʏ r	0
dýfur	t iː v ʏ r	17
eggaldin	ɛ kː a l t ɪ n	18
egill	e iː j ɪ t l	681
eima	e iː m a	15
eitur	e iː t ʏ r	1721
eldfjall	ɛ l t f j a t l	29
endaþarmur	ɛ n t a θ a r m ʏ r	1
engifer	e i ɲ c ɪ f ɛː r	45
ensím	ɛ n s iː m	42
epli	ɛ h p l ɪ	294
eyra	e iː r a	92
eyrir	e iː r ɪ r	12
fag	f aː ɣ	1309
fastbúnaður	f a s t p uː n aː ð ʏ r	0
fjaðurpenni	f j aː ð ʏ r pʰ ɛ nː ɪ	1
fjaðurstafur	f j aː ð ʏ r s t aː v ʏ r	0
fjöllóttur	f j œ t l o u h t ʏ r	0
fjörður	f j œ r ð ʏ r	23
fjöður	f j œː ð ʏ r	37
fjöðurstafur	f j œː ð ʏ r s t aː v ʏ r	0
flakk	f l a h k	51
flakkari	f l a h k aː r ɪ	6
flaumur	f l ø yː m ʏ r	1
fleygbogi	f l e i ɣ p ɔ i j ɪ	0
flytjandi	f l ɪː t j a n t ɪ	37
fnæsa	f n a iː s a	0
fold	f ɔ l t	387
forvitnilegur	f ɔ r v ɪ h t n ɪ l ɛː ɣ ʏ r	9
framtíð	f r a m tʰ iː ð	2015
freyr	f r e iː r	441
frændi	f r a i n t ɪ	250
frýs	f r iː s	39
frýsa	f r iː s a	0
fífur	f iː v ʏ r	0
fíll	f i t l	16
fýll	f i t l	5
gamlárskvöld	k a m l a u r̥ ʂ kʰ v œ l t	65
geldingur	c ɛ l t i ŋ k ʏ r	2
gemsi	c ɛ m s ɪ	1
geyma	k e iː m a	832
giftingarhringur	c ɪ f t i ŋ k a r r̥ i ŋ k ʏ r	0
glaumur	k l ø yː m ʏ r	14
gleyma	k l e iː m a	1113
glás	k l a uː s	13
gnýr	k n iː r	7
grjót	k r j o uː t	106
grás	k r a uː s	6
grátur	k r a uː t ʏ r	54
gámur	k a uː m ʏ r	13
gír	c iː r	136
halur	h aː l ʏ r	0
haukur	h ø yː k ʏ r	670
heim	h e iː m	16274
heródes	h ɛː r o uː t ɛː s	99
heróín	h ɛː r o u iː n	9
hjartarsalt	ç a r̥ t a r s a l̥ t	0
hland	l̥ a n t	13
hlaupár	l̥ ø yː p a uː r	8
hljómfræði	l̥ j o u m f r a iː ð ɪ	10
hlusta	l̥ ʏ s t a	1266
hlynur	l̥ ɪː n ʏ r	275
hlægilegur	l̥ a iː j ɪ l ɛː ɣ ʏ r	9
hnerra	n̥ ɛ rː a	19
hold	h ɔ l t	10175
hraðeind	r̥ aː ð e i n t	0
hripa	r̥ ɪː p a	11
hrota	r̥ ɔː t a	2
hrotur	r̥ ɔː t ʏ r	10
hrífur	r̥ iː v ʏ r	25
hugbúnaður	h ʏ ɣ p uː n aː ð ʏ r	90
hugleysi	h ʏ ɣ l e iː s ɪ	15
hvellur	kʰ v ɛ t l ʏ r	22
hvellur	xʷ v ɛ t l ʏ r	22
hvorki	kʰ v ɔ r̥ c ɪ	1993
hvorki	xʷ ɔ r̥ c ɪ	1993
hvorugur	kʰ v ɔː r ʏː ɣ ʏ r	105
hvorugur	xʷ ɔː r ʏː ɣ ʏ r	105
hvísla	kʰ v i s t l a	17
hvísla	xʷ i s t l a	17
hvönn	kʰ v œ nː	44
hvönn	xʷ œ nː	44
hyrndur	h ɪ r n t ʏ r	2
háð	h a uː ð	688
hól	h o uː l	97
högni	h œ k n ɪ	158
jata	j aː t a	34
jógúrt	j o uː k u r̥ t	75
jóker	j o uː k ɛ r	4
jólatré	j o uː l a tʰ r j ɛː	126
jórvík	j o u r v iː k	15
karl	kʰ a d̥ l	7970
karl	kʰ a r d̥ l	7970
karl	kʰ a r t l̥	7970
kemba	cʰ ɛ m p a	44
kerti	cʰ ɛ r̥ t ɪ	433
kistur	cʰ ɪ s t ʏ r	17
kjörmaður	cʰ œ r m aː ð ʏ r	1
klif	kʰ l ɪː v	40
klyf	kʰ l ɪː v	0
klífur	kʰ l iː v ʏ r	5
klýfur	kʰ l iː v ʏ r	6
knár	kʰ n a uː r	7
kofi	kʰ ɔː v ɪ	630
konungur	kʰ ɔː n u ŋ k ʏ r	232
kornflex	kʰ ɔ r t n f l ɛ k s	8
kornflex	kʰ ɔ r t n f l ɛ x s	8
kostur	kʰ ɔ s t ʏ r	1463
krabbi	kʰ r a pː ɪ	75
krapi	kʰ r aː p ɪ	26
króna	kʰ r o uː n a	3252
krúna	kʰ r uː n a	10
krús	kʰ r uː s	11
kul	kʰ ʏː l	2611
kveikikerti	kʰ v e i c ɪ cʰ ɛ r̥ t ɪ	0
kveld	kʰ v ɛ l t	2522
kvíðinn	kʰ v iː ð ɪ nː	48
kíkja	cʰ iː c a	680
kólera	kʰ o uː l ɛː r a	3
kólon	kʰ o uː l ɔ n	1
köstur	kʰ œ s t ʏ r	0
köttur	kʰ œ h t ʏ r	86
kúalubbi	kʰ uː a l ʏ pː ɪ	0
kýklópi	cʰ iː kʰ l o uː p ɪ	0
lax	l a k s	518
lax	l a x s	518
leiðrétta	l e i ð r j ɛ h d̥ a	429
lengi	l e i ɲ c ɪ	3863
lestur	l ɛ s t ʏ r	732
limur	l ɪː m ʏ r	1642
ljósker	l j o uː s cʰ ɛː r	8
ljótur	l j o uː t ʏ r	81
lárpera	l a uː r pʰ ɛː r a	3
læs	l a iː s	1050
læsa	l a iː s a	110
líkja	l iː c a	249
lína	l iː n a	211
löður	l œː ð ʏ r	2
lýða	l iː ð a	91
mal	m aː l	24738
man	m aː n	203475
mauk	m ø yː k	32
mengi	m e i ɲ c ɪ	70
meðaltal	m ɛː ð a l tʰ aː l	202
mistur	m ɪ s t ʏ r	96
miðgildi	m ɪ ð c ɪ l t ɪ	34
moka	m ɔː k a	1353
mola	m ɔː l a	840
musteri	m ʏ s t ɛː r ɪ	56
málþóf	m a u l θ o uː v	30
máttur	m a u h t ʏ r	155
mól	m o uː l	46
mörður	m œ r ð ʏ r	65
mýkja	m iː c a	62
naust	n œ y̯ s t	400
nefdýr	n ɛ v t iː r	0
negla	n ɛ k l a	46
niðri	n ɪ ð r ɪ	1886
norður	n ɔ r ð ʏ r	2038
nykur	n ɪː kʰ ʏ r	22
nærföt	n a i r f œː t	23
níu	n iː j ʏ	980
op	ɔː p	226017
ostur	ɔ s t ʏ r	72
pabbi	pʰ a pː ɪ	696
prjóna	pʰ r j o uː n a	156
punktur	pʰ u n̥ t ʏ r	194
punktur	pʰ u ŋ̊ k t ʏ r	194
pífur	pʰ iː v ʏ r	0
pílatus	pʰ iː l a tʰ ʏ s	15
pól	pʰ o uː l	1069
pólon	pʰ o uː l ɔ n	1
radíus	r aː t i ʏ s	29
rangl	r a u ŋ l	1
rausa	r ø yː s a	14
reik	r e iː k	220
reika	r e iː k a	150
reykjavík	r e iː c a v iː k	6819
ruglingur	r ʏ k l i ŋ k ʏ r	14
ráf	r a uː v	3
ráfa	r a uː v a	28
ráðhús	r a uː ð h uː s	32
rífur	r iː v ʏ r	62
rýfur	r iː v ʏ r	12
salur	s aː l ʏ r	156
sandar	s a n t a r	77
sauður	s ø yː ð ʏ r	31
sendiráð	s ɛ n t ɪ r a uː ð	65
sesar	s ɛː s a r	62
sex	s ɛ k s	15047
sex	s ɛ x s	15047
sex	s ɛ ɣ s	15047
sjáaldur	s j a uː a l t ʏ r	3
skeifa	s c e iː v a	5
skip	s c ɪː p	10002
skipa	s cʰ ɪː p a	7969
skop	s k ɔː p	381
skot	s k o ɔ̯ t	1657
skríkja	s k r iː c a	5
skrúfa	s k r uː v a	66
skrýtinn	s k r iː t ɪ nː	27
skyndilega	s c ɪ n t ɪ l ɛː ɣ a	362
skákmaður	s k a uː k m aː ð ʏ r	15
skífur	s k iː v ʏ r	13
skógarbjörn	s k o uː a r p j œ r t n	1
skóhorn	s k o uː h ɔ r t n	2
slagverk	s d̥ l a ɣ v ɛ r̥ ɡ̊	151
sleði	s t l ɛː ð ɪ	6
slippur	s t l ɪ h p ʏ r	2
slyppur	s t l ɪ h p ʏ r	0
sovétríkin	s ɔ v j ɛː t r iː c ɪ n	70
spúnn	s p u t n	2
staðalfrávik	s t aː ð a l f r a uː v ɪː k	20
stjáni	s t j a uː n ɪ	23
stræti	s t r a iː t ɪ	46
strönd	s t r œ n t	174
stykki	s t ɪ h c ɪ	466
sumur	s ʏː m ʏ r	569
sunnefa	s ʏ nː ɛː v a	1
suðureyjar	s ʏː ð ʏ r e iː j a r	5
svefnpurka	s v ɛ p n pʰ ʏ r̥ k a	1
sveim	s v e iː m	8
sveima	s v e iː m a	55
svikahrappur	s v ɪː k a r̥ a h p ʏ r	3
svikinn	s v ɪː c ɪ nː	53
sviksamur	s v ɪː k s aː m ʏ r	0
sviksemi	s v ɪː k s ɛː m ɪ	8
svikóttur	s v ɪː k o u h t ʏ r	0
svokallaður	s v ɔː kʰ a t l a ð ʏ r	75
svolítið	s v o ɔː l iː d̥ ɪ ð	1218
svolítið	s ɔ l d̥ ɪ ð	1218
svonefndur	s v ɔː n ɛ m t ʏ r	23
svörður	s v œ r ð ʏ r	7
sæl	s a i̯ː ɬ	508
sæll	s a i̯ t ɬ	528
særi	s a iː r ɪ	18
sæskrímsli	s a iː s k r i m s t l ɪ	0
sólarhringur	s o uː l a r r̥ i ŋ k ʏ r	15
sólúr	s o uː l uː r	2
sósa	s o uː s a	45
sóði	s o uː ð ɪ	4
takki	tʰ a h c ɪ	165
titra	tʰ ɪː t r a	28
tjörn	tʰ j œ r t n	114
trjónukrabbi	tʰ r j o uː n ʏ kʰ r a pː ɪ	1
tvær	t v a iː r	7627
tvíund	tʰ v iː j ʏ n t	0
tyggigúmmí	tʰ ɪ cː ɪ k u mː iː	8
táknmál	tʰ a u h k n m a uː l	57
tómatur	tʰ o uː m aː t ʏ r	2
tónn	tʰ o u d̩ n̩	46
túrismi	tʰ uː r ɪ s m ɪ	4
ulla	ʏ lː a	1399
ungverjaland	u ŋ k v ɛ r j a l a n t	18
vampíra	v a m pʰ iː r a	5
vatnsfall	v a sː f a t l	9
vað	v aː ð	36
veig	v e iː ɣ	1037
veigur	v e iː ɣ ʏ r	2
veraldarvefur	v ɛː r a l t a r v ɛː v ʏ r	2
versalir	v ɛ ɽ̊ ʂ aː l ɪ r	2
vinir	v ɪː n ɪ r̥	1524
við	v ɪː ð	448494
viðbein	v ɪ ð p e iː n	4
viðbjóður	v ɪ ð p j o uː ð ʏ r	63
viðbót	v ɪ ð p o uː t	828
vogur	v ɔː ɣ ʏ r	9
vola	v ɔː l a	519
áfengi	a uː f e i ɲ c ɪ	479
áfengur	a uː f e i ŋ k ʏ r	0
ávöxtur	a uː v œ x s t ʏ r	34
ég	j ɛː ɣ	121869
íbúð	iː b̥ uː ð	1215
ófleygur	o uː f l e iː ɣ ʏ r	2
ófriður	o uː f r ɪː ð ʏ r	67
ógurlegur	o uː ʏ r l ɛ ɣ ʏ r	2
óvopnaður	o uː v ɔ h p n aː ð ʏ r	3
öfugur	œː v ʏ ɣ ʏ r	11
úfur	uː v ʏ r	0
úða	uː ð a	57
ýkja	iː c a	109
það	θ aː ð	181396
þefja	θ ɛ v j a	0
þefur	θ ɛː v ʏ r	2
þið	θ ɪː ð	5827
