a	a	67271
aalborg	ɔ l b ɔ r	1
aalborg	ɔ l b ɔ r k	1
aalborski	ɔ l b ɔ r s kʲ i	0
aarhus	ɔ r x u s	7
abace	a b a t͡s ɛ	0
abak	a b a k	2
abaka	a b a k a	2
abakach	a b a k a x	0
abakami	a b a k a mʲ i	0
abakan	a b a k a n	0
abaki	a b a kʲ i	0
abakiem	a b a kʲ ɛ m	0
abakom	a b a k ɔ m	0
abakowi	a b a k ɔ vʲ i	0
abaku	a b a k u	0
abakus	a b a k u s	1
abakusach	a b a k u s a x	0
abakusami	a b a k u s a mʲ i	0
abakusem	a b a k u s ɛ m	0
abakusie	a b a k u ɕ ɛ	0
abakusom	a b a k u s ɔ m	0
abakusowi	a b a k u s ɔ vʲ i	0
abakusu	a b a k u s u	0
abakusy	a b a k u s ɨ	0
abakusów	a b a k u s u f	0
abaków	a b a k u f	0
abaką	a b a k ɔ̃	0
abakę	a b a k ɛ	0
abazja	a b a z j a	0
abazjami	a b a z j a mʲ i	0
abazje	a b a z j ɛ	0
abazji	a b a z j i	0
abazjo	a b a z j ɔ	0
abazjom	a b a z j ɔ m	0
abazją	a b a z j ɔ̃	0
abazję	a b a z j ɛ	0
abazyj	a b a z ɨ j	0
abazyński	a b a z ɨ ɲ s kʲ i	0
abażur	a b a ʐ u r	0
abażura	a b a ʐ u r a	0
abażurach	a b a ʐ u r a x	0
abażurami	a b a ʐ u r a mʲ i	0
abażurek	a b a ʐ u r ɛ k	0
abażurem	a b a ʐ u r ɛ m	0
abażurom	a b a ʐ u r ɔ m	0
abażurowi	a b a ʐ u r ɔ vʲ i	0
abażuru	a b a ʐ u r u	0
abażury	a b a ʐ u r ɨ	0
abażurze	a b a ʐ u ʐ ɛ	0
abażurów	a b a ʐ u r u f	0
abc	a ‿ b ɛ ‿ t͡s ɛ	73
abchascy	a p x a s t͡s ɨ	2
abchaska	a p x a s k a	2
abchaski	a p x a s kʲ i	6
abchaskich	a p x a s kʲ i x	7
abchaskie	a p x a s kʲ ɛ	9
abchaskiego	a p x a s kʲ ɛ ɡ ɔ	3
abchaskiej	a p x a s kʲ ɛ j	5
abchaskiemu	a p x a s kʲ ɛ m u	0
abchaskim	a p x a s kʲ i m	2
abchaskimi	a p x a s kʲ i mʲ i	1
abchaskości	a p x a s k ɔ ɕ t͡ɕ i	0
abchaskościach	a p x a s k ɔ ɕ t͡ɕ a x	0
abchaskościami	a p x a s k ɔ ɕ t͡ɕ a mʲ i	0
abchaskościom	a p x a s k ɔ ɕ t͡ɕ ɔ m	0
abchaskością	a p x a s k ɔ ɕ t͡ɕ ɔ̃	0
abchaskość	a p x a s k ɔ ɕ t͡ɕ	0
abchasku	a p x a s k u	0
abchaską	a p x a s k ɔ̃	1
abchaz	a p x a s	0
abchaza	a p x a z a	1
abchazach	a p x a z a x	0
abchazami	a p x a z a mʲ i	1
abchazce	a p x a s t͡s ɛ	0
abchazek	a p x a z ɛ k	0
abchazem	a p x a z ɛ m	0
abchazi	a p x a ʑ i	6
abchazie	a p x a ʑ ɛ	0
abchazja	a p x a z j a	45
abchazji	a p x a z j i	231
abchazjo	a p x a z j ɔ	1
abchazją	a p x a z j ɔ̃	70
abchazję	a p x a z j ɛ	27
abchazka	a p x a s k a	0
abchazkach	a p x a s k a x	0
abchazkami	a p x a s k a mʲ i	0
abchazki	a p x a s kʲ i	0
abchazko	a p x a s k ɔ	0
abchazkom	a p x a s k ɔ m	0
abchazką	a p x a s k ɔ̃	0
abchazkę	a p x a s k ɛ	0
abchazom	a p x a z ɔ m	1
abchazowi	a p x a z ɔ vʲ i	0
abchazowie	a p x a z ɔ vʲ ɛ	1
abchazów	a p x a z u f	3
abdykacja	a b d ɨ k a t͡s j a	0
abdykacjach	a b d ɨ k a t͡s j a x	0
abdykacjami	a b d ɨ k a t͡s j a mʲ i	0
abdykacje	a b d ɨ k a t͡s j ɛ	0
abdykacji	a b d ɨ k a t͡s j i	1
abdykacjo	a b d ɨ k a t͡s j ɔ	0
abdykacjom	a b d ɨ k a t͡s j ɔ m	0
abdykacją	a b d ɨ k a t͡s j ɔ̃	0
abdykację	a b d ɨ k a t͡s j ɛ	0
abdykacyj	a b d ɨ k a t͡s ɨ j	0
abecadeł	a b ɛ t͡s a d ɛ w	0
abecadle	a b ɛ t͡s a d l ɛ	0
abecadła	a b ɛ t͡s a d w a	6
abecadłach	a b ɛ t͡s a d w a x	0
abecadłami	a b ɛ t͡s a d w a mʲ i	0
abecadłem	a b ɛ t͡s a d w ɛ m	0
abecadło	a b ɛ t͡s a d w ɔ	2
abecadłom	a b ɛ t͡s a d w ɔ m	0
abecadłu	a b ɛ t͡s a d w u	0
aberracja	a b ɛ r a t͡s j a	2
aberracjach	a b ɛ r a t͡s j a x	0
aberracjami	a b ɛ r a t͡s j a mʲ i	0
aberracje	a b ɛ r a t͡s j ɛ	3
aberracji	a b ɛ r a t͡s j i	1
aberracjo	a b ɛ r r a t͡s j ɔ	0
aberracjom	a b ɛ r a t͡s j ɔ m	0
aberracją	a b ɛ r a t͡s j ɔ̃	0
aberrację	a b ɛ r a t͡s j ɛ	0
aberracyj	a b ɛ r a t͡s ɨ j	0
abidżan	a bʲ i d͡ʐ a n	0
abiogenez	a bʲ ɔ ɡ ɛ n ɛ s	0
abiogeneza	a bʲ ɔ ɡ ɛ n ɛ z a	0
abiogenezach	a bʲ ɔ ɡ ɛ n ɛ z a x	0
abiogenezami	a bʲ ɔ ɡ ɛ n ɛ z a mʲ i	0
abiogenezie	a bʲ ɔ ɡ ɛ n ɛ ʑ ɛ	0
abiogenezo	a bʲ ɔ ɡ ɛ n ɛ z ɔ	0
abiogenezom	a bʲ ɔ ɡ ɛ n ɛ z ɔ m	0
abiogenezy	a bʲ ɔ ɡ ɛ n ɛ z ɨ	0
abiogenezą	a bʲ ɔ ɡ ɛ n ɛ z ɔ̃	0
abiogenezę	a bʲ ɔ ɡ ɛ n ɛ z ɛ	0
abisyńscy	a bʲ i s ɨ ɲ s t͡s ɨ	3
abisyńska	a bʲ i s ɨ ɲ s k a	1
abisyński	a bʲ i s ɨ ɲ s kʲ i	1
abisyńskich	a bʲ i s ɨ ɲ s kʲ i x	2
abisyńskie	a bʲ i s ɨ ɲ s kʲ ɛ	1
abisyńskiego	a bʲ i s ɨ ɲ s kʲ ɛ ɡ ɔ	3
abisyńskiej	a bʲ i s ɨ ɲ s kʲ ɛ j	1
abisyńskiemu	a bʲ i s ɨ ɲ s kʲ ɛ m u	0
abisyńskim	a bʲ i s ɨ ɲ s kʲ i m	0
abisyńskimi	a bʲ i s ɨ ɲ s kʲ i mʲ i	0
abisyńską	a bʲ i s ɨ ɲ s k ɔ̃	1
abiturienci	a bʲ i t u rʲ j ɛ n t͡ɕ i	32
abituriencie	a bʲ i t u rʲ j ɛ n t͡ɕ ɛ	0
abiturient	a bʲ i t u rʲ j ɛ n t	6
abiturienta	a bʲ i t u rʲ j ɛ n t a	1
abiturientach	a bʲ i t u rʲ j ɛ n t a x	0
abiturientami	a bʲ i t u rʲ j ɛ n t a mʲ i	0
abiturientem	a bʲ i t u rʲ j ɛ n t ɛ m	0
abiturientom	a bʲ i t u rʲ j ɛ n t ɔ m	0
abiturientowi	a bʲ i t u rʲ j ɛ n t ɔ vʲ i	1
abiturientów	a bʲ i t u rʲ j ɛ n t u f	21
ablacja	a b l a t͡s j a	0
ablacjach	a b l a t͡s j a x	0
ablacjami	a b l a t͡s j a mʲ i	0
ablacje	a b l a t͡s j ɛ	0
ablacji	a b l a t͡s j i	1
ablacjo	a b l a t͡s j ɔ	0
ablacjom	a b l a t͡s j ɔ m	0
ablacją	a b l a t͡s j ɔ̃	0
ablację	a b l a t͡s j ɛ	0
ablacyj	a b l a t͡s ɨ j	0
ablatyw	a b l a t ɨ f	0
ablatywach	a b l a t ɨ v a x	0
ablatywami	a b l a t ɨ v a mʲ i	0
ablatywem	a b l a t ɨ v ɛ m	0
ablatywie	a b l a t ɨ vʲ ɛ	0
ablatywom	a b l a t ɨ v ɔ m	0
ablatywowi	a b l a t ɨ v ɔ vʲ i	0
ablatywu	a b l a t ɨ v u	0
ablatywy	a b l a t ɨ v ɨ	0
ablatywów	a b l a t ɨ v u f	0
abnegaci	a b n ɛ ɡ a t͡ɕ i	0
abnegacie	a b n ɛ ɡ a t͡ɕ ɛ	0
abnegat	a b n ɛ ɡ a t	1
abnegata	a b n ɛ ɡ a t a	0
abnegatach	a b n ɛ ɡ a t a x	0
abnegatami	a b n ɛ ɡ a t a mʲ i	0
abnegatem	a b n ɛ ɡ a t ɛ m	1
abnegatom	a b n ɛ ɡ a t ɔ m	0
abnegatowi	a b n ɛ ɡ a t ɔ vʲ i	0
abnegatów	a b n ɛ ɡ a t u f	0
abo	a b ɔ	0
abonamencie	a b ɔ n a m ɛ n t͡ɕ ɛ	32
abonamencik	a b ɔ n a m ɛ n t͡ɕ i k	0
abonamencikach	a b ɔ n a m ɛ n t͡ɕ i k a x	0
abonamencikami	a b ɔ n a m ɛ n t͡ɕ i k a mʲ i	0
abonamenciki	a b ɔ n a m ɛ n t͡ɕ i kʲ i	0
abonamencikiem	a b ɔ n a m ɛ n t͡ɕ i kʲ ɛ m	0
abonamencikom	a b ɔ n a m ɛ n t͡ɕ i k ɔ m	0
abonamencikowi	a b ɔ n a m ɛ n t͡ɕ i k ɔ vʲ i	0
abonamenciku	a b ɔ n a m ɛ n t͡ɕ i k u	0
abonamencików	a b ɔ n a m ɛ n t͡ɕ i k u f	0
abonament	a b ɔ n a m ɛ n t	208
abonamentach	a b ɔ n a m ɛ n t a x	3
abonamentami	a b ɔ n a m ɛ n t a mʲ i	1
abonamentem	a b ɔ n a m ɛ n t ɛ m	16
abonamentom	a b ɔ n a m ɛ n t ɔ m	0
abonamentowa	a b ɔ n a m ɛ n t ɔ v a	8
abonamentowe	a b ɔ n a m ɛ n t ɔ v ɛ	27
abonamentowego	a b ɔ n a m ɛ n t ɔ v ɛ ɡ ɔ	5
abonamentowej	a b ɔ n a m ɛ n t ɔ v ɛ j	29
abonamentowemu	a b ɔ n a m ɛ n t ɔ v ɛ m u	0
abonamentowi	a b ɔ n a m ɛ n t ɔ vʲ i	3
abonamentowy	a b ɔ n a m ɛ n t ɔ v ɨ	6
abonamentowych	a b ɔ n a m ɛ n t ɔ v ɨ x	74
abonamentowym	a b ɔ n a m ɛ n t ɔ v ɨ m	0
abonamentowymi	a b ɔ n a m ɛ n t ɔ v ɨ mʲ i	1
abonamentową	a b ɔ n a m ɛ n t ɔ v ɔ̃	13
abonamentu	a b ɔ n a m ɛ n t u	399
abonamenty	a b ɔ n a m ɛ n t ɨ	17
abonamentów	a b ɔ n a m ɛ n t u f	23
abonenccy	a b ɔ n ɛ n t͡s t͡s ɨ	0
abonenci	a b ɔ n ɛ n t͡ɕ i	52
abonencie	a b ɔ n ɛ n t͡ɕ ɛ	0
abonencka	a b ɔ n ɛ n t͡s k a	0
abonencki	a b ɔ n ɛ n t͡s kʲ i	0
abonenckich	a b ɔ n ɛ n t͡s kʲ i x	3
abonenckie	a b ɔ n ɛ n t͡s kʲ ɛ	2
abonenckiego	a b ɔ n ɛ n t͡s kʲ ɛ ɡ ɔ	1
abonenckiej	a b ɔ n ɛ n t͡s kʲ ɛ j	2
abonenckiemu	a b ɔ n ɛ n t͡s kʲ ɛ m u	0
abonenckim	a b ɔ n ɛ n t͡s kʲ i m	0
abonenckimi	a b ɔ n ɛ n t͡s kʲ i mʲ i	0
abonencką	a b ɔ n ɛ n t͡s k ɔ̃	0
abonent	a b ɔ n ɛ n t	19
abonenta	a b ɔ n ɛ n t a	35
abonentach	a b ɔ n ɛ n t a x	0
abonentami	a b ɔ n ɛ n t a mʲ i	10
abonentce	a b ɔ n ɛ n t t͡s ɛ	0
abonentek	a b ɔ n ɛ n t ɛ k	0
abonentem	a b ɔ n ɛ n t ɛ m	4
abonentka	a b ɔ n ɛ n t k a	0
abonentkach	a b ɔ n ɛ n t k a x	0
abonentkami	a b ɔ n ɛ n t k a mʲ i	0
abonentki	a b ɔ n ɛ n t kʲ i	0
abonentko	a b ɔ n ɛ n t k ɔ	0
abonentkom	a b ɔ n ɛ n t k ɔ m	0
abonentką	a b ɔ n ɛ n t k ɔ̃	0
abonentkę	a b ɔ n ɛ n t k ɛ	0
abonentom	a b ɔ n ɛ n t ɔ m	22
abonentowi	a b ɔ n ɛ n t ɔ vʲ i	3
abonentów	a b ɔ n ɛ n t u f	184
abonowali	a b ɔ n ɔ v a lʲ i	0
abonowaliby	a b ɔ n ɔ v a lʲ i b ɨ	0
abonowalibyście	a b ɔ n ɔ v a lʲ i b ɨ ɕ t͡ɕ ɛ	0
abonowalibyśmy	a b ɔ n ɔ v a lʲ i b ɨ ɕ m ɨ	0
abonowaliście	a b ɔ n ɔ v a lʲ i ɕ t͡ɕ ɛ	0
abonowaliśmy	a b ɔ n ɔ v a lʲ i ɕ m ɨ	0
