абдулла	ɑ b d u ɫː ɑ	106
абруй	ɑ b r u j	25
абыстай	ɑ b ɯ̞ s t ɑ j	27
абыстай	ɑ β ɯ̞ s t ɑ j	27
австралия	ä f s t r ä lʲ i j ä	139
автономиялы	ä f t ä n o mʲ i j ä ɫ ɯ̞	1
адрес	ä d rʲ ɪ s	17
аждаһа	ɑ ʐ d ɑ h ɑ	11
азамат	ɑ z ɑ m ɑ t	58
азия	ä zʲ i j ä	290
азия	ä zʲ iʲ ä	290
ай	ɑ j	811
айгөл	ä j ɡ ʏ̞ l	126
айныҡ	ɑ j n ɯ̞ q	0
айран	a j r a n	0
айрат	ɑ j r ɑ t	370
айырма	ɑ j ɯ̞ r m ɑ	0
айырым	ɑ j ɯ̞ r ɯ̞ m	12
айырыуса	ɑ j ɯ̞ r ɯ̞ w s ɑ	4
айыҡ	ɑ j ɯ̞ q	1
айғолаҡ	ɑ j ʁ ʊ̞ ɫ ɑ q	0
айғыр	ɑ j ʁ ɯ̞ r	0
айҙар	ɑ j ð ɑ r	4
айһылыу	ɑ j h ɯ̞ ɫ ɯ̞ w	0
ал	ɑ ɫ	56
алабута	ɑ ɫ ɑ b u t ɑ	1
алабуға	ɑ ɫ ɑ b u ʁ ɑ	0
алдаҡсы	ɑ ɫ d ɑ q s ɯ̞	0
алдынғы	ɑ ɫ d ɯ̞ ŋ ɢ ɯ̞	0
алйырҙан	ɑ ɫ j ɯ̞ r ð ɑ n	0
алла	ɑ ɫː ɑ	164
алма	ɑ ɫ m ɑ	57
алмас	ɑ ɫ m ɑ s	183
алмаш	ɑ ɫ m ɑ ʂ	37
алмағас	ɑ ɫ m ɑ ʁ̞ ɑ s	0
алтау	ɑ ɫ t a w	6
алты	ɑ ɫ t ɯ̞	424
алтын	ɑ ɫ t ɯ̞ n	745
алъяпҡыс	ɑ ɫ j ɑ p q ɯ̞ s	0
алыҫ	ɑ ɫ ɯ̞ θ	3
алға	ɑ ɫ ʁ ɑ	2
алҡа	ɑ ɫ q ɑ	0
алҡыш	ɑ ɫ q ɯ̞ ʂ	0
ант	ɑ n t	67
аныҡ	ɑ n ɯ̞ q	3
апай	ɑ p ɑ j	4
араҡы	ɑ r ɑ q ɯ̞	0
арба	ɑ r β ɑ	15
арзан	ɑ r z ɑ n	62
арпа	ɑ r p ɑ	4
арт	ɑ r t	11
артабан	ɑ r t ɑ β ɑ n	46
артылыш	ɑ r t ɯ̞ ɫ ɯ̞ ʂ	0
артыҡ	ɑ r t ɯ̞ q	4
арыш	ɑ r ɯ̞ ʂ	10
арыҫлан	ɑ r ɯ̞ θ ɫ ɑ n	0
арҡа	ɑ r q ɑ	0
арҡан	ɑ r q ɑ n	0
арҡаһында	a r q ɑ h ɯ̞ n d ɑ	6
ас	ɑ s	1
аслыҡ	ɑ s ɫ ɯ̞ q	1
асы	ɑ s ɯ̞	0
асыу	ɑ s ɯ̞ w	8
асыҡ	ɑ s ɯ̞ q	5
асҡыс	ɑ s q ɯ̞ s	0
ат	ɑ t	115
атай	ä t ä j	3
атай	ɑ t ɑ j	3
атама	ɑ t ɑ m ɑ	40
ау	ɑ w	3
ауыл	ɑ w ɯ̞ ɫ	18
ауырыу	ɑ w r ɯ̞ w	1
ауырыу	ɑ w ɯ̞ r ɯ̞ w	1
ауыҙ	ɑ w ɯ̞ ð	0
ауһаҡ	ɑ w h ɑ q	0
афарин	ɑ f ɑ rʲ ï n	2
ахыры	ɑ χ ɯ̞ r ɯ̞	71
ахырызаман	ɑ χ ɯ̞ r ɯ̞ z ɑ m ɑ n	0
аш	ɑ ʂ	93
аша	ɑ ʂ ɑ	2077
ашхана	ɑ ʂ χ ɑ n ɑ	0
ашъяулыҡ	ɑ ʂ j ɑ w ɫ ɯ̞ q	0
ашыу	ɑ ʂ ɯ̞ w	10
ашҡаҙан	ɑ ʂ q ɑ ð ɑ n	0
аят	ɑ j ɑ t	3
аяуһыҙ	ɑ j ɑ w h ɯ̞ ð	0
аяҙ	ɑ j ɑ ð	0
аяҡ	ɑ j ɑ q	1
ағай	ɑ ʁ ɑ j	0
ағас	ɑ ʁ ɑ s	2
ағиҙел	ä ʁ ɪ̈͜i ð ɪ̞ l	2
ағым	ɑ ʁ ɯ̞ m	0
ағыу	ɑ ʁ ɯ̞ w	0
ағыш	ɑ ʁ ɯ̞ ʂ	0
аҙан	ɑ ð ɑ n	0
аҙаш	ɑ ð ɑ ʂ	0
аҙаҡ	ɑ ð ɑ q	0
аҙаҡҡы	ɑ ð ɑ qː ɯː	0
аҙна	ɑ ð n ɑ	5
аҙналыҡ	ɑ ð n ɑ ɫ ɯ̞ q	1
аҙым	ɑ ð ɯ̞ m	0
аҙыҡ	ɑ ð ɯ̞ q	4
аҙған	ɑ ð ʁ ɑ n	0
аҡ	ɑ q	5
аҡбур	ɑ q b u r	0
аҡбуҙ	ɑ q b u ð	0
аҡбуҙат	ɑ q b u ð ɑ t	0
аҡлан	ɑ q ɫ ɑ n	0
аҡрын	ɑ q r ɯ̞ n	0
аҡрын	ɑ q ɯ̞ r ɯ̞ n	0
аҡса	ɑ q s ɑ	25
аҡсарлаҡ	ɑ q s ɑ r ɫ ɑ q	0
аҡш	ɑ q ɯ̞ ʂ	0
аҡыл	ɑ q ɯ̞ ɫ	0
аҡыллы	ɑ q ɯ̞ ɫː ɯ̞	1
аҡҡош	ɑ qː ʊ̞ ʂ	0
аҡһаҡ	ɑ q h ɑ q	0
аҡһаҡал	ɑ q h ɑ q ɑ ɫ	0
аң	ɑ ŋ	36
аҫтыртын	ɑ θ t ɯ̞ r t ɯ̞ n	0
аҫҡа	ɑ θ q ɑ	0
бабай	b ɑ β ɑ j	173
бажа	b ɑ ʒ ɑ	0
бай	b ɑ j	1458
байлыҡ	b ɑ j ɫ ɯ̞ q	0
байрам	b ɑ j r ɑ m	11
байрамбикә	b ä j r ä m bʲ i k æ	0
байрас	b ɑ j r ɑ s	1
байраҡ	b ɑ j r ɑ q	0
байтал	b ɑ j t ɑ ɫ	0
байтаҡ	b ɑ j t ɑ q	8
бал	b ɑ ɫ	67
бала	b ɑ ɫ ɑ	1055
балан	b ɑ ɫ ɑ n	2
балауыҙ	b ɑ ɫ ɑ w ɯ̞ ð	0
балаҡ	b ɑ ɫ ɑ q	0
балаҫ	b ɑ ɫ ɑ θ	0
балдаҡ	b ɑ ɫ d ɑ q	0
балсыҡ	b ɑ ɫ s ɯ̞ q	0
балта	b ɑ ɫ t ɑ	56
балтырған	b ɑ ɫ t ɯ̞ r ʁ ɑ n	0
балыҡ	b ɑ ɫ ɯ̞ q	0
балыҡсы	b ɑ ɫ ɯ̞ q s ɯ̞	2
балға	b ɑ ɫ ʁ ɑ	1
баныу	b ɑ n ɯ̞ w	0
бар	b ɑ r	11752
барабан	b ä r ä b ä n	14
барабансы	b ä r ä b ä n s ɯ̞	0
бармаҡ	b ɑ r m ɑ q	0
барыбер	b ɑ r ɯ̞ β ɯ̞ r	773
бата	b ɑ t ɑ	14
батмус	b ɑ t m u s	0
батша	b ɑ t ʂ ɑ	0
батыр	b ɑ t ɯ̞ r	85
батырлыҡ	b ɑ t ɯ̞ r ɫ ɯ̞ q	0
батҡаҡ	b ɑ t q ɑ q	0
бау	b ɑ w	2
бауыр	b ɑ w ɯ̞ r	0
бауырһаҡ	b ɑ w ɯ̞ r h ɑ q	0
баш	b ɑ ʂ	2013
башаҡ	b ɑ ʂ ɑ q	0
башватҡыс	b ɑ ʂ w ɑ t q ɯ̞ s	0
башланғыс	b ɑ ʂ ɫ ɑ ŋ ɢ ɯ̞ s	2
башлыҡ	b ɑ ʂ ɫ ɯ̞ q	0
башмаҡ	b ɑ ʂ m ɑ q	0
башҡа	b ɑ ʂ q ɑ	37
башҡала	b ɑ ʂ q ɑ ɫ ɑ	0
башҡорт	b ɑ ʂ q ʊ̞ r t	99
башҡортостан	b ɑ ʂ q ʊ̞ r t ʊ̞ s t ɑ n	81
баған	b ɑ ʁ ɑ n	0
бағана	b ɑ ʁ ɑ n ɑ	0
баҙар	b ɑ ð ɑ r	1
баҡа	b ɑ q ɑ	0
баҡса	b ɑ q s ɑ	1
баҡсасы	b ɑ q s ɑ s ɯ̞	0
баҡтиһәң	b ɑ q tʲ i h æ ŋ	3
баҡыр	b ɑ q ɯ̞ r	0
баҡһаң	b ɑ q h ɑ ŋ	0
баҫма	b ɑ θ m ɑ	2
баҫым	b ɑ θ ɯ̞ m	0
баҫыу	b ɑ θ ɯ̞ w	0
баҫҡыс	b ɑ θ q ɯ̞ s	0
бей	b ɪ̞ j	0
бейек	b ɪ̞ j ɪ̞ k	0
бейеүсе	b ɪ̞ j ɪ̞ w s ɪ̞	0
бейә	b ɪ̞ j æ	0
бейәләй	b ɪ̞ j æ l æ j	0
белгес	b ɪ̞ l ɡ ɪ̞ s	4
белем	b ɪ̞ l ɪ̞ m	1145
беләҙек	b ɪ̞ l æ ð ɪ̞ k	0
бер	b ɪ̞ r	15552
бергә	b ɪ̞ r ɡ æ	1767
беренсенән	b ɪ̞ r ɪ̞ n s ɪ̞ n æ n	0
берҙәм	b ɪ̞ r ð æ m	9
берәмек	b ɪ̞ r æ m ɪ̞ k	1
берәү	b ɪ̞ r æ w	168
бесәй	b ɪ̞ s æ j	0
бесән	b ɪ̞ s æ n	0
бет	b ɪ̞ t	3
бетеү	b ɪ̞ t ɪ̞ w	0
беҙ	b ɪ̞ ð	25
беҙгә	b ɪ̞ ð ɡ æ	4
беҙҙе	b ɪ̞ ðː ɪ̞	3
беҙҙең	b ɪ̞ ðː ɪ̞ ŋ	10
беҙҙә	b ɪ̞ ðː æ	4
беҙҙән	b ɪ̞ ðː æ n	1
бигерәк	bʲ i ɡ ɪ̞ r æ k	8
бик	bʲ i k	9776
бикбулат	bʲ i k b u ɫ ä t	0
бикле	bʲ i k l ɪ̞	13
бикте	bʲ i k t ɪ̞	0
бикә	bʲ i k æ	10
бил	bʲ i l	22
билдә	b i l d æ	0
билдәләмә	b i l d æ l æ m æ	0
бисмилла	bʲ i s mʲ i ɫ ä	8
бит	bʲ i t	4456
бит	β i t	4456
биш	bʲ i ʃ	964
бишек	b i ʃ ɪ̞ k	23
бишәү	bʲ i ʃ æ w	5
биҙ	bʲ i ð	0
биҙрә	bʲ i ð r æ	0
биҙәк	bʲ i ð æ k	0
бойондороҡһоҙ	b ʊ̞ j ʊ̞ n d ʊ̞ r ʊ̞ q h ʊ̞ ð	1
бойондороҡһоҙлоҡ	b ʊ̞ j ʊ̞ n d ʊ̞ r ʊ̞ q h ʊ̞ ð ɫ ʊ̞ q	0
бойороҡ	b ʊ̞ j ʊ̞ r ʊ̞ q	2
бойоҡ	b ʊ̞ j ʊ̞ q	0
