aj	a j	115118
albánsko	a l b aː n s k o	24
andy	a n d i	74
august	a u ɡ u s t	321
baldrián	b a l d r i aː n	0
bankomat	b a n k o m a t	79
bedňa	b e d ɲ a	0
blbaňa	b l̩ b a ɲ a	0
blen	b l e n	2
boha	b o ɦ a	1745
bohmi	b o ɦ m i	15
bohoch	b o ɦ o x	5
bohom	b o ɦ o m	639
bohov	b o ɦ o f	146
bohovi	b o ɦ o v i	9
bohovia	b o ɦ o v i̯ a	60
bohu	b o ɦ u	1144
brezina	b r e z i n a	19
brunet	b r u n e t	2
bruneta	b r u n e t a	5
brunetka	b r u n e t k a	13
bubon	b u b o n	30
bájka	b aː j k a	7
celej	t͡s e l e j	2144
celom	t͡s e l o m	1907
celou	t͡s e l o u	199
celá	t͡s e l aː	1222
celé	t͡s e l eː	2205
celého	t͡s e l eː ɦ o	2493
celému	t͡s e l eː m u	181
celí	t͡s e l iː	22
celú	t͡s e l uː	2376
celých	t͡s e l iː x	234
celým	t͡s e l iː m	364
celými	t͡s e l iː m i	16
chlieb	x l i̯ e p	484
chorobe	x o r o b e	154
chorom	x o r o m	10
chorvát	x o r v aː t	12
chorvátka	x o r v aː t k a	2
chovan	x o v a n	17
chovanec	x o v a n e t͡s	28
chrupka	x r u p k a	1
chudý	x u d iː	21
cop	t͡s o p	14
cárovná	t͡s aː r o v n aː	4
darovať	d a r o v a c	265
darvinovský	d a r v i n o v s k iː	0
desaťtisíci	d e s a c t i s iː t͡s i	0
deťmi	d e c m i	1159
deťoch	d e c o x	265
dido	d i d o	0
dieťa	d i̯ e c a	3525
dofrasa	d o f r a s a	4
domami	d o m a m i	78
dome	d o m e	1516
domoch	d o m o x	234
domom	d o m o m	340
domu	d o m u	3154
doparoma	d o p a r o m a	3
dovidenia	d o v i d e n i̯ a	35
francúzsko	f r a n t͡s uː s k o	248
frano	f r a n o	0
ftáčnik	f t aː t͡ʃ n i k	23
galaxia	ɡ a l a k s i̯ a	17
galaxii	ɡ a l a k s i i	19
gruzínsko	ɡ r u z iː n s k o	22
grécko	ɡ r eː t͡s k o	251
hada	ɦ a d a	50
hadoch	ɦ a d o x	3
hadom	ɦ a d o m	15
hadov	ɦ a d o f	39
hadovi	ɦ a d o v i	7
harvan	ɦ a r v a n	3
herca	ɦ e r t͡s a	93
hercami	ɦ e r t͡s a m i	35
herci	ɦ e r t͡s i	222
hercoch	ɦ e r t͡s o x	7
hercom	ɦ e r t͡s o m	52
