a	a	927122
aaleniana	a l e n j a n a	0
aalenianas	a l e n j a n a s	0
aaleniano	a l e n j a n o	0
aalenianos	a l e n j a n a s	0
ababa	a b a b a	30
ababillarse	a b a b i ʎ a r s e	0
ababol	a b a b o l	0
ababábite	a b a b a b i t e	0
abacalera	a b a k a l e ɾ a	0
abacalero	a b a k a l e ɾ o	0
abacero	a b a θ e ɾ o	0
abacería	a b a θ e ɾ i a	0
abacial	a b a θ j a l	0
abaciales	a b a θ j a l e s	1
abacora	a b a k o ɾ a	0
abacorada	a b a k o ɾ a d a	0
abacoradas	a b a k o ɾ a d a s	0
abacorado	a b a k o ɾ a d o	0
abacorados	a b a k o ɾ a d o s	0
abacorar	a b a k o ɾ a ɾ	0
abacá	a b a k a	0
abad	a b a d	172
abadejo	a b a d e x o	0
abadengo	a b a d e n ɡ o	0
abadernada	a b a d e r n a d a	0
abadernadas	a b a d e r n a d a s	0
abadernado	a b a d e r n a d o	0
abadernados	a b a d e r n a d o s	0
abadernar	a b a d e r n a ɾ	0
abadesa	a b a d e s a	1
abadiano	a b a d j a n o	0
abadán	a b a d a n	3
abadí	a b a d i	0
abadía	a b a d i a	143
abaja	a b a x a	0
abajada	a b a x a d a	0
abajadas	a b a x a d a s	0
abajadero	a b a x a d e ɾ o	0
abajado	a b a x a d o	0
abajados	a b a x a d o s	0
abajar	a b a x a ɾ	0
abajera	a b a x e ɾ a	0
abajeña	a b a x e ɲ a	0
abajeño	a b a x e ɲ o	1
abajo	a b a x o	1105
abalanzado	a b a l a n θ a d o	0
abalanzar	a b a l a n θ a ɾ	3
abalconado	a b a l k o n a d o	0
abaldonada	a b a l d o n a d a	0
abaldonadas	a b a l d o n a d a s	0
abaldonado	a b a l d o n a d o	0
abaldonados	a b a l d o n a d o s	0
abaleado	a b a l e a d o	2
abalear	a b a l e a ɾ	0
abaleo	a b a l e o	0
abalorio	a b a l o ɾ j o	0
abaluartado	a b a l w a r t a d o	0
abaluartar	a b a l w a r t a ɾ	0
abana	a b a n a	3
abanada	a b a n a d a	0
abanadas	a b a n a d a s	0
abanado	a b a n a d o	0
abanados	a b a n a d o s	0
abanamos	a b a n a m o s	0
abanar	a b a n a ɾ	0
abanaríamos	a b a n a ɾ i a m o s	0
abanas	a b a n a s	0
abancalada	a b a n k a l a d a	0
abancaladas	a b a n k a l a d a s	0
abancalado	a b a n k a l a d o	0
abancalados	a b a n k a l a d o s	0
abancalar	a b a n k a l a ɾ	0
abanderada	a b a n d e ɾ a d a	21
abanderadas	a b a n d e ɾ a d a s	2
abanderado	a b a n d e ɾ a d o	110
abanderados	a b a n d e ɾ a d o s	19
abanderamiento	a b a n d e ɾ a m j e n t o	1
abanderar	a b a n d e ɾ a ɾ	10
abanderizada	a b a n d e ɾ i θ a d a	0
abanderizadas	a b a n d e ɾ i θ a d a s	0
abanderizado	a b a n d e ɾ i θ a d o	0
abanderizados	a b a n d e ɾ i θ a d o s	0
abanderizar	a b a n d e ɾ i θ a ɾ	0
abanderés	a b a n d e ɾ e s	0
abandona	a b a n d o n a	189
abandonada	a b a n d o n a d a	121
abandonadas	a b a n d o n a d a s	88
abandonado	a b a n d o n a d o	467
abandonados	a b a n d o n a d o s	142
