багатий	b ɑ ɦ ɑ t ɪ j	243
бездоганно	b ɛ z d o ɦ ɑ nː o	39
блискавка	b l ɪ s k ɑ f k ɑ	50
богдан	b o ɣ d ɑ n	490
властивість	v l ɑ s t ɪ v i s tʲ	268
вперше	f p ɛ r ʃ e	2523
г	ɦ	2004
гарбуз	ɦ ɑ r b u z	44
гвинтівка	ɦ w ɪ n t i f k ɑ	17
голий	ɦ ɔ l ɪ j	44
горілки	ɦ o r i l k ɪ	151
гранат	ɦ r a n ɑ t	30
гріх	ɦ r i x	379
гілка	ɦ i l k ɑ	78
дев'ять	d ɛ u̯ j ɐ c	0
десь	d ɛ sʲ	2025
джерело	d͡ʒ ɛ r ɛ l ɔ	1017
дзвіниця	d͡z v i n ɪ t͡sʲ ɑ	63
дим	d ɪ m	174
довідник	d o v i d n ɪ k	94
докторат	d o k t o r a t	5
допомога	d o p o m ɔ ɦ ɑ	707
дощ	d ɔ ʃ t͡ʃ	399
дружина	d r u ʐ ɪ n ɑ	956
жадний	ʒ ɑ d n ɪ j	3
жадібний	ʒ ɑ d i b n ɪ j	15
жарт	ʒ ɑ r t	124
житло	ʒ ɪ t l ɔ	457
життя	ʒ ɪ tʲː ɑ	16687
жовч	ʒ ɔ w t͡ʃ	24
з	s	213049
з	z	213049
завзяття	z ɑ ʋ zʲ ɑ tʲː ɑ	35
зараз	z ɑ r ɑ z	6919
захворіти	z ɑ x v ɔ r i t ɪ	42
звати	z v ɑ t ɪ	78
зерно	z ɛ r n o	327
зоопарк	z o o p ɑ r k	60
зошит	z ɔ ʃ ɪ t	83
зрозуміти	z r ɔ z u m i t ɪ	1258
квартира	k v ɑ r t ɪ r ɑ	148
кинджал	k ɪ n d͡ʒ ɑ l	17
клітина	k lʲ i t ɪ n ɑ	58
ковбаса	k o ʋ b a s a	29
кожух	k o ʒ u x	27
комаха	k ɔ m ɑ x ɑ	40
корабел	k ɔ r ɑ b ɛ l	1
корабель	k o r ɑ b ɛ lʲ	322
корито	k ɔ r ɪ t ɔ	9
корова	k ɔ r ɔ v ɐ	83
кошик	k ɔ ʃ ɪ k	92
крок	k r ɔ k	880
крісло	k r i s l o	188
куля	k u lʲ ɑ	121
купа	k u p ɑ	137
купець	k u p ɛ t͡sʲ	52
куток	k u t ɔ k	60
кілька	k i lʲ k a	5585
кір	k i r	29
лихоманка	l ɪ x o m ɑ n k ɑ	31
льоха	lʲ ɔ x ɑ	3
ліжко	l i ʒ k o	193
м'ясорубка	m j ɑ s o r u b k ɑ	0
м'яч	m j ɑ t͡ʃ	0
магазин	m ɑ ɦ ɑ z ɪ n	269
мало	m ɑ l o	3272
машина	m ɑ ʃ ɪ n ɑ	397
медсестра	m ɛ d s ɛ s t r ɑ	52
медуза	m ɛ d u z ɑ	15
мер	m ɛ r	344
мережа	m ɛ r ɛ ʒ ɑ	361
металург	m e t ɑ l u r ɦ	40
метро	m ɛ t r ɔ	316
меч	m ɛ t͡ʃ	143
мешкання	m ɛ ʃ k ɑ nʲː ɑ	45
множення	m n ɔ ʒ ɪ nʲː ɑ	43
мова	m ɔ w ɑ	2959
мовознавство	m o v o z n ɑ v s t v o	23
модрина	m o d r ɪ n ɑ	8
мозок	m ɔ z ɔ k	314
мужність	m u ʒ n i s tʲ	157
мікроскоп	m i k r o s k ɔ p	16
міністр	m i n i s t ə r	1348
місяць	m i sʲ ɑ t͜sʲ	1683
мітла	m i t l ɑ	13
мітоз	m i t ɔ z	6
мітотичний	m i t ɔ t ɪ t͡ʃ n ɪ j	0
мітохондрія	m i t o x ɔ n d r i j ɑ	0
міф	m i f	274
мішок	m i ʃ ɔ k	98
навіть	n ɑ v i tʲ	13480
надійність	n ɑ d i j n i sʲ tʲ	134
