অ	ɔ	22
অংক	ɔ ŋ k ɔ	12
অংগ	ɔ ŋ ɡ ɔ	42
অইন	ɔ ɪ n	15
অকল	ɔ k ɔ l	23
অকলশৰীয়া	ɔ k ɔ l x ɔ ɹ i a	11
অকলে	ɔ k ɔ l ɛ	9
অকাপী	ɔ k a p i	0
অচিনাকি	ɔ s i n a k i	1
অচিনাকী	ɔ s i n a k i	3
অজগৰ	ɔ z ɔ ɡ ɔ ɹ	0
অটা	ɔ t a	0
অণুজীৱ	ɔ n u z i b ɔ	3
অণুজীৱ	ɔ n u z i β ɔ	3
অনা	ɔ n a	63
অনাটন	ɔ n a t ɔ n	3
অনুবাদ	ɔ n u b a d	77
অনুবাদক	ɔ n u b a d ɔ k	4
অনোৱা	ɔ n ʊ a	0
অন্য	ɔ ɪ n n ɔ	261
অভাৱ	ɔ bʱ a w	22
অভ্যাস	ɔ ɪ b bʱ a x	7
অমিতা	o m i t a	2
অমিয়া	ɔ m i a	1
অযুত	ɔ z u t	0
অলপ	ɔ l ɔ p	76
অসম	ɔ x ɔ m	719
অসমীয়া	ɔ x o m i a	750
অহা	ɔ ɦ a	166
অৰকা	ɔ ɹ ɔ k a	0
অ’	o	7
আ	a	2
আঁউজ	ã u z	0
আঁউজা	ã u z a	0
আঁউজোৱা	ã u z ʊ a	0
আঁক	ã k	3
আঁকা	ã k a	1
আঁকোৱাল	ã k ʊ a l	0
আঁচ	ã s	5
আঁচনি	ã s ɔ n i	27
আঁচল	ã s ɔ l	2
আঁচোৰ	ã s ʊ ɹ	4
আঁচোৰা	ã s ʊ ɹ a	0
আঁত	ã t	11
আঁতৰ	ã t ɔ ɹ	13
আঁতৰা	ã t ɔ ɹ a	0
আঁতৰোৱা	ã t ɔ ɹ ʊ a	3
আঁহ	ãʱ	1
আঁহত	ã ɦ ɔ t	0
আঁৰ	ã ɹ	1
আংগাৰ	a ŋ ɡ a ɹ	0
আই	a ɪ	232
আইচলেণ্ড	a i s l ɛ n	0
আইতা	a ɪ t a	0
আইন	a ɪ n	119
আইনা	a ɪ n a	3
আউটি	a ʊ t i	0
আউল	a ʊ l	0
আও	a ʊ	2
আওৰা	a ʊ ɹ a	0
আকন	a k ɔ n	0
আখৈ	a kʰ o ɪ	8
আখৰ	a kʰ ɔ ɹ	10
আখৰ	a x ɔ ɹ	10
আগত	a ɡ ɔ t	84
আগতে	a ɡ ɔ t ɛ	128
আগনি	a ɡ ɔ n i	0
আগুনি	a ɡ u n i	0
আগেয়ে	a ɡ ɛ ɛ	40
আঘোণ	a ɡʱ ʊ n	3
