آخر	ʔ æː x ɪ r
آخرة	ʔ aː x r e
أجل	ʔ a j j a l
القدس	i l ʔ u d s
اليونان	i l j uː n aː n
بد	b ɪ d d
بدل	b a d d a l
برد	b a r a d
بسيدر	b e s eː d ɛ r
بطل	b a tˤ tˤ a l
بعت	b a ʕ a t
بلش	b a l l a ʃ
تبادل	t b aː d a l
تبدل	t b a d d a l
ترك	t a r a k
تسلى	t s a l l a
تصالح	t sˤ aː l a ħ
تعلم	t ʕ a l l a m
تعود	t ʕ a w w a d
تغير	t ɣ a j j a r
تلج	t a l l a d͡ʒ
ثلج	t a l l a d͡ʒ
جاب	d͡ʒ aː b
جبر	d͡ʒ a b a r
جرب	d͡ʒ a r r a b
جمد	d͡ʒ a m m a d
جمع	d͡ʒ a m a ʕ
حاول	ħ aː w a l
حجز	ħ a d͡ʒ a z
حرر	ħ a r r a r
حرق	ħ a r a ʔ
حسب	ħ a s a b
حكم	ħ a k a m
حكى	ħ a k a
حلق	ħ a l a ʔ
حمل	ħ a m a l
حمل	ħ a m m a l
حول	ħ a w w a l
خاشوقة	x ɑː ʃ uː ɡ a
خبط	x a b a tˤ
خلص	x a l a sˤ
خلص	x a l l a sˤ
خلط	x a l a tˤ
خلى	x a l l a
دخل	d a x a l
دخل	d a x x a l
درس	d a r a s
دعم	d a ʕ a m
دفش	d a f a ʃ
دفن	d a f a n
ذكر	z a k a r
ذكر	z a k k a r
راح	r aː ħ
ربط	r a b a tˤ
رجع	r a d͡ʒ d͡ʒ a ʕ
رجع	r i d͡ʒ i ʕ
رسم	r a s a m
رفض	r a f a dˤ
رفع	r a f a ʕ
رقص	r a ʔ a sˤ
ركب	r a k k a b
ركب	r i k i b
ركض	r a k a dˤ
ركن	r a k a n
رن	r a n
روح	r a w w a ħ
زقف	z a ʔ ʔ a f
زهق	z a h h a ʔ
زهق	z i h i ʔ
سأل	s a ʔ a l
ساب	s aː b
سب	s a b
سبح	s a b a ħ
سحب	s a ħ a b
سخن	s a x a n
سرق	s a r a ʔ
سكت	s a k a t
سكر	s a k k a r
سكن	s a k a n
سمح	s a m a ħ
سوق	s a w w a ʔ
سوى	s a w w a
شرح	ʃ a r a ħ
شكر	ʃ a k a r
صبر	sˤ a b a r
صرف	sˤ a r a f
ضرب	dˤ a r a b
ضغط	dˤ a ɣ a tˤ
طبخ	tˤ a b a x
طبع	tˤ a b b a ʕ
طرد	tˤ a r a d
طلب	tˤ a l a b
طلع	tˤ a l l a ʕ
طلع	tˤ i l i ʕ
طمن	tˤ a m m a n
طيز	tˤ iː z
ظن	zˤ a n
عبط	ʕ a b a tˤ
عرض	ʕ a r a dˤ
عزم	ʕ a z a m
عطس	ʕ a tˤ a s
علق	ʕ a l l a ʔ
عمر	ʕ a m m a r
عمل	ʕ i m i l
غسل	ɣ a s a l
غصب	ɣ a sˤ a b
غلب	ɣ a l a b
غير	ɣ a j j a r
فات	f aː t
فتح	f a t a ħ
فرق	f a r a ʔ
فصل	f a sˤ a l
فهم	f i h i m
فوت	f a w w a t
قبل	ʔ i b i l
قتل	ʔ a t a l
قدر	ʔ a d d a r
قدر	ʔ i d i r
قدم	ʔ a d d a m
قسم	ʔ a s a m
قضى	ʔ a ðˤ a
قطع	ʔ a tˤ a ʕ
قعد	ʔ a ʕ a d
قلب	ʔ a l a b
قلم	ʔ a l a m
كان	k aː n
كبس	k a b a s
كتب	k a t a b
كرر	k a r r a r
كسر	k a s a r
كشف	k a ʃ a f
كمل	k a m m a l
لفت	l a f a t
لفظ	l a f a zˤ
لمس	l a m a s
مدح	m a d a ħ
مزح	m a z a ħ
مسك	m a s a k
مش	m u ʃ
ملك	m a l a k
منع	m a n a ʕ
نزل	n a z z a l
نزل	n i z i l
نشر	n a ʃ a r
نصح	n a sˤ a ħ
نقز	n a ʔ a z
نقل	n a ʔ a l
نكر	n a k a r
هرب	h a r a b
وحد	w a ħ ħ a d
وصل	w a sˤ sˤ a l
وصل	w i sˤ i l
وقف	w a ʔ ʔ a f
وقف	w i ʔ i f
ولع	w a l l a ʕ
