ady_phonetic.tsv	ady	Adygei; Adyghe	Adyghe	True	Phonetic	5123
ady_phonetic_filtered.tsv	ady	Adygei; Adyghe	Adyghe	True	Phonetic_filtered	4895
aar_phonemic.tsv	aar	Afar	Afar	True	Phonemic	715
afr_phonemic.tsv	afr	Afrikaans	Afrikaans	True	Phonemic	1685
afr_phonemic_filtered.tsv	afr	Afrikaans	Afrikaans	True	Phonemic_filtered	1659
afr_phonetic.tsv	afr	Afrikaans	Afrikaans	True	Phonetic	121
alb_phonemic.tsv	alb	Albanian	Albanian	True	Phonemic	1329
alb_phonetic.tsv	alb	Albanian	Albanian	True	Phonetic	799
gsw_phonemic.tsv	gsw	Swiss German	Alemannic German	True	Phonemic	305
ale_phonemic.tsv	ale	Aleut	Aleut	True	Phonemic	104
grc_phonemic.tsv	grc	Ancient Greek (to 1453)	Ancient Greek	True	Phonemic	84667
ara_phonemic.tsv	ara	Arabic	Arabic	False	Phonemic	6379
ara_phonetic.tsv	ara	Arabic	Arabic	False	Phonetic	112
arc_hebr_phonemic.tsv	arc	Imperial Aramaic (700-300 BCE); Official Aramaic (700-300 BCE)	Aramaic (Hebrew)	False	Phonemic	1153
arm_e_phonetic.tsv	arm	Armenian	Armenian (Eastern Armenian, standard)	True	Phonetic	14215
arm_e_phonetic_filtered.tsv	arm	Armenian	Armenian (Eastern Armenian, standard)	True	Phonetic_filtered	13852
arm_w_phonetic.tsv	arm	Armenian	Armenian (Western Armenian, standard)	True	Phonetic	10706
arm_w_phonetic_filtered.tsv	arm	Armenian	Armenian (Western Armenian, standard)	True	Phonetic_filtered	9807
rup_phonetic.tsv	rup	Macedo-Romanian	Aromanian	True	Phonetic	143
asm_phonemic.tsv	asm	Assamese	Assamese	False	Phonemic	2214
ast_phonetic.tsv	ast	Asturian	Asturian	True	Phonetic	131
aze_latn_phonemic.tsv	aze	Azerbaijani	Azerbaijani (Latin)	True	Phonemic	255
aze_latn_phonetic.tsv	aze	Azerbaijani	Azerbaijani (Latin)	True	Phonetic	2803
aze_latn_phonetic_filtered.tsv	aze	Azerbaijani	Azerbaijani (Latin)	True	Phonetic_filtered	2618
bdq_phonemic.tsv	bdq	Bahnar	Bahnar	True	Phonemic	149
ban_bali_phonemic.tsv	ban	Balinese	Balinese (Balinese)	True	Phonemic	178
bak_phonemic.tsv	bak	Bashkir	Bashkir	True	Phonemic	108
bak_phonetic.tsv	bak	Bashkir	Bashkir	True	Phonetic	2006
baq_phonemic.tsv	baq	Basque	Basque	True	Phonemic	1256
baq_phonetic.tsv	baq	Basque	Basque	True	Phonetic	189
bel_phonetic.tsv	bel	Belarusian	Belarusian	True	Phonetic	3073
ben_phonemic.tsv	ben	Bengali	Bengali	False	Phonemic	770
ben_phonetic.tsv	ben	Bengali	Bengali	False	Phonetic	155
pcc_phonemic.tsv	pcc	Bouyei	Bouyei	True	Phonemic	105
bre_phonemic.tsv	bre	Breton	Breton	True	Phonemic	490
kxd_phonemic.tsv	kxd	Brunei	Brunei Malay	True	Phonemic	342
bul_phonemic.tsv	bul	Bulgarian	Bulgarian	True	Phonemic	32486
bul_phonemic_filtered.tsv	bul	Bulgarian	Bulgarian	True	Phonemic_filtered	32401
bul_phonetic.tsv	bul	Bulgarian	Bulgarian	True	Phonetic	5274
bur_phonemic.tsv	bur	Burmese	Burmese	False	Phonemic	4517
bur_phonemic_filtered.tsv	bur	Burmese	Burmese	False	Phonemic_filtered	4512
crx_phonemic.tsv	crx	Carrier	Carrier	False	Phonemic	175
cat_phonemic.tsv	cat	Catalan; Valencian	Catalan	True	Phonemic	51341
ceb_phonemic.tsv	ceb	Cebuano	Cebuano	True	Phonemic	292
nya_phonemic.tsv	nya	Nyanja	Chichewa	True	Phonemic	821
cmn_hani_phonemic.tsv	cmn	Mandarin Chinese	Chinese (Han)	False	Phonemic	125901
cho_phonemic.tsv	cho	Choctaw	Choctaw	True	Phonemic	112
nci_phonemic.tsv	nci	Classical Nahuatl	Classical Nahuatl	True	Phonemic	836
nci_phonetic.tsv	nci	Classical Nahuatl	Classical Nahuatl	True	Phonetic	1190
syc_phonetic.tsv	syc	Classical Syriac	Classical Syriac	False	Phonetic	5934
cop_phonemic.tsv	cop	Coptic	Coptic	True	Phonemic	256
cor_phonemic.tsv	cor	Cornish	Cornish	True	Phonemic	108
cor_phonetic.tsv	cor	Cornish	Cornish	True	Phonetic	569
cos_phonemic.tsv	cos	Corsican	Corsican	True	Phonemic	134
cze_phonemic.tsv	cze	Czech	Czech	True	Phonemic	3379
cze_phonetic.tsv	cze	Czech	Czech	True	Phonetic	25740
dlm_phonemic.tsv	dlm	Dalmatian	Dalmatian	True	Phonemic	176
dan_phonemic.tsv	dan	Danish	Danish	True	Phonemic	3450
dan_phonetic.tsv	dan	Danish	Danish	True	Phonetic	6935
sce_phonemic.tsv	sce	Dongxiang	Dongxiang	True	Phonemic	117
dng_phonemic.tsv	dng	Dungan	Dungan	True	Phonemic	160
dut_phonemic.tsv	dut	Dutch; Flemish	Dutch	True	Phonemic	27882
dut_phonemic_filtered.tsv	dut	Dutch; Flemish	Dutch	True	Phonemic_filtered	27831
dut_phonetic.tsv	dut	Dutch; Flemish	Dutch	True	Phonetic	642
dzo_phonemic.tsv	dzo	Dzongkha	Dzongkha	False	Phonemic	188
egy_phonemic.tsv	egy	Egyptian (Ancient)	Egyptian	False	Phonemic	3009
eng_uk_phonemic.tsv	eng	English	English (UK, Received Pronunciation)	True	Phonemic	57042
eng_uk_phonemic_filtered.tsv	eng	English	English (UK, Received Pronunciation)	True	Phonemic_filtered	56321
eng_uk_phonetic.tsv	eng	English	English (UK, Received Pronunciation)	True	Phonetic	1271
eng_us_phonemic.tsv	eng	English	English (US, General American)	True	Phonemic	53399
eng_us_phonemic_filtered.tsv	eng	English	English (US, General American)	True	Phonemic_filtered	52594
eng_us_phonetic.tsv	eng	English	English (US, General American)	True	Phonetic	1609
epo_phonemic.tsv	epo	Esperanto	Esperanto	True	Phonemic	14588
est_phonemic.tsv	est	Estonian	Estonian	True	Phonemic	378
ewe_phonemic.tsv	ewe	Ewe	Ewe	True	Phonemic	120
fao_phonemic.tsv	fao	Faroese	Faroese	True	Phonemic	1721
fao_phonetic.tsv	fao	Faroese	Faroese	True	Phonetic	1123
fin_phonemic.tsv	fin	Finnish	Finnish	True	Phonemic	56063
fin_phonetic.tsv	fin	Finnish	Finnish	True	Phonetic	56055
fre_phonemic.tsv	fre	French	French	True	Phonemic	56296
fre_phonemic_filtered.tsv	fre	French	French	True	Phonemic_filtered	56186
fre_phonetic.tsv	fre	French	French	True	Phonetic	185
glg_phonemic.tsv	glg	Galician	Galician	True	Phonemic	4904
glg_phonetic.tsv	glg	Galician	Galician	True	Phonetic	867
kld_phonemic.tsv	kld	Gamilaraay	Gamilaraay	True	Phonemic	447
geo_phonemic.tsv	geo	Georgian	Georgian	False	Phonemic	14192
geo_phonemic_filtered.tsv	geo	Georgian	Georgian	False	Phonemic_filtered	14191
ger_phonemic.tsv	ger	German	German	True	Phonemic	35347
ger_phonemic_filtered.tsv	ger	German	German	True	Phonemic_filtered	34027
ger_phonetic.tsv	ger	German	German	True	Phonetic	10955
got_phonemic.tsv	got	Gothic	Gothic	True	Phonemic	868
got_phonetic.tsv	got	Gothic	Gothic	True	Phonetic	178
gre_phonemic.tsv	gre	Modern Greek (1453-)	Greek	True	Phonemic	10330
gre_phonemic_filtered.tsv	gre	Modern Greek (1453-)	Greek	True	Phonemic_filtered	10272
gre_phonetic.tsv	gre	Modern Greek (1453-)	Greek	True	Phonetic	400
afb_phonemic.tsv	afb	Gulf Arabic	Gulf Arabic	False	Phonemic	513
hts_phonemic.tsv	hts	Hadza	Hadza	True	Phonemic	277
haw_phonemic.tsv	haw	Hawaiian	Hawaiian	True	Phonemic	473
haw_phonetic.tsv	haw	Hawaiian	Hawaiian	True	Phonetic	512
heb_phonemic.tsv	heb	Hebrew	Hebrew	False	Phonemic	1385
heb_phonetic.tsv	heb	Hebrew	Hebrew	False	Phonetic	138
acw_phonemic.tsv	acw	Hijazi Arabic	Hijazi Arabic	False	Phonemic	1084
acw_phonetic.tsv	acw	Hijazi Arabic	Hijazi Arabic	False	Phonetic	167
hin_phonemic.tsv	hin	Hindi	Hindi	False	Phonemic	11092
hin_phonemic_filtered.tsv	hin	Hindi	Hindi	False	Phonemic_filtered	10582
hin_phonetic.tsv	hin	Hindi	Hindi	False	Phonetic	9373
hun_phonetic.tsv	hun	Hungarian	Hungarian	True	Phonetic	52687
hun_phonetic_filtered.tsv	hun	Hungarian	Hungarian	True	Phonetic_filtered	52636
hrx_phonemic.tsv	hrx	Hunsrik	Hunsrik	True	Phonemic	1536
ice_phonemic.tsv	ice	Icelandic	Icelandic	True	Phonemic	9492
ice_phonemic_filtered.tsv	ice	Icelandic	Icelandic	True	Phonemic_filtered	9442
ice_phonetic.tsv	ice	Icelandic	Icelandic	True	Phonetic	338
ido_phonemic.tsv	ido	Ido	Ido	True	Phonemic	6143
ind_phonemic.tsv	ind	Indonesian	Indonesian	True	Phonemic	1323
ind_phonetic.tsv	ind	Indonesian	Indonesian	True	Phonetic	1645
izh_phonemic.tsv	izh	Ingrian	Ingrian	True	Phonemic	426
ina_phonemic.tsv	ina	Interlingua (International Auxiliary Language Association)	Interlingua	True	Phonemic	265
gle_phonemic.tsv	gle	Irish	Irish	True	Phonemic	6731
gle_phonetic.tsv	gle	Irish	Irish	True	Phonetic	1606
ita_phonemic.tsv	ita	Italian	Italian	True	Phonemic	11825
ita_phonemic_filtered.tsv	ita	Italian	Italian	True	Phonemic_filtered	11294
ita_phonetic.tsv	ita	Italian	Italian	True	Phonetic	6072
jpn_hira_phonetic.tsv	jpn	Japanese	Japanese (Hiragana)	False	Phonetic	18459
jpn_hira_phonetic_filtered.tsv	jpn	Japanese	Japanese (Hiragana)	False	Phonetic_filtered	18285
jpn_kana_phonetic.tsv	jpn	Japanese	Japanese (Katakana)	False	Phonetic	4651
jpn_kana_phonetic_filtered.tsv	jpn	Japanese	Japanese (Katakana)	False	Phonetic_filtered	4269
jje_phonemic.tsv	jje	Jejueo	Jeju	False	Phonemic	205
kbd_phonetic.tsv	kbd	Kabardian	Kabardian	True	Phonetic	834
kaz_phonemic.tsv	kaz	Kazakh	Kazakh	True	Phonemic	184
kaz_phonetic.tsv	kaz	Kazakh	Kazakh	True	Phonetic	512
khm_phonemic.tsv	khm	Khmer	Khmer	False	Phonemic	3935
kik_phonemic.tsv	kik	Kikuyu	Kikuyu	True	Phonemic	1109
kor_phonetic.tsv	kor	Korean	Korean	False	Phonetic	13706
kor_phonetic_filtered.tsv	kor	Korean	Korean	False	Phonetic_filtered	11785
kur_phonemic.tsv	kur	Kurdish	Kurdish	True	Phonemic	1157
lmy_phonetic.tsv	lmy	Lamboya	Laboya	True	Phonetic	128
