Afrik	a f ɣ i k
Ajantin	a ʒ ã t i n
Akennsas	a k ɛ̃ n s a s
Antatik	ã t a t i k
Antiy	ã t i j
Asefi	a s e f i
Ayisyen	a j i s j ɛ̃
Ayiti	a j i t i
Azi	a z i
Bondye	b ɔ̃ d j e
Brezil	b ɣ e z i l
Dayiti	d a j i t i
Enndyana	ɛ̃ n d j a n a
Espay	e s p a j
Estoni	e s t o n i
Etazini	e t a z i n i
Ewòp	e w ɔ p
Frans	f ɣ ã s
Iranis	i ɣ a n i s
Itali	i t a l i
Izrayèl	i z ɣ a j ɛ l
Jakmèl	ʒ a k m ɛ l
Jezi	ʒ e z i
Jezikri	ʒ e z i k ɣ i
Jezila	ʒ e z i l a
Jipitè	ʒ i p i t ɛ
Jòb	ʒ ɔ b
Kanada	k a n a d a
Kris	k ɣ i s
Kwoasi	k w o a s i
Latè	l a t ɛ
Mas	m a s
Monreyal	m ɔ̃ ɣ e j a l
Mèki	m ɛ k i
Nasyonzini	n a s j ɔ̃ z i n i
Noe	n o e
Okay	o k a j
Olicha	o l i ʃ a
Oregon	o ɣ e ɡ ɔ̃
Oseyani	o s e j a n i
Ostrali	o s t ɣ a l i
Ou	u
Oun	ũ
Owayo	o w a j o
Ozetazini	o z e t a z i n i
Pari	p a ɣ i
Pawòl	p a w ɔ l
Pridan	p ɣ i d ã
Pòtoprens	p ɔ t o p ɣ ɛ̃ s
Satin	s a t i n
Sentespri	s ɛ̃ t e s p ɣ i
Seyè	s e j ɛ
Swis	s w i s
Syèd	s j ɛ d
Toma	t o m a
Venis	v e n i s
Vodou	v o d u
Wikipedya	w i k i p e d j a
Wòm	w ɔ m
a	a
abandone	a b ã d o n e
abdenwel	a b d e n w ɛ l
abi	a b i
abilite	a b i l i t e
abita	a b i t a
abitid	a b i t i d
aboli	a b o l i
abolisyon	a b o l i s j ɔ̃
abondans	a b õ d ã s
abyotik	a b j o t i k
abònman	a b ɔ n m ã
achte	a ʃ t e
adaptasyon	a d a p t a s j ɔ̃
adapte	a d a p t e
