'ਤੇ	t eː
آ	äː
آتھن	äː t̪ʰ ə ɳ
آس	äː s
آسٹریلیا	äː s ʈ ɾ eː l iː j äː
آنا	äː ɳ äː
آنا	äː ʊ̯ ɳ äː
آندر	ä̃ː n d̪ ə ɾ ə̆
آنڈا	äː ɳ ɖ äː
آواز	a ʋ aː z
آواز	a ʋ aː d͡ʒ
آٹا	äː ʈ äː
آکاش	äː k äː ʃ ə̆
آکڑ	äː k ə ɽ
آکھنا	äː kʰ ɳ äː
آں	ãː
آہڈا	äː ˦ ɖ äː
ا	ə l ɪ f
ا	ə
ا	aː
ا	∅
ـاء	aː ə̯
ابا	ə bː äː
اباسی	ʊ b äː s iː
اتلا	ʊ t̪ᵊ l äː
اتھرو	ə t tʰ ə̆ ɾ uː
اتہاس	ɪ t̪ ɪ ɦ äː sᵊ
اج	ə d͡ʒ d͡ʒᵊ
اجازت	iː d͡ʒ äː z ə t̪
اجازتاں	ɪ d͡ʒ äː z t̪ ä̃ː
ادر	ʊ d ə ɾ
ادر	ʊ d ɾ
ادر	ʊ d d ə ɾ
ادر	ʊ d ɾ
ادھ	ə ˩˥ d̪ː ə̆
ادھا	ə ˦ d̪ d̪ äː
ادھلنا	ʊ ˦ d̪ d̪ ə l ɳ äː
استھی	ə s t̪ʰ iː
اسر	ə s ʊ ɾ ə̆
اسلام	ɪ s l äː m
اسٹریا	ə s ʈ ə ɾ i j äː
اسکندریہ	ɪ s k ə n d̪ ə ɾ ɪ jᵊ
اشہل	ə ˨˥ ʃ ə l ə̆
اشہل	ə ʃ ɦ ə l ə̆
اصفہان	ə s f ə ɦ äː n
اعتراض	e t̪ ɪ r äː z
اعتراض	ɪ t̪ r äː z
اقتصادی	ɪ q ə̆ t ɪ̆ s aː d d iː
الانبھا	ʊ l äː ˦ b äː
الاہما	ʊ l äː ˦ m äː
اللہ	ə ˩˥ l l aː
الماری	ə l ə̆ m äː ɾ iː
الہڑ	ə ˦ l l ə ɽᵊ
امل	ə m ə l
انار	ə n äː ɾ
اناناس	ə n äː n äː s
انب	ə̃ m b ə̆
انملا	ə n m ʊ l l äː
انوکھا	ə ɳ oː kʰ äː
انکھ	ə ɳ ə kʰᵊ
انگل	ə ŋ ɡ ʊ ɭ
انگل	ʊ ŋ ɡ ə ɭ
انگی	ə̃ ŋ ɡ iː
انھا	ə ˦ nː äː
انھیر	ə̆ n eː ˥˩ ɾ ə̆
انیہہ	ʊ n n iː ˩˥
اود	uː d
اوداں	oː d̪ː ãː
اولھا	oː ˦ l äː
اوکھا	ɔː kʰ äː
اٹ	ɪ ʈː ə̆
اٹاری	ə ʈ äː ɾ iː
اٹل	ə ʈ ə lːᵊ
اٹھ	ə ʈ ʈʰ
اٹھ	ʊ ʈ ʈʰ
اٹھ	ʊ ʈ ʈʰ
اٹھارہ	ə̆ ʈʰ aː ɾ ãː
اٹھنا	ʊ ʈ ʈʱ ɳ äː
اچا	ʊ t͡ʃ t͡ʃ äː
اچار	ə t͡ʃ äː ɾᵊ
اڈنا	ʊ ɖː ə̆ ɳ äː
اڈنا	ə ɖː ə̆ ɳ äː
اڈیک	ʊ ɖ iː k
اڈیکنا	ʊ ɖ iː k ɳ äː
اک	ɪ k k ə̆
اکنا	ə k k ɳ ɑː
اکھ	ə k kʰ
اکھاں	ə k kʰ ä̃ː
اکھر	ə k kʰ ə ɾ ə̆
اکہتر	ɪ̆ k ə ˥˩ t t ə ɾ ə̆
اگ	ə ɡ ɡ ə̆
اگھیڑنا	ʊ ɡ eː ˨ ɽᵊ n äː
اہن	ɛː ɳᵊ ˦
اہن	ə ɦ ɪ ɳᵊ
ایتوار	ɛː t̪ ʋ äː ɾ
ایمان	i m äː n
ایہہ	eː ˦
ب	b eː
ب	b
باجھوں	b äː ˦ d͡ʒˑ õː
باجی	b äː d͡ʒ iː
بادام	b ä d̪ äː m ə̆
بادام	b ə d̪ äː m ə̆
باری	b äː ɾ iː
باسی	b äː s iː
باقی	b äː q iː
بالنا	b äː lᵊ ɳ äː
باندر	b äː n d̪ ə ɾᵊ
بانہواں	b ä̃ː ˦ ʋ ä̃ː
بانہہ	b ä̃ː ˦
باگھ	b ɑ́ː ɡ
باگھا	b äː ˦ ɡ äː
باہر	b äː ˦ ɾ ə̆
باہمن	b äː ˥ m ə ɳ
بتھیرا	b ə t̪ʰ eː ɾ äː
بتی	b ə t̪ t̪ iː
بجلی	b ɪ d͡ʒᵊ l iː
بدتمیز	b ə d̪ t̪ ə m iː z
بدل	b ə d̪ d̪ ə ɭᵊ
بدل	b ə d̪ d̪ ə lᵊ
بدلاں	b ə d̪ d̪ ə l ä̃ː
بدلنا	b ə d̪ ə l ɳ äː
بدھوار	b ʊ ˦ d̪ː ʋ ä ɾ
برا	b ʊ ɾ äː
برات	b ə ɾ äː t̪ᵊ
برف	b ə ɾ ə f
بسنت	b ə s ə n t̪ ə̆
بسورا	b ə s uː ɾ äː
بلوری	b ə l ɔː ɾ iː
بلھ	b ʊ ˦ lːᵊ
بلھا	b ʊ ˩˥ l l ä
بلھاں	b ʊ ˦ l l ä̃ː
بلھن	b ʊ ˩˥ l l ə ɳ
بلھیا	b ʊ ˩˥ l l e a
بندوق	b ə̃ n d̪ uː q
بندہ	b ə n d̪ äː
بندی	b ɪ n d̪ iː
بندے	b ə n d eː
بننا	b ə ɳ ə̆ ɳ aː
بننا	b ə ɳ ə̆ n aː
بنڈ	b ʊ̃ ɳ ɖ ə̆
بنگالی	b ə̃ ŋ ɡ äː l iː
بنھنا	b ə̃ nː ə̆ ˦ ɳ äː
بوتھا	b uː t̪ʰ äː
بولنا	b oː lᵊ ɳ äː
بوٹا	b uː ʈ äː
بوڑھ	b oː ˦ ɽᵊ
بوہا	b uː ɦ äː
بوہڑ	b oː ˦ ɽᵊ
بچانا	b ə t͡ʃ äː ɳ äː
بچنا	b ə t͡ʃ ɳ äː
بچہ	b ə t͡ʃ t͡ʃ äː
بڑا	b ə ɽ äː
بکرا	b ə k k ə ɾ äː
بکرماجیت	b ɪ kᵊ ɾ ə m aː d͡ʒ iː t̪ ə̆
بکری	b ə k̚ k ɾ iː
بگھیاڑ	b ə ɡ ĕ ˥˩ j äː ɽ ə̆
بھا	p äː ˩
بھائی	p ɑː ˩˨ iː
بھابی	p äː ˥˩ b iː
بھار	p ä ˨ː ɾ ə̆
بھارا	p äː ˩˥ ɾ äː
بھاشن	p ɑː ʂ ə ɳ
بھانبڑ	p ä̃ː ˨ m b ə ɽᵊ
بھانویں	p ä̃ː ˥˩ ʋ ẽː
بھانویں	p ä̃ː ˥˩ m ẽː
بھانڈا	p äː ˨ ɳ ɖ äː
بھرا	b̥ ɪ ɾ aː ˥˩
بھرا	b̥ ɾ aː ˥˩
بھرجائی	p ə ˨ ɾᵊ d͡ʒ äː j iː
بھروٹا	p ə ˨ ɾ ʋ ə ʈ ʈ äː
بھسوڑی	p ə ˨ s uː ɽ iː
بھلنا	p ʊ ˨ l l ɳ äː
بھلک	p ə ˨ l ə k
بھلیکھا	p ʊ ˨ l eː kʰ äː
بھنگڑا	p ə ˨ ŋ ɡ ə̆ ɽ äː
بھنگڑیاں	p ə ŋ ˩ ɡ ɽ ɪ ä̃ː
بھنگڑے	p ə ŋ ˩ ɡ ɽ eː
بھو	p ɔː ˩
بھوئیں	b̥ oː ˥˩ ẽː
بھوئیں	b uː ˦˨ ẽː
بھونڈ	p uː ɳ ɖ ˩
بھونڈا	p uː ɳ ˩ ɖ äː
بھونڈاں	p uː ɳ ˩ ɖ ä̃ː
بھونڈو	p uː ɳ ˩ ɖ oː
بھونیے	b̥ õː ˥˩ j eː
