Guiqzouy	k u i ˨˦ t͡s ə u ˧
Gvisxul	kʷ i ˧˥ ɕ u ˨˦
Siqcuany	s i ˨˦ t͡sʰ u ə n ˧
Yinfnanf	j i n ˧˩ n ɐ n ˧˩
Zungyguef	t͡s u ŋ ˧ k u ə ˧˩
Zungyhuaf	t͡s u ŋ ˧ x u a ˧˩
bail	p ɐ i ˨˦
baul	p ɐ u ˨˦
baus	p ɐ u ˧˥
beangz	p ɯ ə ŋ ˩
beedt	p eː t̚ ˧˥
bidt	p i t̚ ˧˥
bil	p i ˨˦
bingz	p i ŋ ˩
binyxiangy	p i n ˧ ɕ i ə ŋ ˧
bix	p i ˧˩
boh	p o ˧
byagt	pʲ ɐ k̚ ˧˥
byal	pʲ a ˨˦
cangjzangj	t͡sʰ ɐ ŋ ˥˧ t͡s ɐ ŋ ˥˧
daail	t aː i ˨˦
dal	t a ˨˦
dams	t ɐ m ˧˥
danglngonz	t ɐ ŋ ˨˦ ŋ ɔ n ˩
dangs	t ɐ ŋ ˧˥
deel	t e ˨˦
deh	t ɯ ˧
diangz	t i ə ŋ ˩
dianq	t i ə n ˨˦
dianqnaoj	t i ə n ˨˦ n aː u ˥˧
dianqyinj	t i ə n ˨˦ j i n ˥˧
dinc	t i n ˥˧
doongl	t oː ŋ ˨˦
dueh	t u ə ˧
dufpinj	t u ˧˩ pʰ i n ˥˧
dufzej	t u ˧˩ t͡s ɯ ˥˧
dungx	t u ŋ ˧˩
fanz	f ɐ n ˩
faz	f a ˩
fead	f ɯ ə t̚ ˧
feiyjiy	f ɯ i ˧ t͡ɕ i ˧
fix	f i ˧˩
fufhaoq	f u ˧˩ x aː u ˨˦
gaail	k aː i ˨˦
gaangc	k aː ŋ ˥˧
gac	k a ˥˧
gais	k ɐ i ˧˥
gal	k a ˨˦
genl	k ɯ n ˨˦
ges	k ɯ ˧˥
guc	k u ˥˧
guec	k u ə ˥˧
gugt	k u k̚ ˧˥
gul	k u ˨˦
gvaz	kʷ a ˩
haangz	x aː ŋ ˩
haaul	x aː u ˨˦
hac	x a ˥˧
haec	x ɐ ɯ ˥˧
hauc	x ɐ u ˥˧
haux	x ɐ u ˧˩
hauxfangx	x ɐ u ˧˩ f ɐ ŋ ˧˩
hingl	x i ŋ ˨˦
hocdeel	x o ˥˧ t e ˨˦
hocdul	x o ˥˧ t u ˨˦
hocrauz	x o ˥˧ z ɐ u ˩
hocsul	x o ˥˧ s u ˨˦
hol	x o ˨˦
hoz	x o ˩
iadt	ʔ i ə t̚ ˧˥
iel	ʔ i ə ˨˦
jac	t͡ɕ a ˥˧
jaec	t͡ɕ ɐ ɯ ˥˧
jael	t͡ɕ ɐ ɯ ˨˦
jais	t͡ɕ ɐ i ˧˥
jangl	t͡ɕ ɐ ŋ ˨˦
jeemc	t͡ɕ eː m ˥˧
jeengl	t͡ɕ eː ŋ ˨˦
jiml	t͡ɕ i m ˨˦
jizlanz	t͡ɕ i ˩ l ɐ n ˩
joic	t͡ɕ oː i ˥˧
joicdiangz	t͡ɕ oː i ˥˧ t i ə ŋ ˩
jux	t͡ɕ u ˧˩
kuangq	kʰ u ə ŋ ˨˦
laail	l aː i ˨˦
liad	l i ə t̚ ˧
lingz	l i ŋ ˩
linx	l i n ˧˩
mal	m a ˨˦
max	m a ˧˩
mbael	ɓ ɐ ɯ ˨˦
mbenl	ɓ ɯ n ˨˦
mengz	m ɯ ŋ ˩
minfzuf	m i n ˧˩ t͡s u ˧˩
moil	m oː i ˨˦
mos	m o ˧˥
mul	m u ˨˦
myaus	mʲ ɐ u ˧˥
naais	n aː i ˧˥
nail	n ɐ i ˨˦
naz	n a ˩
ndaaulndis	ɗ aː u ˨˦ ɗ i ˧˥
ndeeul	ɗ eː u ˨˦
ndianl	ɗ i ə n ˨˦
ndingl	ɗ i ŋ ˨˦
ndumx	ɗ u m ˧˩
nganz	ŋ ɐ n ˩
ngeaz	ŋ ɯ ə ˩
nguanz	ŋ u ə n ˩
noh	n o ˧
nuangx	n u ə ŋ ˧˩
nyal	ɲ a ˨˦
nyib	ɲ i p̚ ˧
oix	ʔ oː i ˧˩
raabt	z aː p̚ ˧˥
raaml	z aː m ˨˦
raangx	z aː ŋ ˧˩
ral	z a ˨˦
ramx	z ɐ m ˧˩
ranl	z ɐ n ˨˦
rog	z ɔ k̚ ˧
rogt	z ɔ k̚ ˧˥
roh	z o ˧
roons	z oː n ˧˥
rox	z o ˧˩
rumx	z u m ˧˩
saaml	s aː m ˨˦
saangl	s aː ŋ ˨˦
siqhuaq	s i ˨˦ x u a ˨˦
sis	s i ˧˥
siyzij	s z̩ ˧ t͡s z̩ ˥˧
soix	s oː i ˧˩
soongl	s oː ŋ ˨˦
veac	v ɯ ə ˥˧
venfhuaq	v ɯ n ˧˩ x u a ˨˦
waail	w aː i ˨˦
waauz	w aː u ˩
wenz	w ɯ n ˩
xadt	ɕ ɐ t̚ ˧˥
xeh	ɕ ɯ ˧
xex	ɕ ɯ ˧˩
xib	ɕ i p̚ ˧
yianh	j i ə n ˧
