Bobawa	b o b a w a
Difaidawo	d̪ i ɸ a i d̪ a w o
Kian	k i a n̪
Makian	m a k i a n̪
Malapa	m a l̪ a p a
Mateketen	m a t̪ e k e t̪ e n̪
Moi	m o i
Ngofabobawa	ŋ o ɸ a b o b a w a
Sebelewi	s̪ e b e l̪ e w i
Tagono	t̪ a ɡ o n̪ o
Talapaun	t̪ a l̪ a p a u n̪
Teketen	t̪ e k e t̪ e n̪
abamo	a b a m o
abei	a b e i
abo	a b o
abulo	a b u l̪ o
adu	a d̪ u
ae	a e
afe	a ɸ e
afebebe	a ɸ e b e b e
afi	a ɸ i
afo	a ɸ o
ai	a i
aim	a i m
aiwi	a i w i
ale	a l̪ e
am	a m
amo	a m o
amot	a m o t̪
ampong	a m p o ŋ
ano	a n̪ o
anso	a n̪ s̪ o
aoro	a o r o
apato	a p a t̪ o
apota	a p o t̪ a
arufe	a r u ɸ e
asal	a s̪ a l̪
ase	a s̪ e
asi	a s̪ i
aso	a s̪ o
at	a t̪
atipa	a t̪ i p a
ato	a t̪ o
atus	a t̪ u s̪
au	a u
awo	a w o
awoideng	a w o i d̪ e ŋ
awoifati	a w o i ɸ a t̪ i
awoinye	a w o i ɲ e
awoiunge	a w o i u ŋ e
awuo	a w u o
ayo	a j o
ba	b a
baabaa	b aː b aː
baba	b a b a
badan	b a d̪ a n̪
bafikir	b a ɸ i k i r
bafo	b a ɸ o
baju	b a d͡ʒ u
baku	b a k u
balabalat	b a l̪ a b a l̪ a t̪
balak	b a l̪ a k
balas	b a l̪ a s̪
bali	b a l̪ i
barenti	b a r e n̪ t̪ i
baru	b a r u
barubaru	b a r u b a r u
baso	b a s̪ o
be	b e
bebe	b e b e
bebei	b e b e i
bebewi	b e b e w i
bebiti	b e b i t̪ i
beebom	b eː b o m
bele	b e l̪ e
belebele	b e l̪ e b e l̪ e
belo	b e l̪ o
belu	b e l̪ u
belubelu	b e l̪ u b e l̪ u
bene	b e n̪ e
berarti	b e r a r t̪ i
berebere	b e r e b e r e
besi	b e s̪ i
beti	b e t̪ i
bicara	b i t͡ʃ a r a
bilu	b i l̪ u
bio	b i o
birahi	b i r a h i
birbori	b i r b o r i
bisi	b i s̪ i
biso	b i s̪ o
biti	b i t̪ i
bo	b o
boba	b o b a
bobie	b o b i e
bodo	b o d̪ o
bodok	b o d̪ o k
bokoboko	b o k o b o k o
bolabola	b o l̪ a b o l̪ a
bole	b o l̪ e
bori	b o r i
bosi	b o s̪ i
bual	b u a l̪
buba	b u b a
bulang	b u l̪ a ŋ
bule	b u l̪ e
bulo	b u l̪ o
bungbangi	b u ŋ b a ŋ i
bure	b u r e
burei	b u r e i
cahaya	t͡ʃ a h a j a
calan	t͡ʃ a l̪ a n̪
calannye	t͡ʃ a l̪ a n̪ ɲ e
capati	t͡ʃ a p a t̪ i
carita	t͡ʃ a r i t̪ a
ciawi	t͡ʃ i a w i
cio	t͡ʃ i o
co	t͡ʃ o
coba	t͡ʃ o b a
cofa	t͡ʃ o ɸ a
coo	t͡ʃ oː
dadano	d̪ a d̪ a n̪ o
dadi	d̪ a d̪ i
dama	d̪ a m a
dami	d̪ a m i
dapu	d̪ a p u
dare	d̪ a r e
dee	d̪ eː
degou	d̪ e ɡ o u
dema	d̪ e m a
dene	d̪ e n̪ e
deto	d̪ e t̪ o
dijahiri	d̪ i d͡ʒ a h i r i
dimaedepa	d̪ i m a e d̪ e p a
dogo	d̪ o ɡ o
don	d̪ o n̪
dono	d̪ o n̪ o
dudu	d̪ u d̪ u
dupe	d̪ u p e
durian	d̪ u r i a n̪
e	e
ede	e d̪ e
edeng	e d̪ e ŋ
efi	e ɸ i
efii	e ɸ i i
efiwi	e ɸ i w i
ekor	e k o r
ela	e l̪ a
eme	e m e
ene	e n̪ e
epe	e p e
esi	e s̪ i
eti	e t̪ i
faabo	ɸ a a b o
faae	ɸ aː e
faano	ɸ aː n̪ o
facarita	ɸ a t͡ʃ a r i t̪ a
fadadi	ɸ a d̪ a d̪ i
fae	ɸ a e
fafa	ɸ a ɸ a
fafu	ɸ a ɸ u
fagaleng	ɸ a ɡ a l̪ e ŋ
fagei	f a ɡ e i
fai	ɸ a i
faiyese	ɸ a i j e s̪ e
fajou	ɸ a j o u
faka	ɸ a k a
fakaeri	ɸ a k a e r i
fakar	ɸ a k a r
fakou	ɸ a k o u
fakuba	ɸ a k u b a
falaaki	ɸ a l̪ a a k i
falaparing	ɸ a l̪ a p a r i ŋ
