Aakááapioyis	aː k áː a p i o j i s
Aakáíksamaiksi	aː k á í k s a m a i k s i
Aakáísta'ao	aː k á í s t a ʔ a o
Aakáókiinaa	aː k á ó k iː n aː
aakíí	aː k íː
aakííkoai	aː k íː k o a i
aakííkoaiksi	aː k íː k o a n i k s i
aakííkoana	aː k íː k o a n i k s i
aakííkoani	aː k íː k o a n i
aakííksi	aː k íː k s i
aakííwa	aː k íː w a
aakííyi	aː k iː j i
Aamsskáápipikani	aː m sː k áː p i p i k a n i
aanáó'koohtsi	aː n á ó ʔ k oː x t s i
Aapátohsipikani	aː p á t o x s i p i k a n i
i'powahsíni	i ʔ p o w a x s í n i
Ikkamí'poyssináákia'tsisi	i kː a m í ʔ p o j sː i n áː k i a ʔ t s i s i
immoyáána	i mː o j áː n a
immoyááni	i mː o j áː n a
immoyáániksi	i mː o j áː n i k s i
kitsííksikka'yihpoaawa	k i t s íː kː a ʔ j i x p o aː w a
Niitsítapi	n iː t s í t a p i
Piikáni	p iː k á n i
Piikániwa	p iː k á n i w a
Siksiká	s i k s i k a
tsikatsíí	t s i k a t s íː
tsikatsííksi	t s i k a t s íː k s i
tsikatsííwa	t s i k a t s íː w a
waanáó'koohtsi	w aː n á ó ʔ k oː x t s i
ááattsistaotsipíísi	áː a tː s i s t a o t s i p íː s i
ááattsistaotsipíístsi	áː a tː s i s t a o t s i p íː s t s i
áákiim	áː k iː m
Áístsipakihkínihkoohtsi	á í s t s i p a k i x k í n i x k oː x t s i
óki	ó k i
