'e	e
Bainzu	b a i n d͡z u
Baìngiu	b a i n d͡ʒ u
Casteddu	k a s t e ɖ ɖ u
Deledda	d e l e ɖ ɖ a
Deus	d e u s
Gabinu	ɡ a β i n u
Gabinzu	ɡ a β i n d͡z u
Gaddura	ɡ a ɖ ɖ u r a
Gavinu	ɡ a β i n u
Ispagna	i s p a ɲ ɲ a
Nugoro	n u ɡ o r o
Sardigna	s a r d i ɲ ɲ a
Sardinnia	s a r d i n n j a
Sàssari	s a s s a r i
Tàtari	t a t a r i
abasia	a b a s i a
abate	a b a t e
abati	a b a t i
abba	a b b a
abbabbaluccai	a b b a b b a l u k k a i
abbacare	a b b a k a r e
abbaidare	a b b a i d a r e
abblacare	a b b l a k a r e
abbrabbaluccai	a b b r a b b a l u k k a i
abbracare	a b b r a k a r e
abe	a b e
abes	a β e s
abi	a β i
abis	a β i s
achedda	a k e ɖ ɖ a
achedu	a k e d u
achetu	a k e t u
achina	a k i n a
ad	a d
adecuabile	a d e k w a b i l e
adecuamentu	a d e k w a m e n t u
adecuare	a d e k w a r e
ae	a e
affogare	a f f o ɡ a r e
aghedu	a ɡ e d u
aghervu	a ɡ e r v u
aghina	a ɡ i n a
agnoni	a ɲ ɲ o n i
albache	a l b a k e
albu	a l b u
allenu	a l l e n u
ambos	a m b o s
ammentai	a m m e n t a i
ammentare	a m m e n t a r e
ampulla	a m p u l l a
an	a n
anchidda	a n k i ɖ ɖ a
anchilla	a n k i l l a
andare	a n d a r e
anghelu	a n ɡ e l u
angioni	a n d͡ʒ o n i
antigu	a n t i ɡ u
anzenu	a n d͡z e n u
anzone	a n d͡z o n e
ape	a p e
apes	a p e s
arangiu	a r a n d͡ʒ u
arghentu	a r ɡ e n t u
arremattu	a r r e m a t t u
arrosa	a r r ɔ z a
arvatze	a r v a t͡s e
arveghe	a r b e ɡ e
asulu	a z u l u
atzargiu	a t͡s a r d͡ʒ u
aurri	a u r r i
ave	a b e
azurra	a d z u r r a
babbu	b a b b u
bacca	b a k k a
banana	b a n a n a
bancu	b a n k u
baranta	b a r a n t a
bator	b a t t o r
batordighi	b a t o r d i ɡ i
bega	b e ɡ a
bellu	b e l l u
benignu	b e n i ɲ u
bentosu	b e n t o s u
bentre	b e n t r e
bentu	b e n t u
berbeche	b e r b e k e
berbeghe	b e r b e ɡ e
beru	b e r u
biaittu	b j a i t t u
bianca	b j a n k a
biancu	b j a n k u
bibere	b i b e r e
bichinu	b i k i n u
bidda	b i ɖ ɖ a
bidere	b i d e r e
bidriga	b i d r i ɡ a
bidrigu	b i d r i ɡ u
bighinu	b i ɡ i n u
bindighi	b i n d i ɡ i
binti	b i n t i
binu	b i n u
birde	b i r d e
birdiu	b i r d i u
birra	b i r r a
bisonzu	b i s o n d͡z u
bivere	b i b e r e
boche	b o k e
boghe	b o ɡ e
boidu	b o i d u
bois	b o i s
bolere	b o l e r e
bonignu	b o n i ɲ u
bonu	b o n u
bos	b o s
bosateros	b o s a t e r o s
bostru	b o s t r u
boxi	b o ʒ i
