Akad	ʔ a k ʌ ɖ
Akmad	ʔ a k m ʌ ɖ
Ampatuan	ʔ ʌ m p ʌ ʈ u ʌ ɳ
Esmael	ʔ ɪ ʂ m ʌ ɪ ɭ
Esmail	ʔ ɪ ʂ m ʌ ɪ ɭ
Guiaman	ɡ j a m ʌ ɳ
Isnin	ʔ ɪ ʂ ɳ ɪ ɳ
Jamat	d͡ʒ ʌ m a ʈ̚
Kammis	k a m ɪ ʂ
Koronadal	k u ɽ u ɳ ʌ ɽ a ɭ
Kutawatu	k u ʈ ʌ w a ʈ u
Magindanaw	m ʌ ɡ ɪ ɳ ɖ a ɳ ʌ u̯
Magindanaw	m ʌ ɡ ɪ ɳ ɖ ʌ ɳ a u̯
Mangudadatu	m ʌ ŋ u ɽ ʌ ɽ a ʈ u
Meseh	m ɨ ʂ ɪ h
Midsayap	m ɪ d͡ʒ a j ʌ p̚
Montawal	m u ɳ ʈ a w ʌ ɭ
Paglas	p ʌ ɡ ɭ a ʂ
Piang	p i ʌ ŋ
Ramedlan	ɽ ʌ m ɨ ɖ ɭ a ɳ
Rejeb	ɽ ɨ d͡ʒ ɨ b
Saaban	ʂ ʌ ʌ b a ɳ
Sawwal	ʂ a w ʌ ɭ
Sulkaida	ʂ u ɭ k ʌ i ɽ ʌ
Usman	ʔ u ʂ m a ɳ
abadi	ʔ ʌ b a ɽ i
adimat	ʔ ʌ ɽ i m ʌ ʈ̚
agama	ʔ ʌ ɡ a m ʌ
agimat	ʔ ʌ ɡ i m ʌ ʈ̚
agus	ʔ a ɡ u ʂ
ajal	ʔ a d͡ʒ ʌ ɭ
alep	ʔ a ɭ̆ ɨ p̚
ambulans	ʔ ʌ m b u ɭ̆ ʌ ɳ ʂ
apuy	ʔ a p u i̯
asu	ʔ a ʂ u
atep	ʔ a ʈ ɨ p̚
awtu	ʔ a u̯ ʈ u
balagen	b ʌ ɭ̆ a ɡ ɨ ɳ
baleng	b a ɭ̆ ɨ ŋ
balerang	b ʌ ɭ̆ ɨ ɽ a ŋ
bangku	b a ŋ k u
bansa	b a ɳ ʂ ʌ
basu	b a ʂ u
bedung	b ɨ ɽ u ŋ
begas	b ɨ ɡ a ʂ
beguk	b ɨ ɡ u k̚
bekaw	b ɨ k a u̯
bel	b ʊ ɭ
belidal	b ɨ ɭ̆ i ɽ ʌ ɭ
belikul	b ɨ ɭ̆ i k u ɭ
benget	b ɨ ŋ ɨ ʈ̚
betis	b ɨ ʈ ɪ ʂ
bilangguan	b i ɭ̆ a ŋ ɡ u ʌ ɳ
binatang	b i ɳ a ʈ ʌ ŋ
bisiklita	b i ʂ ɪ k ɭ i ʈ ʌ
bituun	b i ʈ u u ɳ
buaya	b u ʌ j ʌ
dalendeg	ɖ ʌ ɭ̆ ɨ ɳ ɖ ɨ ɡ
dengki	ɖ ɨ ŋ k i
dilek	ɖ i ɭ̆ ɨ k̚
distritu	ɖ ɪ ʂ ʈ ɽ i ʈ u
dunia	ɖ u ɲ ʌ
edsatul	ʔ ɪ d͡ʒ a ʈ u ɭ
emay	ʔ ʌ m a i̯
endu	ʔ ʌ ɳ ɖ u
gabun	ɡ a b u ɳ
gajah	ɡ a d͡ʒ ʌ h
gansu	ɡ a ɳ ʂ u
granada	ɡ ɽ ʌ ɳ a ɽ ʌ
gulipu	ɡ u ɭ̆ i p u
guma	ɡ u m ʌ
gunting	ɡ u ɳ ʈ ɪ ŋ
hutan	h u ʈ ʌ ɳ
iblis	ʔ ɪ b ɭ ɪ ʂ
ikug	ʔ i k u ɡ
inged	ʔ i ŋ ɨ ɖ
jiwa	d͡ʒ i w ʌ
kagakal	k ʌ ɡ a k ʌ ɭ
