ٔ	a m aː l ɨ
ٔ	ə
ٕ	s aː j i
ٕ	ɨ
अंब	a m b
अख	a kʰ
अख़बार	a x b aː r
अथॖ	a tʰ ɨ
अनुन	a n u n
अपुज़	a p u z
अबॊद	a b o d
अम्ब	a m b
आगुर	aː ɡ u r
आब	aː b
आसुन	aː s u n
इंडिया	i n ɖ i j aː
ऑ	əː
ऒगुन	o ɡ u n
ऒगॖन	o ɡ ɨ n
कन	k a n
करतम	k a r t a m
कलॖ	k a l ɨ
केलॖ	k eː l ɨ
क्रुहुन	k r u h u n
कॏह	k ɔ h
ख्यमा	kʰ æ m aː
ख्यॊन	k hʲ o n
गगुर	ɡ a ɡ u r
गछ़ुन	ɡ a t͡sʰ u n
गलुन	ɡ a l u n
गऺगुर	ɡ ə ɡ u r
गाटुल	ɡ aː ʈ u l
गाटॖज	ɡ aː ʈ ɨ d͡ʒ
गाटॖल्य	ɡ aː ʈ ɨ lʲ
गाम	ɡ aː m
गुपुन	ɡ u p u n
गुर	ɡ u r
गुल	ɡ u l
गूद	ɡ uː d
ग्रंद	ɡ r a n d
च़	t͡s
च़टुन	t͡s a ʈ u n
च़ूंठ	t͡s ũː ʈʰ
च़ेर	t͡s eː r
च़ॖ	t͡s ɨ
छ़	t͡sʰ
छ़ावुल	t͡sʰ aː w u l
छॊत	t͡ʃʰ o t
ज़ंग	z ã ɡ
ज़गथ	z a ɡ a tʰ
ज़मानॖ	z a m aː n ɨ
ज़ल	z a l
ज़ाल	z ɑː l
ज़ालुन	z aː l u n
तगुन	t a ɡ u n
तरुन	t a ɾ u n
तील	t iː l
तुरुन	t u r u n
तुलुन	t u l u n
तोलुन	t oː l u n
त्रठ	t r a ʈʰ
त्रेश	t r eː ʃ
तॖ	t ɨ
तॗर	t ɨː r
दरवाज़ॖ	d a r ʋ aː z ɨ
दर्शुन	d a r ʃ u n
दऻर	d əː r
दाथ	d aː tʰ
दारुन	d aː r u n
दार्यल	d aː rʲ a l
दुकानदार	d u k aː n d aː r
दॊह	d ɔ h
द्यद	d̪ʲ a d̪
द्वद	d ɔ d
नार	n aː r
नाव	n ɑː ʋ
नावुत	n ɑː w u t
नावॖत्य	n ɑː w ɨ tʲ
नॆन्दॖर	n e n d ɨ r
न्यूल	nʲ uː l
नॖ	n ɨ
पंजऻब्य	p a n d͡ʒ əː bʲ
पम्पोश	p a m p oː ʃ
पर	p a r
परुन	p a r u n
पॊज़	p o z
पोन्य	p oː nʲ
पोश	p oː ʃ
प्रशुन	p r a ʃ u n
फख	pʰ a kʰ
बतॖ	b a t ɨ
बर	b a r
बलुन	b a l u n
बऻल	b əː l
बादम	b aː d a m
बादाम	b aː d aː m
बावुत	b aː ʋ u t
बुथ्य	b u t̪ʰʲ
बून्य	b uː nʲ
बोज़ुन	b oː z u n
बोम	b oː m
बॖ	b ɨ
भारत	bʱ aː r a t
मरुन	m a ɾ u n
मऻदान	m əː d aː n
मोल	m oː l
यछ्	j a t͡ʃʰ
यीरुन	j iː r u n
रनुन	r a n u n
रिवुन	r i ʋ u n
रुकुन	r u k u n
रेशल	r eː ʃ a l
वदुन	ʋ a d u n
वऺरी	ʋ ə r iː
वऻनिज्	ʋ əː n i d͡ʒ
वऻलिन्ज	ʋ əː l i n d͡ʒ
वऻहिद	ʋ əː h i d̪
वाँगुन	ʋ aː ŋ ɡ u n
वुशुन	ʋ u ʃ u n
वॅरी	ʋ ə r iː
व्रख	ʋ r a kʰ
व्वंदॖ	w ɔ̃ d ɨ
व्वंदॖ	w ɔ̃ n d ɨ
व्वतर	w ɔ t a r
शाल	ʃ aː l
सवाल	s a ʋ aː l
सिरीनगर	s i r iː n a ɡ a r
सॖह	s ɨ h
हवा	h a ʋ aː
हाम	h ɑː m
हाल्	h aː l
हिन्दुस्तान	h i n d u s t aː n
हिन्दोस्तऻन्य	h i n d oː s t əː nʲ
हिन्दोस्तान	h i n d oː s t aː n
हॆछुन	h e t͡ʃʰ u n
ऻ	əː
ॉ	əː
ॲ	ə
ॳ	ə
ॳस्य	ə sʲ
ॴ	əː
ॴस	əː s
ॵ	ɔ
ॶ	ɨ
ॷ	ɨː
