ADHD	a d e h a d e
AKBP	a k a b e p e
AKI	a k i
ART	a ɛ r t e
ATM	a t e ɛ m
Adrianus	a t̪̚ r i a n ʊ s
Afganistan	a f ɡ a n ɪ s t a n
Afrika	a f r i k a
Aga	a ɡ a
Agni	a ɡ n i
Airawata	a i̯ r a w a t a
Akrab	a k̚ r a p̚
Albania	a l b a n i a̯
Albertus	a l b ɛ r t̪ ʊ s
Allah	a l l a h
Allah	ɑ ɫ ɫ ɑ h
Allah	ɔ w ɫ ɔ h
Almasih	a l m a s ɪ h
Amsal	a m s a l
Antara	a n t a r a
Antarktika	a n t a r k t i k a
Antartika	a n t̪ a r t̪ i k a
Arktika	a r k t i k a
Armenia	a r m e n i a̯
Australia	a u s t r a l i j a
Ayub	a j ʊ p̚
Azerbaijan	a z ə r b a i̯ d͡ʒ a n
BUMN	b u m n
Babel	b a b ə l
Balikpapan	b a l i ʔ p a p a n
Banyuwangi	b a ɲ u w a ŋ i
Bappenas	b a p p ə n a s
Batam	b a t̪ a m
Belanda	b ə l a n d a
Bengkulu	b ə ŋ k u l u
Betlehem	b e t̪ l e h ɛ m
Bilangan	b i l a ŋ a n
Bogor	b o ɡ o r
Brebes	b r ə b ə s
Budiono	b u d i o n o
Cianjur	t͡ʃ i a ɲ d͡ʒ ʊ r
Cikarang	t͡ʃ i k a r a ŋ
Cilegon	t͡ʃ i l ɛ ɡ o n
Ciliwung	t͡ʃ i l i w ʊ ŋ
Cina	t͡ʃ i n a
Cirebon	t͡ʃ i r ɛ b o n
DIPA	d i p a
DIY	d e i j e
DOM	d ɔ m
Desember	d e s ɛ m b ə r
Dipawali	d i p a w a l i
Efrat	ɛ f r a t̪
Eropa	ə r o p a
Eropa	ɛ r o p a
Februari	f ɛ p̚ r u a r i
Filipina	f i l i p i n a
GOR	ɡ o r
Gangga	ɡ a ŋ ɡ a
Glenmore	ɡ l ɛ n m o r
HAM	h a m
HO	h a o
Hasyim	h a ʃ ɪ m
IPM	i p ɛ ɛ m
Iduladha	i d u l a d a
Idulfitri	ɪ d ʊ l f i t r i
Imamat	i m a m a t̪
India	ɪ n d i a̯
Indramayu	i n d r a m a j u
Inggris	ɪ ŋ ɡ r ɪ s
Insulinde	ɪ n s u l ɪ n d ə
Insulinde	ɪ n s ʊ l ɪ n d ə
Irak	i r a k̚
Iran	i r a n
Isaril	ɪ s r a ɪ l
Ishak	i s h a ʔ
Islam	ɪ s l a m
Israel	ɪ s r a e l
Jabar	d͡ʒ a b a r
Januari	d͡ʒ a n u a r i
Jateng	d͡ʒ a t̪ ə ŋ
Jatim	d͡ʒ a t̪ ɪ m
Jayapura	d͡ʒ a j a p u r a
Jember	d͡ʒ ə m b ə r
Jepang	d͡ʒ ə p a ŋ
Jerman	d͡ʒ ɛ r m a n
Jogja	d͡ʒ o k̚ d͡ʒ a
Jokowi	d͡ʒ o k o w i
KIPI	k i p i
KM	k a ɛ m
KNC	k a ɛ n s e
KNC	k a ɛ n t͡ʃ e
KONI	k o n i
KP	k a p e
KTD	k a t e d e
KTP	k a t̪ ɛ p ɛ
Kalimantan	k a l i m a n t a n
Kaltim	k a l t̪ ɪ m
Kamboja	k a m b o d͡ʒ a
Kanser	k a n s ə r
Karawang	k a r a w a ŋ
Katolik	k a t o l ɪ k
Kejadian	k ə d͡ʒ a d i a n
Keluaran	k ə l u a r a n
Kemlu	k ə m l u
Kendal	k ə n d a l
Kertosono	k ə r t̪ o s o n o
Kirgizstan	k i r ɡ i s t̪ a n
Korea	k ɔ r e a̯
Lebanon	l i b a n ɔ n
Lebanon	l ɛ b a n ɔ n
Lebaran	l ə b a r a n
Libanon	l i b a n ɔ n
