Tobaru	t o b a ɾ u
acabu	a t͡ʃ a b uː
adat	a d a t
adati	a d a t i
adu	a d u
alifuru	a l i f u ɾ u
amo	a m o
amo	ʔ a m o
apang	a p a ŋ
ari	ʔ a ɾ i
atorang	a t o ɾ a ŋ
badang	b a d a ŋ
badu	b a d u
bagea	b a ɡ e a
bahala	b a h a l aː
bahla	b a h l aː
baikole	b a i k o l e
bala	b a l a
bala	b a l aː
balacang	b a l a t͡ʃ a ŋ
balo	b a l o
banga	b a ŋ a
baru	b a ɾ u
barubaru	b a ɾ u b a ɾ u
bayale	b a j a l e
bayatu	b a j a t u
berarti	b e ɾ a ɾ t i
besa	b e s a
bia	b i a
bicara	b i t͡ʃ a ɾ a
bobangu	b o b a ŋ u
bobo	b o b o
bobooca	b o b o ʔ o t͡ʃ a
bodito	b o d i t o
bokoboko	b o k o b o k o
bori	b o ɾ i
bou	b o u
bualawa	b u a l a w a
buku	b u k u
cabu	t͡ʃ a b uː
cacabu	t͡ʃ a t͡ʃ a b uː
cacu	t͡ʃ a t͡ʃ u
cafarune	t͡ʃ a f a ɾ u n e
cafi	t͡ʃ a f i
caga	t͡ʃ a ɡ a
calana	t͡ʃ a l a n a
campada	t͡ʃ a m p a d a
ciko	t͡ʃ i k o
cou	t͡ʃ oː u
dadi	d a d i
dogo	d o ɡ o
dowongi	d o w o ŋ i
dumdum	d u m d u m
fadu	f a d u
faduli	f a d u l i
fafa	f a f a
fana	f a n a
faramadani	f a ɾ a m a d a n i
fastiu	f a s t i u
fere	f e ɾ e
fesa	f e s a
fika	f i k a
fitake	f i t a k e
foko	f o k o
foso	f o s o
fuli	f u l i
futu	f u t u
gagu	ɡ a ɡ u
gange	ɡ a ŋ e
gani	ɡ a n i
gaumedi	ɡ a u m e d i
ge	ɡ eː
gila	ɡ i l a
gina	ɡ i n a
golcifi	ɡ o l t͡ʃ i f i
golfino	ɡ o l f i n o
golocifi	ɡ o l o t͡ʃ i f i
golofino	ɡ o l o f i n o
goraka	ɡ o ɾ a k a
guae	ɡ u a e
gunange	ɡ u n a ŋ e
guraci	ɡ u ɾ a t͡ʃ i
hai	h a i
haiwan	h a i w a n
hate	h a t e
hela	h e l a
iha	i h a
iru	ʔ i r u
isi	i s i
jiko	d͡ʒ i k o
kabi	k a b i
kadato	k a d a t o
kamar	k a m a ɾ
koi	k o i
kolcifi	k o l t͡ʃ i f i
kolfino	k o l f i n o
kolocifi	k o l o t͡ʃ i f i
kolofino	k o l o f i n o
kolotidi	k o l o t i d i
koltidi	k o l t i d i
kusu	k u s u
mari	m a ɾ i
