g̈	ɠ
ء	ɦ ə m z aː
ء	ɦ ə m z oː
آئون	ɑː ũː
آئينو	aː iː n oː
آبشار	aː b ʂ aː ɾ ə
آرسي	aː ɾ s iː
آسمان	aː s m aː n ʊ
آفيس	aː f iː s
آنو	aː n oː
آچر	aː t͡ʃ ə ɾ ʊ
آکاڙو	aː kʰ aː ɽ oː
آکڻ	aː kʰ ə ɳ ʊ
ا	aː l i f
ا	aː
ا	ʔ
اجازت	ɪ d͡ʒ aː z ə t̪ ə
اربع	ə ɾ b aː
اربع	ə ɾ b a
اسان	ə s ãː
استري	ɪ s t̪ ɾ iː
اسو	ə s uː
اسي	ə s i
افسوس	ə f s oː s
اميد	ʊ m eː d ə
امير	a m iː r ʊ
انار	ə n aː r ʊ
انچلو	ə̃ t͡ʃ ɪ l oː
انگ	ə ŋ ɡ ʊ
اولاد	ɔː l aː d̪
اولاد	oː l aː d̪
اونهارو	uː n ɦ aː ɾ oː
اوڪڻ	oː k ə ɳ ʊ
ايمان	i m aː n ʊ
اٺ	ʊ ʈʰ ʊ
اپواس	ʊ p ʋ aː s
اٿڻ	ʊ ʈʰ ə ɳ ʊ
اڀڻ	ʊ bʱ ə ɳ ʊ
اڇو	ə t͡ʃʰ o
اڌ	ə d̪ʱ ʊ
اڏام	ʊ ɗ aː m
اڪيلو	ə k eː l oː
اگھڻ	ʊ ɡʱ ə ɳ ʊ
اڱارو	aː ŋ aː ɾ oː
ب	b eː
ب	b
باغبان	b aː ɣ b aː n ʊ
بالٽي	b aː l ʈ iː
بتي	b ə t̪ iː
برابر	b ə r aː b ə r ɪ
براهمڻ	b ɾ aː h ə m ə ɳ ʊ
برف	b ə r f ə
برفي	b ə ɾ f iː
برقعو	b ʊ ɾ k oː
بسنت	b ə s ə n t̪ ʊ
بصر	b ə s ə ɾ ɯ
بورچيخانو	b oː ɾ t͡ʃ iː x aː n oː
ت	t̪ eː
ت	t̪
تاريخ	t̪ aː ɾ iː x
تفسير	t̪ ə f s i r ʊ
تلاءُ	t̪ ə l aː w
تو	t o
توري	t̪ uː ɾ iː
توهين	t ə ʋ h ĩ
ث	s eː
ث	s
ج	d͡ʒ iː m
ج	d͡ʒ
جبل	d͡ʒ ə b ə l ʊ
جمعو	d͡ʒ ʊ m m oː
جنازو	d͡ʒ ə n aː z oː
جهاز	d͡ʒ ə ɦ aː z ɯ
جو	d͡ʒ oː
جويو	d͡ʒ oː j oː
جوڙو	d͡ʒ o ɽ o
جيڪڏهن	d͡ʒ eː k ə ɗ ɛːʱ
جھ	d͡ʒʱ eː
جھ	d͡ʒʱ
ح	h eː
ح	h
حجام	ɦ ə d͡ʒ aː m ʊ
حضرت	h ə z r ə t̪ ʊ
خ	x e
خ	x
خ	kʰ
خدا	x ʊ d̪ aː
خرمو	x ʊ ɾ m oː
خط	x ə t̪ ʊ
خط	kʰ ə t̪ ʊ
خميس	x ə m iː s ə
د	d aː l
د	d
دروازو	d̪ ə ɾ ʋ aː z oː
دفتر	d̪ ə f t̪ ə r
دلال	d̪ ə l aː l ʊ
ذ	z aː l
ذ	z
ر	r eː
ر	r
رات	r aː t̪ ɪ
رامائڻ	r aː m aː ɪ ɳ ʊ
راڪس	r aː k ə s ʊ
راڻي	r aː ɳ iː
رمضان	ɾ ə m z aː n ʊ
ريت	r iː t
ز	z eː
ز	z
زال	z aː l ə
زبان	z ʊ b aː n ə
زراف	z ə ɾ aː f ʊ
زلزلو	z ə l z ə l oː
زلزلو	z ɪ l z ə l oː
س	s iː n
س	s
سال	s aː l ʊ
