a	a
aalborg	ɔ l b ɔ r
aalborg	ɔ l b ɔ r k
aalborski	ɔ l b ɔ r s kʲ i
aarhus	ɔ r x u s
abace	a b a t͡s ɛ
abak	a b a k
abaka	a b a k a
abakach	a b a k a x
abakami	a b a k a mʲ i
abakan	a b a k a n
abaki	a b a kʲ i
abakiem	a b a kʲ ɛ m
abakom	a b a k ɔ m
abakowi	a b a k ɔ vʲ i
abaku	a b a k u
abakus	a b a k u s
abakusach	a b a k u s a x
abakusami	a b a k u s a mʲ i
abakusem	a b a k u s ɛ m
abakusie	a b a k u ɕ ɛ
abakusom	a b a k u s ɔ m
abakusowi	a b a k u s ɔ vʲ i
abakusu	a b a k u s u
abakusy	a b a k u s ɨ
abakusów	a b a k u s u f
abaków	a b a k u f
abaką	a b a k ɔ̃
abakę	a b a k ɛ
abazja	a b a z j a
abazjami	a b a z j a mʲ i
abazje	a b a z j ɛ
abazji	a b a z j i
abazjo	a b a z j ɔ
abazjom	a b a z j ɔ m
abazją	a b a z j ɔ̃
abazję	a b a z j ɛ
abazyj	a b a z ɨ j
abazyński	a b a z ɨ ɲ s kʲ i
abażur	a b a ʐ u r
abażura	a b a ʐ u r a
abażurach	a b a ʐ u r a x
abażurami	a b a ʐ u r a mʲ i
abażurek	a b a ʐ u r ɛ k
abażurem	a b a ʐ u r ɛ m
abażurom	a b a ʐ u r ɔ m
abażurowi	a b a ʐ u r ɔ vʲ i
abażuru	a b a ʐ u r u
abażury	a b a ʐ u r ɨ
abażurze	a b a ʐ u ʐ ɛ
abażurów	a b a ʐ u r u f
abc	a b ɛ t͡s ɛ
abchascy	a p x a s t͡s ɨ
abchaska	a p x a s k a
abchaski	a p x a s kʲ i
abchaskich	a p x a s kʲ i x
abchaskie	a p x a s kʲ ɛ
abchaskiego	a p x a s kʲ ɛ ɡ ɔ
abchaskiej	a p x a s kʲ ɛ j
abchaskiemu	a p x a s kʲ ɛ m u
abchaskim	a p x a s kʲ i m
abchaskimi	a p x a s kʲ i mʲ i
abchaskości	a p x a s k ɔ ɕ t͡ɕ i
abchaskościach	a p x a s k ɔ ɕ t͡ɕ a x
abchaskościami	a p x a s k ɔ ɕ t͡ɕ a mʲ i
abchaskościom	a p x a s k ɔ ɕ t͡ɕ ɔ m
abchaskością	a p x a s k ɔ ɕ t͡ɕ ɔ̃
abchaskość	a p x a s k ɔ ɕ t͡ɕ
abchasku	a p x a s k u
abchaską	a p x a s k ɔ̃
abchaz	a p x a s
abchaza	a p x a z a
abchazach	a p x a z a x
abchazami	a p x a z a mʲ i
abchazce	a p x a s t͡s ɛ
abchazek	a p x a z ɛ k
abchazem	a p x a z ɛ m
abchazi	a p x a ʑ i
abchazie	a p x a ʑ ɛ
abchazja	a p x a z j a
abchazji	a p x a z j i
abchazjo	a p x a z j ɔ
abchazją	a p x a z j ɔ̃
abchazję	a p x a z j ɛ
abchazka	a p x a s k a
abchazkach	a p x a s k a x
abchazkami	a p x a s k a mʲ i
abchazki	a p x a s kʲ i
abchazko	a p x a s k ɔ
abchazkom	a p x a s k ɔ m
abchazką	a p x a s k ɔ̃
abchazkę	a p x a s k ɛ
abchazom	a p x a z ɔ m
abchazowi	a p x a z ɔ vʲ i
abchazowie	a p x a z ɔ vʲ ɛ
abchazów	a p x a z u f
abdykacja	a b d ɨ k a t͡s j a
abdykacjach	a b d ɨ k a t͡s j a x
abdykacjami	a b d ɨ k a t͡s j a mʲ i
abdykacje	a b d ɨ k a t͡s j ɛ
abdykacji	a b d ɨ k a t͡s j i
abdykacjo	a b d ɨ k a t͡s j ɔ
abdykacjom	a b d ɨ k a t͡s j ɔ m
abdykacją	a b d ɨ k a t͡s j ɔ̃
abdykację	a b d ɨ k a t͡s j ɛ
abdykacyj	a b d ɨ k a t͡s ɨ j
abecadeł	a b ɛ t͡s a d ɛ w
abecadle	a b ɛ t͡s a d l ɛ
abecadła	a b ɛ t͡s a d w a
abecadłach	a b ɛ t͡s a d w a x
abecadłami	a b ɛ t͡s a d w a mʲ i
abecadłem	a b ɛ t͡s a d w ɛ m
abecadło	a b ɛ t͡s a d w ɔ
abecadłom	a b ɛ t͡s a d w ɔ m
abecadłu	a b ɛ t͡s a d w u
aberracja	a b ɛ r a t͡s j a
aberracjach	a b ɛ r a t͡s j a x
aberracjami	a b ɛ r a t͡s j a mʲ i
aberracje	a b ɛ r a t͡s j ɛ
aberracji	a b ɛ r a t͡s j i
aberracjo	a b ɛ r r a t͡s j ɔ
aberracjom	a b ɛ r a t͡s j ɔ m
aberracją	a b ɛ r a t͡s j ɔ̃
aberrację	a b ɛ r a t͡s j ɛ
aberracyj	a b ɛ r a t͡s ɨ j
abidżan	a bʲ i d͡ʐ a n
abiogenez	a bʲ ɔ ɡ ɛ n ɛ s
abiogeneza	a bʲ ɔ ɡ ɛ n ɛ z a
abiogenezach	a bʲ ɔ ɡ ɛ n ɛ z a x
abiogenezami	a bʲ ɔ ɡ ɛ n ɛ z a mʲ i
abiogenezie	a bʲ ɔ ɡ ɛ n ɛ ʑ ɛ
abiogenezo	a bʲ ɔ ɡ ɛ n ɛ z ɔ
abiogenezom	a bʲ ɔ ɡ ɛ n ɛ z ɔ m
abiogenezy	a bʲ ɔ ɡ ɛ n ɛ z ɨ
abiogenezą	a bʲ ɔ ɡ ɛ n ɛ z ɔ̃
abiogenezę	a bʲ ɔ ɡ ɛ n ɛ z ɛ
abisyńscy	a bʲ i s ɨ ɲ s t͡s ɨ
abisyńska	a bʲ i s ɨ ɲ s k a
abisyński	a bʲ i s ɨ ɲ s kʲ i
abisyńskich	a bʲ i s ɨ ɲ s kʲ i x
abisyńskie	a bʲ i s ɨ ɲ s kʲ ɛ
abisyńskiego	a bʲ i s ɨ ɲ s kʲ ɛ ɡ ɔ
abisyńskiej	a bʲ i s ɨ ɲ s kʲ ɛ j
abisyńskiemu	a bʲ i s ɨ ɲ s kʲ ɛ m u
abisyńskim	a bʲ i s ɨ ɲ s kʲ i m
abisyńskimi	a bʲ i s ɨ ɲ s kʲ i mʲ i
abisyńską	a bʲ i s ɨ ɲ s k ɔ̃
abiturienci	a bʲ i t u rʲ j ɛ n t͡ɕ i
abituriencie	a bʲ i t u rʲ j ɛ n t͡ɕ ɛ
abiturient	a bʲ i t u rʲ j ɛ n t
abiturienta	a bʲ i t u rʲ j ɛ n t a
abiturientach	a bʲ i t u rʲ j ɛ n t a x
abiturientami	a bʲ i t u rʲ j ɛ n t a mʲ i
abiturientem	a bʲ i t u rʲ j ɛ n t ɛ m
abiturientom	a bʲ i t u rʲ j ɛ n t ɔ m
abiturientowi	a bʲ i t u rʲ j ɛ n t ɔ vʲ i
abiturientów	a bʲ i t u rʲ j ɛ n t u f
ablacja	a b l a t͡s j a
ablacjach	a b l a t͡s j a x
ablacjami	a b l a t͡s j a mʲ i
ablacje	a b l a t͡s j ɛ
ablacji	a b l a t͡s j i
ablacjo	a b l a t͡s j ɔ
ablacjom	a b l a t͡s j ɔ m
ablacją	a b l a t͡s j ɔ̃
ablację	a b l a t͡s j ɛ
ablacyj	a b l a t͡s ɨ j
ablatyw	a b l a t ɨ f
ablatywach	a b l a t ɨ v a x
ablatywami	a b l a t ɨ v a mʲ i
ablatywem	a b l a t ɨ v ɛ m
ablatywie	a b l a t ɨ vʲ ɛ
ablatywom	a b l a t ɨ v ɔ m
ablatywowi	a b l a t ɨ v ɔ vʲ i
ablatywu	a b l a t ɨ v u
ablatywy	a b l a t ɨ v ɨ
ablatywów	a b l a t ɨ v u f
abnegaci	a b n ɛ ɡ a t͡ɕ i
abnegacie	a b n ɛ ɡ a t͡ɕ ɛ
abnegat	a b n ɛ ɡ a t
abnegata	a b n ɛ ɡ a t a
abnegatach	a b n ɛ ɡ a t a x
abnegatami	a b n ɛ ɡ a t a mʲ i
abnegatem	a b n ɛ ɡ a t ɛ m
abnegatom	a b n ɛ ɡ a t ɔ m
abnegatowi	a b n ɛ ɡ a t ɔ vʲ i
abnegatów	a b n ɛ ɡ a t u f
abo	a b ɔ
abonamencie	a b ɔ n a m ɛ n t͡ɕ ɛ
abonamencik	a b ɔ n a m ɛ n t͡ɕ i k
abonamencikach	a b ɔ n a m ɛ n t͡ɕ i k a x
abonamencikami	a b ɔ n a m ɛ n t͡ɕ i k a mʲ i
abonamenciki	a b ɔ n a m ɛ n t͡ɕ i kʲ i
abonamencikiem	a b ɔ n a m ɛ n t͡ɕ i kʲ ɛ m
abonamencikom	a b ɔ n a m ɛ n t͡ɕ i k ɔ m
abonamencikowi	a b ɔ n a m ɛ n t͡ɕ i k ɔ vʲ i
abonamenciku	a b ɔ n a m ɛ n t͡ɕ i k u
abonamencików	a b ɔ n a m ɛ n t͡ɕ i k u f
abonament	a b ɔ n a m ɛ n t
abonamentach	a b ɔ n a m ɛ n t a x
abonamentami	a b ɔ n a m ɛ n t a mʲ i
abonamentem	a b ɔ n a m ɛ n t ɛ m
abonamentom	a b ɔ n a m ɛ n t ɔ m
abonamentowa	a b ɔ n a m ɛ n t ɔ v a
abonamentowe	a b ɔ n a m ɛ n t ɔ v ɛ
abonamentowego	a b ɔ n a m ɛ n t ɔ v ɛ ɡ ɔ
