ёмла	j o m l ə
ёр	j o r
ёткши	j o t k ʃ i
ава	ɑ v ɑ
азомс	a z ə m s
азор	a z ə r
ака	a k ə
акша	ɑ k ʂ ɑ
ала	ɑ l ɑ
альняка	a lʲ nʲ a k ə
аля	a lʲ æ
апак	ɑ p ɑ k
ардомс	ɑ r d ə m s
арьсемс	a rʲ sʲ ə m s
атям	ɑ tʲ ɑ m
атяньжи	a tʲ æ nʲ d͡ʒ i
аф	ɑ f
афоль	ɑ f ə lʲ
ацам	ɑ t͡s ɑ m
аш	ɑ ʃ
баба	b a b a
байдек	b a j dʲ ə k
брад	b r a d
бславамс	b ə s l a v a m s
вазь	v a zʲ
валда	v a l d a
валдомомс	v a l d ə m ə m s
ваномс	v ɑ n ə m s
варжакснемс	v ɑ r d ʒ ɑ k s nʲ ə m s
варжакстомс	v ɑ r d ʒ ɑ k s t ə m s
варжамс	v ɑ r d ʒ ɑ m s
варжаф	v ɑ r d ʒ ɑ f
варжафкс	v ɑ r d ʒ ɑ f k s
васенце	v ɑ sʲ e nʲ t sʲ æ
васта	v ɑ s t ɑ
вастс	v a s t s
ве	v e
ведь	vʲ e dʲ
ведьбине	v e dʲ b i nʲ ə
ведьгата	v e dʲ ɡ a t ə
ведьгемонь	v e dʲ ɡ e m ə nʲ
вейхксогемонь	v e ç k s ə ɡ e m ə nʲ
веле	vʲ e lʲ æ
венеж	v e nʲ ə ʒ
вер	v e r
вержи	v e r ʒ i
верзан	v e r z a n
веронь	v e r ə nʲ
вете	vʲ e tʲ æ
ветеце	vʲ e tʲ ə t sʲ æ
виде	v i dʲ ə
видьме	vʲ i dʲ mʲ æ
вирь	v i rʲ
виш	v i ʃ
воля	v o lʲ a
врьгаз	v ə rʲ ɡ a z
вяри	v æ rʲ i
герб	ɡ e r p
да	d a
да	d a
да	d ə
да	d ə
даволков	d a v ə l k o v
илядь	i lʲ æ dʲ
имож	i m ə ʃ
инголе	i ŋ ɡ ə lʲ æ
инголи	i ŋ ɡ ə lʲ i
инкса	i ŋ k s ɑ
исяк	i sʲ a k
кал	k a l
калдаз	k a l d a z
калонь	k a l ə nʲ
калхт	k a l̥ t
кандомс	k ɑ n d ə m s
капста	k a p s t a
карга	k a r ɡ ə
кармамс	k ɑ r m ɑ m s
кару	k a r u
касомс	k ɑ s ə m s
ката	k a t a
катля	k a t lʲ a
кафкса	k a f k s a
кафксогемонь	k a f k s ə ɡ e m ə nʲ
кафксоце	k ɑ f k s ə t sʲ æ
кев	k e v
кевейхксые	k e v e ç k s i j ə
кеветие	k e v e tʲ i j ə
кедь	k e dʲ
келазь	k e l a zʲ
кели	k e lʲ i
келу	kʲ e l u
кельгома	k e lʲ ɡ ə m ə
кельгомс	k e lʲ ɡ ə m s
кельме	k e lʲ mʲ æ
кельме	k e lʲ m æ
кемгафксува	k e m ɡ a f k s u v ə
кемгафтува	k e m ɡ a f t u v ə
кемголмува	k e m ɡ o l m u v ə
кемготува	k e m ɡ o t u v ə
кемзисемге	k e m d͡zʲ i sʲ ə m ɡ ə
кемнилие	k e m nʲ i lʲ i j ə
кенже	k e n ʒ e
кефкие	k e f k i j ə
ки	k i
кие	kʲ i
кие	kʲ i j æ
киза	k i z ə
ков	k o v
кода	k o d ə
кодгемонь	k o d ɡ e m ə nʲ
колга	k o l ɡ ə
колма	k o l m ɑ
колмогемонь	k o l m ə ɡ e m ə nʲ
колмоце	k o l m ə t sʲ æ
комсь	k o m sʲ
корож	k o r ə ʒ
коряс	k o rʲ a s
коса	k o s ə
кота	k o t ɑ
котф	k o t f
крга	k ə r ɡ a
кргапарь	k ə r ɡ a p a rʲ
кржа	k ə r ʒ a
кржа	k ə r d͡ʒ a
кувака	k u v a k ə
куд	k u d
куз	k u z
кулемс	k u lʲ ə m s
кулома	k u l ə m ə
кундамс	k u n d ɑ m s
кундья	k u nʲ dʲ j ɑ
кунцемс	k u n t͡sʲ ə m s
курга	k u r ɡ ɑ
кядь	k æ dʲ
кяль	kʲ æ lʲ
лама	l a m ə
лаца	l a t͡s ə
лем	lʲ e m
леш	lʲ e ʃ
лиемс	lʲ i j ə m s
лия	lʲ i j æ
лов	l o v
локсти	l o k sʲ tʲ i
лопа	l o p a
лоськофтомс	l o sʲ k ə f t ə m s
лоськофтф	l o sʲ k ə f t f
лувомс	l u v ə m s
ляй	lʲ æ j
лямбе	lʲ æ m b ə
макса	m a k s a
мар	m ɑ r
марса	m ɑ r s ɑ
мархта	m ɑ r̥ t ɑ
марь	m a rʲ
марьня	m a rʲ nʲ a
маряма	m ɑ rʲ ɑ m ɑ
марямс	m ɑ rʲ ɑ m s
мастор	m a s t ə r
масторбе	m a s t ə r b e
маци	m a t͡sʲ i
