Џаџа	ɖ ʐ a ɖ ʐ a
Џибути	ɖ ʐ ə j b u tʼ i
Абзагә	a b z a ɡʷ
Абуџа	a b u ɖ ʐ a
Адамыр	a d a m ə r
Адаԥазар	a d a pʰ a z a r
Ажьгьери	a ʒ ɡʲ e̞ r ə j
Аиергь	a j e̞ r ɡʲ
Аиҭар	a j tʰ a r
Алиас	a l j a s
Алиасгьери	a l j a s ɡʲ e̞ r ə j
Алмантәыла	a l m a n tʼʷ ə l a
Алықьса	a l ə kʰʲ s a
Алџьаир	a l d ʒ a j ə r
Алҵыкә	a l t sʼ ə kʼʷ
Ананашацәа	a n a n a ʂ a t ɕʰʷ a
Англызтәыла	a n ɡ l ə z tʼʷ ə l a
Анҭақьиа	a n tʰ a kʰʲ i a
Ардашьын	a r d a ʃ ə n
Арнауҭтәыла	a r n a w ə tʰ tʼʷ ə l a
Арноу	a r n o̞ w
Арсоу	a r s o̞ w
Аслангьери	a s l a n ɡʲ e̞ r ə j
Асҭамыр	a s tʰ a m ə r
Аусҭриа	a w ə s tʰ r ə j a
Афӷанисҭан	a f ʁ a n ə j s tʰ a n
Афӷантәыла	a f ʁ a n tʼʷ ə l a
Ахҷыԥсоу	a ħ t ʃʼ ə pʰ s o̞ w
Ашҳангьери	a ʂ ħ a n ɡʲ e̞ r ə j
Аҟәлангьери	a qʼʷ l a n ɡʲ e̞ r ə j
Аҩӡба	a ɥˤ ə d z b a
Аԥсуара	a pʰ s ə w a r a
Аԥсынҟьаҟьаду	a pʰ s ə n qʼʲ a qʼʲ a d ə w
Аԥсҳа	a pʰ s ħ a
Аԥсҳара	a pʰ s ħ a r a
Басктәыла	b a s kʼ tʼʷ ə l a
Бақьтор	b a kʰʲ tʼ o̞ r
Бақәа	b a kʰʷ a
Баҳреин	b a ħ r e j n
Белуџьисҭан	b e l u d ʒ ə j s tʰ a n
Болгартәыла	b o l ɡ a r tʼʷ ə l a
Боҳемиа	b o ħ e m ə j a
Бретонтәыла	b r e tʼ o̞ n tʼʷ ə l a
Бырзентәыла	b ə r z e n tʼʷ ə l a
Быџьба	b ə d ʒ b a
Вануату	v a n w a tʼ u
Венесуела	v e n e s w e̞ l a
Гьанаба	ɡʲ a n a b a
Данаҟаи	d a n a qʼ a j
Дараҭиа	d a r a tʰ ə j a
Даттәыла	d a t tʼʷ ə l a
Ебыжьноу	e̞ b ə ʒ n o̞ w
Ебырҳам	e̞ b ə r ħ a m
Езаҭ	e̞ z a tʰ
Еирытәыла	a j r ə tʼʷ ə l a
Елҟан	e̞ l qʼ a n
Еслам	e̞ s l a m
Есыф	e̞ s ə f
Есҳаҟ	e̞ s ħ a qʼ
Ешсоу	e̞ ʂ s o̞ w
Еқәыԥ	e̞ kʰʷ ə pʰ
Жәраб	ʒʷ r a b
Зарҭыжә	z a r tʰ ə ʒʷ
Зафас	z a f a s
Зафҟара	z a f qʼ a r a
Зекәа	z a j kʼʷ a
Зереԥс	z e̞ r e̞ pʰ s
Ингәыштәыла	j ə n ɡʷ ə ʂ tʼʷ ə l a
Каталантәыла	kʼ a tʼ a l a n tʼʷ ə l a
Кьаӷәса	kʼʲ a ʁʷ s a
Кәыбраа	kʼʷ ə b r aː
Лаҵьыҫ	l a t ɕʼ ə ɕ
Лаҿыс	l a ʈ ʂʼ ə s
Леон	l e o n
Маҳмаҭқьери	m a ħ m a tʰ kʰʲ e̞ r ə j
Мсоусҭ	m s o̞ w ə s tʰ
Мыцҳәаркьыжьоу	m ə t sʰ ħʷ a r kʼʲ ə ʒ o̞ w
Никарагуа	n ə j kʼ a r a ɡ w a
Ноурыз	n o w r ə z
Парагәаи	pʼ a r a ɡʷ a j
Раҵьыҫ	r a t ɕʼ ə ɕ
Раҿыс	r a ʈ ʂʼ ə s
Сааҭбеи	s aː tʰ b e j
Сааҭқьери	s aː tʰ kʰʲ e̞ r ə j
Самырзаҟан	s a m ə r z a qʼ a n
Саӡны	s a d z n ə
Словактәыла	s l o v a kʼ tʼʷ ə l a
Словентәыла	s l o v e n tʼʷ ə l a
Соулаҳә	s o̞ w l a ħʷ
Соусран	s o̞ w s r a n
Соуфыџь	s o̞ w f ə d ʒ
Соӷәым	s o̞ ʁʷ ə m
Таԥшь	tʼ a pʰ ʃ
Тоулаҳә	tʼ o̞ w l a ħʷ
Уругәаи	w ə r ə w ɡʷ a j
Фаҭқьери	f a tʰ kʰʲ e̞ r ə j
Франкьыл	f r a n kʼʲ ə l
Хаидаҟтәыла	χ a j d a qʼ tʼʷ ə l a
Хьрыԥс	χʲ r ə pʰ s
