Kisêmanitôw	k ɪ s eː m ʌ n ɪ t oː w
acimosis	ʌ t͡s ɪ m ʊ s ɪ s
akohp	ʌ k k ʊʰ p
amisk	ʌ m ɪ s k
apoy	ʌ p p ʊ j
asikan	ʌ s ɪ k k ʌ n
asiniy	ʌ s ɪ n i j
asiskiy	ʌ s ɪ s k i j
askihk	ʌ s k ɪʰ k
askipwâwi	ʌ s k ɪ pʷ ɑː w ɪ
askiy	ʌ s k i j
astis	ʌ s t ɪ s
astotin	ʌ s t ʊ t t ɪ n
asâm	ʌ s ɑː m
atim	ʌ t t ɪ m
atimwak	ʌ t t ɪ mʷ ʌ k
awâsis	ʌ w ɑː s ɪ s
awâsisak	ʌ w ɑː s ɪ s ʌ k
ayênânêw	ʌ j eː n ɑː n eː w
ayîsiyiniw	ʌ j iː s ɪ j ɪ n i w
cistêmâw	t͡s ɪ s t eː m ɑː w
cî	t͡s iː
cîmân	t͡s iː m ɑː n
iskwâhtêm	ɪ s kʷ ɑː h t eː m
iskwêsis	ɪ s kʷ eː s ɪ s
iskwêw	ɪ s kʷ eː w
iyiniw	ɪ j ɪ n i w
kihiw	k ɪ h i w
kinosêw	k ɪ n ʊ s eː w
kinêpik	k ɪ n eː p ɪ k
kisêyiniw	k ɪ s eː j ɪ n i w
kiyaw	k ɪ j ʌ w
kêkâc	k eː k ɑː t͡s
kêkâmitâtaht	k eː k ɑː m ɪ t ɑː t ʌʰ t
kîsta	k iː s t ʌ
kîstanaw	k iː s t ʌ n ʌ w
kîstawâw	k iː s t ʌ w ɑː w
kîya	k iː j ʌ
kîyawâw	k iː j ʌ w ɑː w
kîyânaw	k iː j ɑː n ʌ w
kôna	k oː n ʌ
manitôw	m ʌ n ɪ t oː w
masinahikan	m ʌ s ɪ n ʌ h ɪ k k ʌ n
maskasiy	m ʌ s k ʌ s i j
maskisin	m ʌ s k ɪ s ɪ n
maskwa	m ʌ s kʷ ʌ
maskêk	m ʌ s k eː k
matay	m ʌ t t ʌ j
micihciy	m ɪ t͡s ɪ h t͡s i j
mihko	m ɪ h k ʊ
mihtawakay	m ɪ h t ʌ w ʌ k k ʌ j
mihti	m ɪ h t ɪ
mikosis	m ɪ k k ʊ s ɪ s
mikot	m ɪ k k ʊ t
minôs	m ɪ n oː s
minôsis	m ɪ n oː s ɪ s
mipwâm	m ɪ pʷ ɑː m
miscacimosis	m ɪ s t͡s ʌ t͡s ɪ m ʊ s ɪ s
misit	m ɪ s ɪ t
misita	m ɪ s ɪ t t ʌ
miskât	m ɪ s k ɑː t
miskîsik	m ɪ s k iː s ɪ k
mistanask	m ɪ s t ʌ n ʌ s k
mistatim	m ɪ s t ʌ t t ɪ m
mistatimwak	m ɪ s t ʌ t t ɪ mʷ ʌ k
mistik	m ɪ s t ɪ k
mistikowat	m ɪ s t ɪ k k ʊ w ʌ t
mistikwân	m ɪ s t ɪ kʷ ɑː n
mistâpos	m ɪ s t ɑː p ʊ s
mistâpêw	m ɪ s t ɑː p eː w
misôkan	m ɪ s oː k ʌ n
mitâs	m ɪ t ɑː s
mitâtaht	m ɪ t ɑː t ʌʰ t
mitêh	m ɪ t eː
mitôn	m ɪ t oː n
miyaw	m ɪ j ʌ w
mostos	m ʊ s t ʊ s
mêskanaw	m eː s k ʌ n ʌ w
mîcimâpoy	m iː t͡s ɪ m ɑː p ʊ j
mîciwin	m iː t͡s ɪ w ɪ n
mîki	m iː k ɪ
mîkis	m iː k ɪ s
mînis	m iː n ɪ s
mîpit	m iː p ɪ t
môhkomân	m oː h k ʊ m ɑː n
môswa	m oː sʷ ʌ
nikik	n ɪ k k ɪ k
nikotwâsik	n ɪ k k ʊ tʷ ɑː s ɪ k
niska	n ɪ s k ʌ
nisto	n ɪ s t ʊ
nistosâp	n ɪ s t ʊ s ɑː p
niyânan	n ɪ j ɑː n ʌ n
nâpêsis	n ɑː p eː s ɪ s
nâpêw	n ɑː p eː w
nêhiyaw	n eː h ɪ j ʌ w
nêhiyawak	n eː h ɪ j ʌ w ʌ k
nêhiyawêwin	n eː h ɪ j ʌ w eː w ɪ n
nêwo	n eː w ʊ
nîso	n iː s ʊ
nîsosâp	n iː s ʊ s ɑː p
nîsta	n iː s t ʌ
nîstanân	n iː s t ʌ n ɑː n
nîya	n iː j ʌ
nîyanân	n iː j ʌ n ɑː n
ocêk	ʊ t͡s eː k
okâwîmâw	ʊ k ɑː w iː m ɑː w
ospwâkan	ʊ s pʷ ɑː k ʌ n
ostêsimâw	ʊ s t eː s ɪ m ɑː w
oyâkan	ʊ j ɑː k ʌ n
oyâkanis	ʊ j ɑː k ʌ n ɪ s
pahkwêsikan	p ʌ h kʷ eː s ɪ k k ʌ n
pakamâkan	p ʌ k k a m aː ɡ ʌ n
pakân	p ʌ k ɑː n
pihyêw	p ɪ h j eː w
pihêw	p ɪ h eː w
pikiw	p ɪ k k i w
piyêsîs	p ɪ j eː s iː s
pâskisikan	p ɑː s k ɪ s ɪ k k ʌ n
pêyak	p eː j ʌ k
pêyakosâp	p eː j ʌ k k ʊ s ɑː p
pîsim	p iː s ɪ m
sihta	s ɪ h t ʌ
sikâk	s ɪ k ɑː k
sâkahikan	s ɑː k ʌ h ɪ k k ʌ n
sîsîp	s iː s iː p
sîsîpisis	s iː s iː p ɪ s ɪ s
tânisi	t ɑː n ɪ s ɪ
tâpiskâkan	t ɑː p ɪ s k ɑː k ʌ n
têhtapiwin	t eː h t ʌ p p ɪ w ɪ n
têpakohp	t eː p ʌ k k ʊʰ p
têwêhikan	t eː w eː h ɪ k k ʌ n
wacask	w ʌ t͡s ʌ s k
wacaskwak	w ʌ t͡s ʌ s kʷ ʌ k
wâpos	w ɑː p ʊ s
wâwi	w ɑː w ɪ
wîsta	w iː s t ʌ
wîstawâw	w iː s t ʌ w ɑː w
wîya	w iː j ʌ
wîyawâw	w iː j ʌ w ɑː w
âmow	ɑː m ʊ w
âpihtaw	ɑː p ɪ h t ʌ w
âpihtawikosisân	ɑː p ɪ h t ʌ w ɪ k k ʊ s ɪ s ɑː n
êmihkwân	eː m ɪ h kʷ ɑː n
ôhtâwîmâw	oː h t ɑː w iː m ɑː w
