A	a
A	ɑː
ABC	ɑː b ɛ s eː
AD	a nː ʊ d ʊ m iː n ɪ
AD	ɑː d eː
Abessinia	a b ə s iː n ɪ a
Abild	ɑː b ɪ l
Abild	ɑː b ɪ l d
Abkhasia	a b k ɑː s ɪ a
Afghanistan	ɑ f ɡ ɑ n ɪ s t ɑ n
Albania	ɑ l b ɑ n j ɑ
Andorra	a n d ɔ rː a
Angola	ɑ ŋ ɡ u l ɑ
Aruba	ɑ ɾ ʉː b ɑ
Australia	æ ʉ s t ɾ ɑː l j ɑ
B	b
B	b eː
Bergen	b ɛ r ɡ ə n
Boadicea	b uː d ɪ s eː a
Boudica	b uː d ɪ k a
Boudicca	b uː d ɪ kː a
Bouvetøya	b u ʋ ɛ ø j ɑ
C	k
C	k a r b uː n
C	k ʊ l ɔ m b
C	s
C	s eː
C	s iː
C	s ɛ l s ɪ ʉ s
C	t ʃ
C	ʃ
CD	s eː d eː
Christiansand	k r ɪ s t ɪ a n s a n
Christianssand	k r ɪ s t ɪ a n s a n
Christianssund	k r ɪ s t j a n s ʉ n
Copenhagen	k o ʊ p ə n h e ɪ ɡ ə n
DD	d eː d eː
DD	d eː d ɑː ɡ
DD	d eː d ɑː ɡ n̩
DD	d uː n ɑ l d ʉ k
DD	d ɑː t a m a ŋ ə l
DD	d ɑː ɡ
DD	d ɔ bː ə l d ɔ bː ə l
DVD	d eː ʋ ə d eː
Domini	d ʊ m iː n ɪ
Donaldisme	d uː n ɑ l d ɪ s m ə
Donaldismen	d uː n ɑ l d ɪ s m n̩
Drammen	d r a mː n̩
Egersund	eː ɡ ɛ ʂ ʉ n
Emajõgi	eː m a j oː ɡ ɪ
Finland	f ɪ n l ɑ n
Frederiksstad	f r ɛ d ə r ɪ k s t ɑː
Fredriksstad	f r ɛ d r ɪ k s t ɑː
Fredrikstad	f r ɛ d r ɪ k s t ɑː
Glittertind	ɡ l ɪ tː ə ʈ ɪ n d
Glittertinden	ɡ l ɪ tː ə ʈ ɪ n d n̩
Glomma	ɡ l ɔ mː a
Grønland	ɡ r œ n l ɑ nː
Gudbrandsdalen	ɡ ʉ d b r a n s d ɑː l n̩
HB	h oː b ə
Hallingdal	h a lː ɪ ŋ d ɑː l
Hansnes	h a n s n eː s
Haugesund	h æ ʉ ɡ ə s ʉ n
Helsingfors	h ɛ l s ɪ ŋ f ɔ ʂ
Hobøl	h ɔ b ə ɽ
Hyundai	h j ʉ n d a ɪ
Hyundai	h ʉ n d a ɪ
Håkon	h oː k ʊ n
I	iː
Isdalen	iː s d ɑː l n̩
Jesus	j eː s ʉ s
Jõgeva	j ɔ ɡ ɛ ʋ a
Jūrmala	j uː r m a l a
Karmøy	k a r m œ ʏ
Kjøben	ç øː b n̩
Kjøpenhavn	ç øː p n̩ h a ʋ n
Kristiansand	k r ɪ s t ɪ a n s a n
Kristianssund	k r ɪ s t j a n s ʉ n
Kristiansund	k r ɪ s t j a n s ʉ n
Kuwait	k ʉ ʋ a ɪ t
Köln	k œ l n
København	ç øː b n̩ h a ʋ n
København	ç øː p n̩ h a ʋ n
London	l ɔ n d ɔ n
Longyearbyen	l ɔ ŋ j eː r b yː ə n
Lund	l ʉ n
MM	ɛ m ɛ m
Molde	m ɔ l d ə
Mosjøen	m uː ʃ ø ə n
Moskva	m ɔ s k ʋ a
Norge	n o r ɡ e
OL	uː e l
Olav	uː l ɑ ʋ
Oslo	ʊ s l ʊ
Oslo	ʊ ʃ l ʊ
Porsgrunn	p ɔ ʂ ɡ r ʉ n
Praha	p r ɑː h a
Riga	r iː ɡ a
Selbu	s æ ɽ b ʉː
Seoul	s ɔ ʊ l
Skudeneshavn	s k ʉː d ɛ n ə s h a ʋ n
Spydeberg	s p ʏ d b æ r
Stavanger	s t a ʋ a ŋː ə r
Stockholm	s t ɔ kː h ɔ l m
Sæter	s eː t ə r
Sæter	s æː t ə r
TD	t eː d eː
TD	t r ɪ pː ə l d ɔ bː ə l
Tallin	t a lː ɪ n
Tallinn	t a lː ɪ n
Tartu	t a ʈ ʉ
Tartu	t ɑ r t ʊ
Tirana	t ɪ r ɑː n a
Tiranë	t ɪ r ɑː n ə
Tokyo	t uː k ɪ ʊ
Tromsø	t r ʊ m s œ
Trondheim	t r ɔ n h æ ɪ m
Trondhjem	t r ɔ n j ə m
Valdres	ʋ a l d r ə s
Warszawa	v ɑ r ʃ ɑː v ɑ
a	a
a	ɑː
ab	ɑ b eː
ab	ɑː b
ab	ɑː b ə
abaca	a b ɑː k a
abacaen	a b ɑː k a n̩
abacaene	a b ɑː k a ə n ə
abacaer	a b ɑː k a ə r
abakus	ɑː b a k ʉ s
abakusen	ɑː b a k ʉ s n̩
abakusene	ɑː b a k ʉ s ə n ə
abakuser	ɑː b a k ʉ s ə r
abandon	a b a n d ɔ ŋ
abandon	a b a ŋ d ɔ ŋ
abandonen	a b a n d ɔ ŋ n̩
abandonen	a b a ŋ d ɔ ŋ n̩
abandonene	a b a n d ɔ ŋ ə n ə
abandonene	a b a ŋ d ɔ ŋ ə n ə
abandoner	a b a n d ɔ n eː r
abandoner	a b a n d ɔ ŋ ə r
abandoner	a b a ŋ d ɔ ŋ ə r
abandonere	a b a n d ɔ n eː r ə
abandonere	a b a ŋ d ɔ n eː r ə
abandonerende	a b a n d ɔ n eː r ə n d ə
