Jõgõperä	ʝ ɤ ɡ ɤ p e r æ
Kabrio	k ɑ b r i o̯
Krissuz	k r i sː u z̥
Liivtšülä	l iː v t͡ʃ y l æ
Luutsa	ɫ uː t͡s ə
Petteri	p e tː e r i
aa	ɑː
aadu	ɑː d u
aapõ	ɑː p ə
adrõ	ɑ d r ə
aftobussõ	ɑ f t o b u sː ə
ahavõ	ɑ h ɑ v ə
ahaz	ɑ h ɑ z̥
ahilõ	ɑ h i ɫ ə
ahjo	ɑ h ʝ o
ahjopäälüz	ɑ h ʝ o p æː l y z̥
ahkõrõ	ɑ x k ɤ r ə
ahnõ	ɑ h n ɤ
ahnõz	ɑ h n ə z̥
aho	ɑ h o
ahta	ɑ h t ɑ
ahvõkko	ɑ h v ə kː o
ahvõn	ɑ h v ɤ n
aikõ	ɑ i̯ k ɤ
ain	ɑ i̯ n
aintaki	ɑ i̯ n t ɑ k i
airo	ɑ i̯ r o
aisõ	ɑ i̯ s ə
aitõ	ɑ i̯ t ə
aivo	ɑ i̯ v o
aivõsõllõ	ɑ i̯ v ə s ɤ ɫː ə
aivõz	ɑ i̯ v ə z̥
ajja	ɑ ʝː ɑ
akanõ	ɑ k ɑ n ə
akkunaluz	ɑ kː u n ɑ ɫ u z̥
akkunõ	ɑ kː u n ə
akkõ	ɑ kː ə
alassi	ɑ ɫ ɑ sː i
alattu	ɑ ɫ ɑ tː u
alaz	ɑ ɫ ɑ z̥
alka	ɑ ɫ k ɑ
alko	ɑ ɫ k o
alku	ɑ ɫ k u
alkua	ɑ ɫ k u ɑ̯
alla	ɑ ɫː ɑ
allõ	ɑ ɫː ə
altõ	ɑ ɫ t ə
alukõrtõ	ɑ ɫ u k ɤ r t ə
aluz	ɑ ɫ u z̥
alõn	ɑ ɫ ɤ n
ammua	ɑ mː u ɑ̯
ammõz	ɑ mː ə z̥
ampua	ɑ m p u ɑ̯
angeli	ɑ ŋ ɡ e ɫ i
angõrjõz	ɑ ŋ ɡ ɤ r ʝ ə z̥
anko	ɑ ŋ k o
anta	ɑ n t ɑ
antõssi	ɑ n t ɤ sː i
anõ	ɑ n ɤ
apajõ	ɑ p ɑ ʝ ə
apatõ	ɑ p ɑ t ə
api	ɑ p i
apreli	ɑ p r e ɫ i
aragõ	ɑ r ɑ ɡ ə
arinõ	ɑ r i n ə
arjõ	ɑ r ʝ ə
arkõ	ɑ r k ə
armo	ɑ r m o
armõz	ɑ r m ə z̥
arpõ	ɑ r p ə
artši	ɑ r t͡ʃ i
artšipäive	ɑ r t͡ʃ i p æ i̯ v ə
arva	ɑ r v ɑ
arvo	ɑ r v o
arvotuz	ɑ r v o t u z̥
arvõ	ɑ r v ə
arvõtõ	ɑ r v ə t ə
assua	ɑ sː u ɑ̯
astia	ɑ s t i ɑ̯
astijõ	ɑ s t i ʝ ɤ
astjõ	ɑ s t ʝ ə
augusti	ɑ u̯ ɡ u s t i
aukko	ɑ u̯ kː o
autõ	ɑ u̯ t ə
autši	ɑ u̯ t͡ʃ i
avahtuussõ	ɑ v ɑ h t uː sː ə
avanto	ɑ v ɑ n t o
avatõ	ɑ v ɑ t ə
avitta	ɑ v i tː ɑ
avvautõ	ɑ vː ɑ u̯ t ə
avõ	ɑ v ɤ
baabukõz	b ɑː b u k ə z̥
baabuškõ	b ɑː b u ʃ k ə
