AA	ˀe ɪ̯ ⁵ ⁵ ˀe ɪ̯ ⁵ ⁵
APP	ˀe ɪ̯ ⁵ ⁵ pʰ i ⁵ ⁵ pʰ i ⁵ ⁵
AV	ˀe ɪ̯ ⁵ ⁵ w e ɪ̯ ⁵ ⁵
B	p i ⁵ ¹
B	p i ⁵ ⁵
B	p u̯ ɔ ⁵ ⁵
B	p ɛ ⁵ ⁵
BB	p i ⁵ ⁵ b̥ i ²
BB	p i ⁵ ⁵ p i ⁵ ⁵
BBQ	p ä ⁵ ⁵ p i ² ¹ ⁴ ⁻ ² ¹ kʰ i̯ o ʊ̯ ⁵ ⁵
BGM	p i ⁵ ¹ ⁻ ⁵ ³ t͡ɕ i ⁵ ¹ ˀa ɪ̯ m ³ ⁵
BT	p i ⁵ ¹ ⁻ ⁵ ³ tʰ i ⁵ ¹
BY	p a ɪ̯ ⁵ ⁵
C	s e ɪ̯ ⁵ ⁵
C	t͡sʰ z̩ ⁵ ⁵
C	t͡sʰ ɛ ⁵ ⁵
CD	s e ɪ̯ ⁵ ⁵ t i ⁵ ¹
CD	ɕ i ⁵ ⁵ t i ⁵ ¹
CP	ɕ i ⁵ ⁵ pʰ i ⁵ ⁵
D	t i ⁵ ¹
D	t ɛ ⁵ ⁵
D	t ɤ ⁵ ⁵
DNA	t i ⁵ ¹ ˀə n ⁵ ⁵ n e ɪ̯ ⁵ ⁵
DNA	t i ⁵ ¹ ˀə n ⁵ ⁵ ˀe ɪ̯ ⁵ ⁵
E	i ⁵ ¹
E	ˀɤ ⁵ ⁵
ED	i ⁵ ¹ ⁻ ⁵ ³ t i ⁵ ¹
F	f u̯ ɔ ⁵ ⁵
F	ˀa ɪ̯ ³ ⁵ f u ³
G	k ɛ ⁵ ⁵
G	k ɤ ⁵ ⁵
G	t͡ɕ i ⁵ ¹
GDP	t͡ɕ i ⁵ ¹ ⁻ ⁵ ³ t i ⁵ ¹ ⁻ ⁵ ³ pʰ i ⁵ ¹
GDP	t͡ɕ y ⁵ ⁵ t i ⁵ ⁵ pʰ i ⁵ ⁵
GG	k u ² ¹ ⁴ ⁻ ² ¹ k ɤ ⁵ ⁵
GG	k u ⁵ ⁵ g̊ o ʊ̯ ²
GG	k ɤ ⁵ ⁵ g̊ ə ²
GG	t͡ɕ i ⁵ ¹ ⁻ ⁵ ³ t͡ɕ i ⁵ ¹
GG	t͡ɕ i ⁵ ⁵ t͡ɕ i ⁵ ⁵
GG	t͡ɕ y ⁵ ⁵ t͡ɕ y ⁵ ⁵
H	x ä ⁵ ⁵
H	x ɤ ⁵ ⁵
H	ˀa ɪ̯ ³ ⁵ ʈ͡ʂʰ ə ³
H	ˀa ɪ̯ ³ ⁵ ʈ͡ʂʰ ʐ̩ ³
H	ˀe ɪ̯ ³ ⁵ ʈ͡ʂʰ ʐ̩ ³
I	i ⁵ ⁵
I	ˀa ɪ̯ ⁵ ¹
J	k o ʊ̯ ⁵ ⁵
J	t͡ɕ i ⁵ ⁵
J	t͡ɕ i̯ ɛ ⁵ ⁵
J	ʈ͡ʂ e ɪ̯ ⁵ ¹
JB	t͡ɕ i ⁵ ⁵ p ä ⁵ ⁵
JJ	t͡ɕ i ⁵ ⁵ t͡ɕ i ⁵ ⁵
JJ	t͡ɕ i̯ ɛ ² ¹ ⁴ d͡ʑ̥ i̯ ɛ ⁴
K	kʰ a ɪ̯ ⁵ ⁵
K	kʰ e ɪ̯ ⁵ ¹
K	kʰ e ɪ̯ ⁵ ⁵
K	kʰ ɛ ⁵ ⁵
K	kʰ ɤ ⁵ ⁵
KY	kʰ e ɪ̯ ⁵ ⁵ w a ɪ̯ ⁵ ¹
L	l ɤ ⁵ ⁵
L	ˀa ɪ̯ ³ ⁵ l o ʊ̯ ³
L	ˀɛ ³ ⁵ l ə ³
LKK	l ɑ ʊ̯ ² ¹ ⁴ ⁻ ² ¹ kʰ o ʊ̯ ⁵ ¹ ⁻ ⁵ ³ kʰ o ʊ̯ ⁵ ¹
LZ	l o ʊ̯ ³ ⁵ ʈ͡ʂ u ² ¹ ⁴ ⁻ ² ¹ ⁽ ⁴ ⁾
M	m u̯ ɔ ⁵ ⁵
M	ˀa ɪ̯ m ³ ⁵
M	ˀa ɪ̯ ³ ⁵ m u ³
MAN	m ä n ⁵ ⁵
MAN	m ɛ n ⁵ ⁵
MM	m e ɪ̯ ² ¹ ⁴ ⁻ ² ¹ m e ɪ̯ ³ ⁵
NB	n i̯ o ʊ̯ ³ ⁵ p i ⁵ ⁵
NG	ˀə n ⁵ ⁵ t͡ɕ i ⁵ ⁵
O	ˀo ʊ̯ ⁵ ⁵
O	ˀɔ ⁵ ⁵
OBS	ˀo ʊ̯ ⁵ ⁵ p ä ⁵ ⁵ s ɑ ŋ ⁵ ⁵
OIer	ˀo ʊ̯ ⁵ ⁵ ˀa ɪ̯ ⁵ ⁵ ˀɤ ɻ ²
OK	ˀo ʊ̯ ⁵ ⁵ kʰ e ɪ̯ ⁵ ¹
OK	ˀo ʊ̯ ⁵ ⁵ kʰ e ɪ̯ ⁵ ⁵
OL	ˀo ʊ̯ ⁵ ⁵ ˀa ɪ̯ ³ ⁵ l o ʊ̯ ³
OP	ˀo ʊ̯ ⁵ ⁵ pʰ i ⁵ ¹
P	pʰ i ⁵ ¹
P	pʰ i ⁵ ⁵
P	pʰ u̯ ɔ ⁵ ⁵
P	pʰ ɛ ⁵ ⁵
PK	pʰ i ⁵ ⁵ kʰ e ɪ̯ ⁵ ¹
PO	pʰ o ʊ̯ ⁵ ⁵
PPT	pʰ i ⁵ ⁵ pʰ i ⁵ ⁵ tʰ i ⁵ ¹
PPT	pʰ i ⁵ ⁵ pʰ i ⁵ ⁵ tʰ i ⁵ ⁵
PS	pʰ i ⁵ ¹ ˀa ɪ̯ ³ ⁵ s z̩ ³
Q	kʰ i̯ o ʊ̯ ⁵ ¹
Q	kʰ i̯ o ʊ̯ ⁵ ⁵
Q	kʰ i̯ ɤ ʊ̯ ɻʷ ⁵ ¹
Q	kʰ i̯ ɤ ʊ̯ ɻʷ ⁵ ⁵
Q	t͡ɕʰ i ⁵ ⁵
Q	t͡ɕʰ i̯ o ʊ̯ ⁵ ⁵
Q	t͡ɕʰ y̯ ɛ n ⁵ ⁵
QQ	kʰ i̯ o ʊ̯ ⁵ ⁵ kʰ i̯ o ʊ̯ ⁵ ⁵
R	ʐ̩ ⁵ ⁵
R	ˀä ⁵ ¹ ˀɤ ɻ ¹
R	ˀɑ ɻ ⁵ ¹
R	ˀɑ ɻ ⁵ ⁵
RT	ʐ u ³ ⁵ tʰ i ³ ⁵
S	s z̩ ⁵ ⁵
S	ˀa ɪ̯ ³ ⁵ s z̩ ³
S	ˀɛ ³ ⁵ s z̩ ³
SL	ˀa ɪ̯ ³ ⁵ s z̩ ³ ˀa ɪ̯ ³ ⁵ l o ʊ̯ ³
T	tʰ i ⁵ ¹
T	tʰ ɛ ⁵ ⁵
T	tʰ ɤ ⁵ ⁵
TA	tʰ ä ⁵ ⁵
TM	tʰ ä ⁵ ⁵ m ä ⁵ ⁵
TMD	tʰ ä ⁵ ⁵ m ä ⁵ ⁵ d̥ ə ²
TNND	tʰ ä ⁵ ⁵ n a ɪ̯ ² ¹ ⁴ n a ɪ̯ ⁴ d̥ ə ¹
U	j o ʊ̯ ⁵ ⁵
U	u ⁵ ⁵
V	v ɛ ⁵ ⁵
V	w e ɪ̯ ⁵ ⁵
V	w ɛ ⁵ ⁵
W	t ä ³ ⁵ b̥ u ³ l i̯ o ʊ̯ ¹
W	u ⁵ ⁵
W	w ä n ⁵ ¹
W	w ä ⁵ ⁵
WiFi	w a ɪ̯ ⁵ ⁵ f a ɪ̯ ⁵ ¹
X	ɕ i ⁵ ⁵
X	ˀa ɪ̯ ³ ⁵ kʰ ə ³ s z̩ ¹
Y	i ⁵ ⁵
Y	j ä ⁵ ⁵
Y	w a ɪ̯ ⁵ ¹
Z	t͡s e ɪ̯ ⁵ ¹
Z	t͡s z̩ ⁵ ⁵
Z	t͡s ɛ ⁵ ⁵
Z	ʈ͡ʂ ʐ̩ ³ ⁵
all right	ˀo ʊ̯ ⁵ ¹ l a ɪ̯ ¹
biù	p i̯ o ʊ̯ ⁵ ¹
by	p a ɪ̯ ⁵ ⁵
coser	kʰ ɑ ʊ̯ ⁵ ⁵ s ə ɻ ²
dalao	t ä ⁵ ¹ l ɑ ʊ̯ ² ¹ ⁴ ⁻ ² ¹ ⁽ ⁴ ⁾
down	t ä n ⁵ ¹
duang	t u̯ ɑ ŋ ⁵ ⁵
e	i ⁵ ¹
e	i ⁵ ⁵
emo	i ⁵ ⁵ m o ʊ̯ ² ¹ ⁴ ⁻ ² ¹ ⁽ ⁴ ⁾
fo	f o ʊ̯ ⁵ ⁵
fu	f i̯ o ʊ̯ ⁵ ⁵
gay	k e ɪ̯ ⁵ ¹
high	x a ɪ̯ ⁵ ⁵
jb	t͡ɕ i ⁵ ⁵ p ä ⁵ ⁵
jio	t͡ɕ i̯ ɔ ² ¹ ⁴
jio	t͡ɕ i̯ ɔ ³ ⁵
lm	l i̯ o ʊ̯ ³ ⁵ m i ŋ ³ ⁵
lo	l ɔ ⁵ ⁵
local	l o ʊ̯ ⁵ ⁵ kʰ o ʊ̯ ² ¹ ⁴ ⁻ ² ¹ ⁽ ⁴ ⁾
lz	l o ʊ̯ ³ ⁵ ʈ͡ʂ u ² ¹ ⁴ ⁻ ² ¹ ⁽ ⁴ ⁾
mua	m u̯ ä
n	ˀə n ⁵ ⁵
pizza	p i ² ¹ ⁴ ⁻ ² ¹ s ä ⁵ ¹
po	pʰ o ʊ̯ ⁵ ⁵
po	pʰ u̯ ɔ ⁵ ⁵
qnmd	t͡ɕʰ y ⁵ ¹ n i ² ¹ ⁴ ⁻ ² ¹ m ä ⁵ ⁵ d̥ ə ²
rt	ʐ u ³ ⁵ tʰ i ³ ⁵
tm	tʰ ä ⁵ ⁵ m ä ⁵ ⁵
tmd	tʰ ä ⁵ ⁵ m ä ⁵ ⁵ d̥ ə ²
up	ˀä ⁵ ¹ pʰ u ¹
wifi	w a ɪ̯ ⁵ ⁵ f a ɪ̯ ⁵ ¹
wow	u a u ⁵ ⁵
xmsl	ɕ i̯ ɛ n ⁵ ¹ ⁻ ⁵ ³ m u ⁵ ¹ s z̩ ² ¹ ⁴ l ə ⁴
xswl	ɕ i̯ ɑ ʊ̯ ⁵ ¹ s z̩ ² ¹ ⁴ ⁻ ³ ⁵ w ɔ ² ¹ ⁴ l ə ⁴
