abbé	a b b ɛː	3
abeceda	a b ɛ t͡s ɛ d a	22
adam	a d a m	295
adama	a d a m a	98
adamami	a d a m a m i	0
adamoch	a d a m ɔ x	1
adamom	a d a m ɔ m	21
adamov	a d a m ɔ u̯	6
adamovi	a d a m ɔ v i	32
adamovia	a d a m ɔ v i̯ a	0
adela	a d e ɫ a	34
adelka	a d ɛ ɫ k a	4
adjektívum	a d j ɛ k t iː v u m	2
ado	a d ɔ	4
adolf	a d o ɫ f	19
adrián	a d r i aː n	37
adriána	a d r i aː n a	20
afrika	a f r i k a	64
afrike	a f r i k ɛ	185
afrikou	a f r i k ɔ u̯	14
afriku	a f r i k u	38
afriky	a f r i k i	234
afrikánec	a f r i k aː ɲ ɛ t͡s	0
agnesa	a ɡ n ɛ s a	11
agáta	a ɡ aː t a	34
ahoj	a ɦ ɔ j	226
aids	a j t͡s	105
aids	ɛ j t͡s	105
ak	a k	32184
akcia	a k t͡s i a	1063
ako	a k ɔ	95213
akonáhle	a k ɔ n aː ɦ l ɛ	252
aktivovať	a k t i v o v a c	123
aktualizovaný	a k t u a l i z o v a n iː	61
aktualizovať	a k t u a l i z o v a c	84
aktualizácia	a k t u a l i z aː t͡s i a	281
aktínium	a k t iː n i u m	0
akuzatív	a k u z a t iː u̯	1
aký	a k iː	2317
akýkoľvek	a k iː k ɔ ʎ v ɛ k	375
alah	a ɫ a x	9
alan	a ɫ a n	35
alandy	a ɫ a n d i	1
albert	a ɫ b ɛ r t	76
albánsky	a ɫ b aː n s k i	1
albánčina	a ɫ b aː n t͡ʃ i n a	0
albín	a ɫ b iː n	13
albína	a ɫ b iː n a	4
alebo	a l ɛ b ɔ	45477
alena	a l ɛ n a	112
alexander	a l ɛ k s a n d ɛ r	233
alexandra	a l ɛ k s a n d r a	225
alexej	a l ɛ k s ɛ j	32
aleš	a l ɛ ʃ	31
alfonz	a ɫ f ɔ n s	30
alfréd	a ɫ f r ɛː t	5
alibi	a l i b i	15
alica	a l i t͡s a	48
aljaška	a lʲ a ʃ k a	4
alka	a ɫ k a	2
alkohol	a ɫ k ɔ ɦ ɔ ɫ	422
alkoholický	a l k ɔ h ɔ l i t͡s k iː	10
alkoholik	a ɫ k ɔ ɦ ɔ l i k	28
almanach	a l m a n a x	2
alojz	a ɫ ɔ j s	52
alpy	a l p i	53
altruizmus	a ɫ t r u i z m u s	6
alánd	a ɫ aː n t	0
alžbeta	a ɫ ʒ b ɛ t a	116
ambróz	a m b r ɔ s	18
americký	a m ɛ r i t͡s k iː	487
američan	a m ɛ r i t͡ʃ a n	67
američanka	a m ɛ r i t͡ʃ a ŋ k a	28
amerícium	a m ɛ r iː t͡s i u m	1
amnézia	a m n ɛː z i a	0
amália	a m aː l i a	13
anabela	a n a b ɛ ɫ a	4
anamnéza	a n a m n ɛː z a	6
ananás	a n a n aː s	34
anaxagoras	a n a k s a ɡ o r a s	0
andrea	a n d r ɛ a	244
andrej	a n d r ɛ j	487
andulka	a n d u ɫ k a	6
anežka	a ɲ ɛ ʃ k a	10
angela	a ŋ ɡ ɛ ɫ a	63
angelika	a ŋ ɡ ɛ l i k a	15
anglicko	a ŋ ɡ l i t͡s k ɔ	66
angličtina	a ŋ ɡ l i t͡ʃ c i n a	127
angström	a ŋ ɡ s t r œ m	0
angström	a ŋ ɡ s t r ɛ m	0
ani	a ɲ i	18157
anjel	a ɲ i̯ ɛ ɫ	223
anna	a n n a	358
annu	a n n u	34
antimón	a n t i m ɔː n	3
antisemita	a n t i s ɛ m i t a	10
anton	a n t ɔ n	246
antónia	a n t ɔː n i a	20
aperitív	a p ɛ r i t iː w	14
apríl	a p r iː ɫ	322
arabčina	a r a p t͡ʃ i n a	2
aragonit	a r a ɡ ɔ n i t	3
archeológia	a r x ɛ ɔ ɫ ɔː ɡ i a	23
architektúra	a r x i t ɛ k t uː r a	201
arcibiskup	a r t͡s i b i s k u p	190
argón	a r ɡ ɔː n	6
aristoteles	a r i s t ɔ t ɛ l ɛ s	23
arménsko	a r m ɛː n s k ɔ	13
arménčina	a r m ɛː n t͡ʃ i n a	0
arno	a r n ɔ	13
arnold	a r n ɔ l d	40
arpád	a r p aː t	10
artritída	a r t r i t iː d a	9
artúr	a r t uː r	1
arzén	a r z ɛː n	15
astronóm	a s t r ɔ n ɔː m	33
astronómia	a s t r ɔ n ɔː m i a	16
astát	a s t aː t	0
ateizmus	a t ɛ i z m u s	30
atrament	a t r a m ɛ n t	35
atény	a t ɛː n i	30
atóm	a t ɔː m	22
atómový	a t ɔː m ɔ v iː	12
augustín	a u̯ ɡ u s t iː n	82
aurel	a u̯ r ɛː ɫ	13
aurélia	a u̯ r ɛː l i a	4
auta	a u̯ t a	1514
autami	a u̯ t a m i	94
aute	a u̯ c ɛ	599
auto	a u̯ t ɔ	2536
autobus	a u̯ t ɔ b u s	342
autom	a u̯ t ɔ m	550
autu	a u̯ t u	123
autách	a u̯ t aː x	137
autám	a u̯ t aː m	37
azda	a z d a	488
baba	b a b a	90
babona	b a b ɔ n a	0
baht	b aː t	0
baktéria	b a k t ɛː r i a	30
baktérie	b a k t ɛː r i ɛ	232
baleáry	b a l ɛ aː r i	5
bambus	b a m b u s	23
bambusový	b a m b u s ɔ v iː	22
banka	b a n k a	877
bankami	b a ŋ k a m i	51
banke	b a ŋ k ɛ	387
bankovka	b a n k ɔ u̯ k a	15
banku	b a ŋ k u	145
banky	b a ŋ k i	1522
banán	b a n aː n	58
baníctvo	b a ɲ iː t͡s v ɔ	16
baník	b a ɲ iː k	43
bara	b a r a	1
baran	b a r a n	56
barbara	b a r b a r a	33
barbora	b a r b ɔ r a	92
bartolomej	b a r t ɔ ɫ ɔ m ɛ j	15
bača	b a t͡ʃ a	39
baňa	b a ɲ a	72
bažant	b a ʒ a n t	82
bedminton	b ɛː d m i n t ɔ n	31
bedro	b ɛː d r ɔ	3
beh	b ɛ x	438
behať	b ɛ ɦ a c	111
bejrút	b ɛ j r uː t	2
belasý	b e l a s iː	8
