a	a	349313
abatyše	a b a t ɪ ʃ ɛ	2
ablativ	a b l a t ɪ f	0
abych	a b ɪ x	1073
adamův	a d a m uː f	0
adaptace	a d a p t a t͡s ɛ	50
adheze	a d ɦ ɛ z ɛ	1
adoptovat	a d o p t o v a t	16
adresa	a d r ɛ s a	65
afrikánština	a f r ɪ k aː n ʃ c ɪ n a	0
afričanka	a f r ɪ t ʃ a ŋ k a	1
agresor	ʔ a ɡ r ɛ s ɔ r	13
ahoj	a ɦ o j	52
aji	a j ɪ	1
akanština	a k a n ʃ c ɪ n a	0
aktivum	a k t ɪ v u m	15
akvárium	a k v aː r ɪ j u m	9
akánština	a k aː n ʃ c ɪ n a	0
albatros	a l b a t r o s	37
albertův	a l b ɛ r t uː f	0
ale	a l ɛ	75556
alibistický	a l ɪ b ɪ s t ɪ t͡s k iː	4
aljaška	a l j a ʃ k a	11
almužna	ʔ a l m ʊ ʒ n a	4
alois	a l ɔ j s	143
alpy	a l p ɪ	27
alternativní	a l t ɛ r n a t ɪ v ɲ iː	277
americký	a m ɛ r ɪ t͡s k iː	2173
analyticky	a n a l ɪ t ɪ t s k ɪ	11
ananym	a n a n ɪ m	0
anapest	a n a p ɛ s t	0
anapeste	a n a p ɛ s t ɛ	0
anapestech	a n a p ɛ s t ɛ x	0
anapestem	a n a p ɛ s t ɛ m	0
anapestu	a n a p ɛ s t u	0
anapesty	a n a p ɛ s t ɪ	0
anapestů	a n a p ɛ s t uː	0
anapestům	a n a p ɛ s t uː m	0
anarchismus	a n a r x ɪ z m ʊ s	4
anatomicky	a n a t ɔ m ɪ t s k ɪ	5
anděl	a n ɟ ɛ l	62
anebo	a n ɛ b o	972
anglicky	a ŋ ɡ l ɪ t͡s k ɪ	288
anglický	a ŋ ɡ l ɪ t͡s k iː	149
anglista	a ŋ ɡ l ɪ s t a	1
anglistika	a ŋ ɡ l ɪ s t ɪ k a	1
angličan	a ŋ ɡ l ɪ t͡ʃ a n	36
angličanka	a ŋ ɡ l ɪ t͡ʃ a ŋ k a	4
ani	a ɲ ɪ	19560
ano	a n o	1810
anonymní	a n ɔ n ɪ m ɲ iː	123
anýz	a n iː s	1
apatie	a p a t ɪ j ɛ	10
aplikace	ʔ a p l ɪ k a t͡s ɛ	737
ar	a r	5
arašíd	a r a ʃ iː t	1
architekt	a r x ɪ t ɛ k t	248
archo	a r x o	0
archy	a r x ɪ	49
arkebuza	a r k ɛ b ʊ z a	0
artefakt	a r t ɛ f a k t	11
artyčok	a r t ɪ t͡ʃ o k	0
arzen	a r z ɛ n	0
asi	a s ɪ	10656
astat	a s t a t	0
