ࢳ	ŋ	0
ࢳ	ŋ a	0
ࢴ	ɡ	0
ࢴ	ɡ a	0
அஃகம்	ʔ a ɡ a m	0
அகங்காரம்	ʔ a ɡ a ŋ ɡ aː ɾ̪ a m	62
அகங்கை	ʔ a ɡ a ŋ ɡ a ɪ̯	0
அகதி	ʔ a ɡ a d̪ i	137
அகத்தாழம்	ʔ a ɡ a t̪ː aː ɻ a m	0
அகத்துக்காரர்	ʔ a ɡ a t̪ː u kː aː ɾ̪ a ɾ̪	0
அகத்துக்காரி	ʔ a ɡ a t̪ː u kː aː ɾ̪ i	4
அகந்தை	ʔ a ɡ a n̪ d̪ a ɪ̯	17
அகப்பு	ʔ a ɡ a pː u	0
அகப்பை	ʔ a ɡ a pː a ɪ̯	7
அகம்	ʔ a ɡ a m	91
அகரமுதலி	ʔ a ɡ a ɾ̪ a m u d̪ a l̪ i	7
அகரம்	ʔ a ɡ a ɾ̪ a m	54
அகரவரிசை	ʔ a ɡ a ɾ̪ a ʋ a ɾ̪ i s a ɪ̯	5
அகராதி	ʔ a ɡ a ɾ̪ aː d̪ i	144
அகற்று	ʔ a ɡ a ʈː ɾ u	3
அகலம்	ʔ a ɡ a l̪ a m	135
அகழி	ʔ a ɡ a ɻ i	11
அகவன்மகள்	ʔ a ɡ a ʋ a n m a ɡ a ɭ	0
அக்கச்சி	ʔ a kː a t͡ʃː i	1
அக்கா	ʔ a kː aː	595
அக்காமார்	ʔ a kː aː m aː ɾ̪	3
அக்காள்	ʔ a kː aː ɭ	77
அக்கினி	ʔ a kː i n i	43
அக்கினிகர்ப்பம்	ʔ a kː i n i ɡ a ɾ̪ pː a m	0
அக்கினிகுண்டம்	ʔ a kː i n i ɡ u ɳ ɖ a m	0
அக்கினிகோத்திரம்	ʔ a kː i n i ɡ oː t̪ː i ɾ̪ a m	0
அக்கினிச்சுவாலை	ʔ a kː i n i t͡ʃː u ʋ aː l̪ a ɪ̯	0
அக்கினித்தம்பம்	ʔ a kː i n i t̪ː a m b a m	0
அக்கினியாஸ்திரம்	ʔ a kː i n i j aː s t̪ i ɾ̪ a m	0
அக்கு	ʔ a kː u	18
அக்குள்	ʔ a kː u ɭ	12
அக்கை	ʔ a kː a ɪ̯	1
அக்கைச்சி	ʔ a kː a ɪ̯ t͡ʃː i	0
அங்கம்	ʔ a ŋ ɡ a m	397
அங்குலி	ʔ a ŋ ɡ u l̪ i	0
அஞ்ஞை	ʔ a ɲː a ɪ̯	0
அடங்கு	ʔ a ɖ a ŋ ɡ u	2
அடவி	ʔ a ɖ a ʋ i	0
அடி	ʔ a ɖ i	2080
அடிகேயா	ʔ a ɖ i ɡ eː j aː	0
அடிக்கடி	ʔ a ɖ i kː a ɖ i	2097
அடித்தளம்	ʔ a ɖ i t̪ː a ɭ a m	104
அடிமை	ʔ a ɖ i m a ɪ̯	322
அடுத்த	ʔ a ɖ u t̪ː a	6548
அடுப்பு	ʔ a ɖ u pː u	69
அடைக்காய்	ʔ a ɖ a ɪ̯ kː aː j	0
அட்டை	ʔ a ʈː a ɪ̯	425
அணிகம்	ʔ a ɳ i ɡ a m	0
அணில்	ʔ a ɳ i l̪	63
அணு	ʔ a ɳ u	1293
அண்டை	ʔ a ɳ ɖ a ɪ̯	223
அண்ணன்	ʔ a ɳː a n	799
அண்ணா	ʔ a ɳː aː	1503
அண்ணி	ʔ a ɳː i	91
அதிகாரம்	ʔ a d̪ i ɡ aː ɾ̪ a m	690
அது	ʔ a d̪ u	20129
அத்தியாபகன்	ʔ a t̪ː i j aː b a ɡ a n	0
அத்தை	ʔ a t̪ː a ɪ̯	399
அனுபவம்	ʔ a n u b a ʋ a m	1094
அனுமன்	ʔ a n u m a n	117
அன்னம்	ʔ a nː a m	84
அன்பளிப்பு	ʔ a n p a ɭ i pː u	34
அன்பு	ʔ a n p u	1183
அப்பம்	ʔ a pː a m	25
அப்பா	ʔ a pː aː	3401
அப்பால்	ʔ a pː aː l̪	455
அப்புறம்	ʔ a pː u r a m	1373
அமிர்தம்	ʔ a m i ɾ̪ t̪ a m	49
அமெரிக்கா	ʔ a m e ɾ̪ i kː aː	1833
அமைதி	ʔ a m a ɪ̯ t̪ i	764
அமையம்	ʔ a m a ɪ̯ j a m	1
அம்மா	ʔ a mː aː	4381
அம்மாய்	ʔ a mː aː j	0
அயோத்தி	ʔ a j oː t̪ː i	85
அரசன்	ʔ a ɾ̪ a s a n	337
அரசாங்கம்	ʔ a ɾ̪ a s aː ŋ ɡ a m	1402
அரசு	ʔ a ɾ̪ a s u	11142
அரவிந்தம்	ʔ a ɾ̪ a ʋ i n̪ d̪ a m	2
அரிசி	ʔ a ɾ̪ i s i	1320
அரிவாள்	ʔ a ɾ̪ i ʋ aː ɭ	68
அரிவாள்மணை	ʔ a ɾ̪ i ʋ aː ɭ m a ɳ a ɪ̯	1
அருகு	ʔ a ɾ̪ u ɡ u	1
அரைநெல்லி	ʔ a ɾ̪ a ɪ̯ n̪ e l̪ː i	0
அர்ஜுனன்	ʔ a ɾ̪ d͡ʑ u n a n	64
அறிவாய்வியல்	ʔ a r i ʋ aː j ʋ i j a l̪	0
அறிவி	ʔ a r i ʋ i	6
அறிவியல்	ʔ a r i ʋ i j a l̪	2077
அறிவு	ʔ a r i ʋ u	1299
அறுகோணம்	ʔ a r u ɡ oː ɳ a m	1
அறை	ʔ a r a ɪ̯	655
அற்பகதம்	ʔ a r p a ɡ a d̪ a m	0
அலகு	ʔ a l̪ a ɡ u	51
அலுவல்	ʔ a l̪ u ʋ a l̪	55
அலை	ʔ a l̪ a ɪ̯	450
அலைப்	ʔ a l̪ a ɪ̯ p	8
அலைப்பு	ʔ a l̪ a ɪ̯ pː u	1
அலைப்பேசி	ʔ a l̪ a ɪ̯ pː eː s i	0
அல்	ʔ a l̪	296
அளவை	ʔ a ɭ a ʋ a ɪ̯	304
அளி	ʔ a ɭ i	3
அளேரியம்	ʔ a ɭ eː ɾ̪ i j a m	0
அழிவு	ʔ a ɻ i ʋ u	159
அழு	ʔ a ɻ u	8
அவசியம்	ʔ a ʋ a s i j a m	1746
அவதாரம்	ʔ a ʋ a d̪ aː ɾ̪ a m	164
அவதி	ʔ a ʋ a d̪ i	66
அவன்	ʔ a ʋ a n	14283
அவரை	ʔ a ʋ a ɾ̪ a ɪ̯	3782
அவல்	ʔ a ʋ a l̪	44
அவள்	ʔ a ʋ a ɭ	10388
அவுஸ்திரேலியா	ʔ a ʋ u s t̪ i ɾ̪ eː l̪ i j aː	109
அவை	ʔ a ʋ a ɪ̯	3846
ஆ	ʔ aː	725
ஆக்கம்	ʔ aː kː a m	95
ஆங்கிலம்	ʔ aː ŋ ɡ i l̪ a m	594
ஆடம்பரம்	ʔ aː ɖ a m b a ɾ̪ a m	25
ஆடல்	ʔ aː ɖ a l̪	52
ஆடு	ʔ aː ɖ u	335
ஆடை	ʔ aː ɖ a ɪ̯	468
ஆட்சி	ʔ aː ʈ t͡ʃ i	1559
ஆட்டன்	ʔ aː ʈː a n	1
ஆட்டுப்பால்	ʔ aː ʈː u pː aː l̪	5
ஆணவம்	ʔ aː ɳ a ʋ a m	64
ஆண்	ʔ aː ɳ	1455
ஆண்குறி	ʔ aː ɳ k u r i	15
ஆண்டவன்	ʔ aː ɳ ɖ a ʋ a n	142
ஆண்டு	ʔ aː ɳ ɖ u	8597
ஆண்பால்	ʔ aː ɳ p aː l̪	19
ஆதாம்	ʔ aː d̪ aː m	31
ஆந்தை	ʔ aː n̪ d̪ a ɪ̯	23
ஆபரணம்	ʔ aː b a ɾ̪ a ɳ a m	20
ஆபிச்	ʔ aː b i t͡ʃ	0
ஆமை	ʔ aː m a ɪ̯	93
ஆயர்	ʔ aː j a ɾ̪	51
ஆயிரம்	ʔ aː j i ɾ̪ a m	5097
ஆயுதம்	ʔ aː j u d̪ a m	349
ஆய்	ʔ aː j	13
ஆய்வு	ʔ aː j ʋ u	2065
ஆரம்	ʔ aː ɾ̪ a m	47
ஆர்த்தி	ʔ aː ɾ̪ t̪ː i	48
ஆர்மீனியா	ʔ aː ɾ̪ m iː n i j aː	2
ஆறு	ʔ aː r u	2249
ஆளி	ʔ aː ɭ i	2
ஆள்	ʔ aː ɭ	977
ஆழிப்பேரலை	ʔ aː ɻ i pː eː ɾ̪ a l̪ a ɪ̯	6
ஆவல்	ʔ aː ʋ a l̪	162
ஆஸ்திரேலியா	ʔ aː s t̪ i ɾ̪ eː l̪ i j aː	602
இ	ʔ i	748
இங்குஷேத்தியா	ʔ i ŋ ɡ u ʂ eː t̪ː i j aː	0
இங்கே	ʔ i ŋ ɡ eː	3111
இசை	ʔ i s a ɪ̯	1772
இசைக்கருவி	ʔ i s a ɪ̯ kː a ɾ̪ u ʋ i	14
இசைப்பாட்டு	ʔ i s a ɪ̯ pː aː ʈː u	2
இசைவு	ʔ i s a ɪ̯ ʋ u	30
இஞ்சி	ʔ i ɲ d͡ʑ i	189
இடி	ʔ i ɖ i	148
இடியப்பம்	ʔ i ɖ i j a pː a m	6
இடியாப்பம்	ʔ i ɖ i j aː pː a m	17
இடு	ʔ i ɖ u	15
இடுப்பு	ʔ i ɖ u pː u	113
இடையினம்	ʔ i ɖ a ɪ̯ j i n a m	1
இட்டம்	ʔ i ʈː a m	2
இட்டு	ʔ i ʈː u	236
இட்லி	ʔ i ʈ l̪ i	201
இணை	ʔ i ɳ a ɪ̯	527
இதயம்	ʔ i d̪ a j a m	520
இது	ʔ i d̪ u	23361
இந்தி	ʔ i n̪ d̪ i	544
இந்தியர்	ʔ i n̪ d̪ i j a ɾ̪	191
இந்தியா	ʔ i n̪ d̪ i j aː	5744
இந்து	ʔ i n̪ d̪ u	2324
இனப்படுகொலை	ʔ i n a pː a ɖ u ɡ o l̪ a ɪ̯	51
இனம்	ʔ i n a m	735
இன்பம்	ʔ i n p a m	287
இன்று	ʔ i n r u	13104
இப்போது	ʔ i pː oː d̪ u	7372
இயங்குதளம்	ʔ i j a ŋ ɡ u d̪ a ɭ a m	12
இயம்	ʔ i j a m	0
இயல்	ʔ i j a l̪	227
இயல்பு	ʔ i j a l̪ p u	410
இயல்புகணம்	ʔ i j a l̪ p u ɡ a ɳ a m	0
இயேசு	ʔ i j eː s u	135
இரசாயனம்	ʔ i ɾ̪ a s aː j a n a m	9
இரண்டு	ʔ i ɾ̪ a ɳ ɖ u	11103
இரவு	ʔ i ɾ̪ a ʋ u	3266
இராகம்	ʔ i ɾ̪ aː ɡ a m	8
இராசகுமாரி	ʔ i ɾ̪ aː s a ɡ u m aː ɾ̪ i	0
இராசி	ʔ i ɾ̪ aː s i	0
இராமாயணம்	ʔ i ɾ̪ aː m aː j a ɳ a m	45
இரு	ʔ i ɾ̪ u	4975
இருபால்சேர்க்கை	ʔ i ɾ̪ u b aː l̪ t͡ʃ eː ɾ̪ kː a ɪ̯	0
இருமல்	ʔ i ɾ̪ u m a l̪	100
இரும்பு	ʔ i ɾ̪ u m b u	532
இரை	ʔ i ɾ̪ a ɪ̯	55
இரைப்பை	ʔ i ɾ̪ a ɪ̯ pː a ɪ̯	13
இறகு	ʔ i r a ɡ u	33
இறக்கை	ʔ i r a kː a ɪ̯	58
இறால்	ʔ i r aː l̪	101
இறைச்சி	ʔ i r a ɪ̯ t͡ʃː i	168
இலக்கணம்	ʔ i l̪ a kː a ɳ a m	169
இலக்கிய	ʔ i l̪ a kː i j a	2624
இலக்கியம்	ʔ i l̪ a kː i j a m	1272
இலக்கு	ʔ i l̪ a kː u	541
இலங்கை	ʔ i l̪ a ŋ ɡ a ɪ̯	4208
இலட்சம்	ʔ i l̪ a ʈ t͡ʃ a m	194
இலட்சுமணன்	ʔ i l̪ a ʈ t͡ʃ u m a ɳ a n	17
இலத்தீன்	ʔ i l̪ a t̪ː iː n	37
இலவசம்	ʔ i l̪ a ʋ a s a m	133
இலை	ʔ i l̪ a ɪ̯	368
இல்	ʔ i l̪	1490
இல்லகம்	ʔ i l̪ː a ɡ a m	0
இல்லக்கிழத்தி	ʔ i l̪ː a kː i ɻ a t̪ː i	0
இல்லத்தரசி	ʔ i l̪ː a t̪ː a ɾ̪ a s i	9
இல்லம்	ʔ i l̪ː a m	221
இல்லாள்	ʔ i l̪ː aː ɭ	6
இல்லை	ʔ i l̪ː a ɪ̯	17217
இள	ʔ i ɭ a	64
இளநீர்	ʔ i ɭ a n̪ iː ɾ̪	93
இழப்பு	ʔ i ɻ a pː u	639
இஸ்லாமாபாத்	ʔ i s l̪ aː m aː b aː t̪	57
ஈ	ʔ iː	638
ஈகை	ʔ iː ɡ a ɪ̯	6
ஈடு	ʔ iː ɖ u	363
ஈட்டு	ʔ iː ʈː u	0
ஈனில்	ʔ iː n i l̪	0
ஈரல்	ʔ iː ɾ̪ a l̪	23
ஈழம்	ʔ iː ɻ a m	82
உ	ʔ u	92
உஃப	ʔ u f a	0
உகளம்	ʔ u ɡ a ɭ a m	0
உசுபெக்கிசுத்தான்	ʔ u s u b e kː i s u t̪ː aː n	0
உச்சரிப்பு	ʔ u t͡ʃː a ɾ̪ i pː u	57
உச்சி	ʔ u t͡ʃː i	144
உடம்பு	ʔ u ɖ a m b u	555
உடல்	ʔ u ɖ a l̪	3327
உடுக்கை	ʔ u ɖ u kː a ɪ̯	27
உணவு	ʔ u ɳ a ʋ u	2664
உண்	ʔ u ɳ	20
உண்மை	ʔ u ɳ m a ɪ̯	2624
உதடு	ʔ u d̪ a ɖ u	64
உதவி	ʔ u d̪ a ʋ i	2773
உதவு	ʔ u d̪ a ʋ u	6
உத்தரி	ʔ u t̪ː a ɾ̪ i	1
உன்	ʔ u n	4970
உப்பு	ʔ u pː u	706
உம்	ʔ u m	133
உயரம்	ʔ u j a ɾ̪ a m	415
உயிரணு	ʔ u j i ɾ̪ a ɳ u	3
உயிரியல்	ʔ u j i ɾ̪ i j a l̪	217
உயிரிழப்பு	ʔ u j i ɾ̪ i ɻ a pː u	40
உயிரெழுத்து	ʔ u j i ɾ̪ e ɻ u t̪ː u	11
உயிர்	ʔ u j i ɾ̪	1869
உயிர்த்தெழு	ʔ u j i ɾ̪ t̪ː e ɻ u	0
