
аба	аба	N;SG;INDF
аба	абата	N;SG;DEF
аба	аби	N;PL;INDF
аба	аби	N;PL;VOC
аба	абите	N;PL;DEF
аба	або	N;SG;VOC
абаджийка	абаджийка	N;SG;INDF
абаджийка	абаджийката	N;SG;DEF
абаджийка	абаджийки	N;PL;INDF
абаджийка	абаджийки	N;PL;VOC
абаджийка	абаджийките	N;PL;DEF
абаджийка	абаджийко	N;SG;VOC
абак	абак	N;SG;INDF
абак	абака	N;PL
абак	абака	N;SG;ACC;DEF
абак	абако	N;SG;VOC
абак	абакът	N;SG;NOM;DEF
абак	абаци	N;PL;INDF
абак	абаци	N;PL;VOC
абак	абаците	N;PL;DEF
абаносов	абаносов	ADJ;MASC;SG;INDF
абаносов	абаносова	ADJ;FEM;SG;INDF
абаносов	абаносовата	ADJ;FEM;SG;DEF
абаносов	абаносови	ADJ;MASC;SG;VOC
абаносов	абаносови	ADJ;PL;INDF
абаносов	абаносовите	ADJ;PL;DEF
абаносов	абаносовия	ADJ;MASC;SG;ACC;DEF
абаносов	абаносовият	ADJ;MASC;SG;NOM;DEF
абаносов	абаносово	ADJ;NEUT;SG;INDF
абаносов	абаносовото	ADJ;NEUT;SG;DEF
абаносов	най-абаносов	ADJ;SPRL;MASC;SG;INDF
абаносов	най-абаносова	ADJ;SPRL;FEM;SG;INDF
абаносов	най-абаносовата	ADJ;SPRL;FEM;SG;DEF
абаносов	най-абаносови	ADJ;SPRL;MASC;SG;VOC
абаносов	най-абаносови	ADJ;SPRL;PL;INDF
абаносов	най-абаносовите	ADJ;SPRL;PL;DEF
абаносов	най-абаносовия	ADJ;SPRL;MASC;SG;ACC;DEF
абаносов	най-абаносовият	ADJ;SPRL;MASC;SG;NOM;DEF
абаносов	най-абаносово	ADJ;SPRL;NEUT;SG;INDF
абаносов	най-абаносовото	ADJ;SPRL;NEUT;SG;DEF
абаносов	по-абаносов	ADJ;CMPR;MASC;SG;INDF
абаносов	по-абаносова	ADJ;CMPR;FEM;SG;INDF
абаносов	по-абаносовата	ADJ;CMPR;FEM;SG;DEF
абаносов	по-абаносови	ADJ;CMPR;MASC;SG;VOC
абаносов	по-абаносови	ADJ;CMPR;PL;INDF
абаносов	по-абаносовите	ADJ;CMPR;PL;DEF
абаносов	по-абаносовия	ADJ;CMPR;MASC;SG;ACC;DEF
абаносов	по-абаносовият	ADJ;CMPR;MASC;SG;NOM;DEF
абаносов	по-абаносово	ADJ;CMPR;NEUT;SG;INDF
абаносов	по-абаносовото	ADJ;CMPR;NEUT;SG;DEF
абатски	абатска	ADJ;FEM;SG;INDF
абатски	абатската	ADJ;FEM;SG;DEF
абатски	абатски	ADJ;MASC;SG;INDF
абатски	абатски	ADJ;MASC;SG;VOC
абатски	абатски	ADJ;PL;INDF
абатски	абатските	ADJ;PL;DEF
абатски	абатския	ADJ;MASC;SG;ACC;DEF
абатски	абатският	ADJ;MASC;SG;NOM;DEF
абатски	абатско	ADJ;NEUT;SG;INDF
абатски	абатското	ADJ;NEUT;SG;DEF
абатски	най-абатска	ADJ;SPRL;FEM;SG;INDF
абатски	най-абатската	ADJ;SPRL;FEM;SG;DEF
абатски	най-абатски	ADJ;SPRL;MASC;SG;INDF
абатски	най-абатски	ADJ;SPRL;MASC;SG;VOC
абатски	най-абатски	ADJ;SPRL;PL;INDF
абатски	най-абатските	ADJ;SPRL;PL;DEF
абатски	най-абатския	ADJ;SPRL;MASC;SG;ACC;DEF
абатски	най-абатският	ADJ;SPRL;MASC;SG;NOM;DEF
абатски	най-абатско	ADJ;SPRL;NEUT;SG;INDF
абатски	най-абатското	ADJ;SPRL;NEUT;SG;DEF
абатски	по-абатска	ADJ;CMPR;FEM;SG;INDF
абатски	по-абатската	ADJ;CMPR;FEM;SG;DEF
абатски	по-абатски	ADJ;CMPR;MASC;SG;INDF
абатски	по-абатски	ADJ;CMPR;MASC;SG;VOC
абатски	по-абатски	ADJ;CMPR;PL;INDF
абатски	по-абатските	ADJ;CMPR;PL;DEF
абатски	по-абатския	ADJ;CMPR;MASC;SG;ACC;DEF
абатски	по-абатският	ADJ;CMPR;MASC;SG;NOM;DEF
абатски	по-абатско	ADJ;CMPR;NEUT;SG;INDF
абатски	по-абатското	ADJ;CMPR;NEUT;SG;DEF
абатство	абатства	N;PL;INDF
абатство	абатствата	N;PL;DEF
абатство	абатство	N;SG;INDF
абатство	абатството	N;SG;DEF
абдал	абдал	N;SG;INDF
абдал	абдала	N;PL
абдал	абдала	N;SG;ACC;DEF
абдал	абдале	N;SG;VOC
абдал	абдали	N;PL;INDF
абдал	абдали	N;PL;VOC
абдал	абдалите	N;PL;DEF
абдал	абдалът	N;SG;NOM;DEF
абдикация	абдикации	N;PL;INDF
абдикация	абдикации	N;PL;VOC
абдикация	абдикациите	N;PL;DEF
абдикация	абдикацийо	N;SG;VOC
абдикация	абдикация	N;SG;INDF
абдикация	абдикацията	N;SG;DEF
абдикирам	абдикира	V;IND;PRS;3;SG
абдикирам	абдикира	V;IND;PST;2;SG
абдикирам	абдикира	V;IND;PST;3;SG
абдикирам	абдикирай	V;IMP;2;SG
абдикирам	абдикирайки	V.CVB
абдикирам	абдикирайте	V;IMP;2;PL
абдикирам	абдикирал	V.PTCP;ACT;PST;MASC;SG;INDF
абдикирам	абдикирал	V.PTCP;ACT;PST;NFH;MASC;SG;INDF
абдикирам	абдикирала	V.PTCP;ACT;PST;FEM;SG;INDF
абдикирам	абдикирала	V.PTCP;ACT;PST;NFH;FEM;SG;INDF
абдикирам	абдикиралата	V.PTCP;ACT;PST;FEM;SG;DEF
абдикирам	абдикирали	V.PTCP;ACT;PST;NFH;PL;INDF
абдикирам	абдикирали	V.PTCP;ACT;PST;PL;INDF
абдикирам	абдикиралите	V.PTCP;ACT;PST;PL;DEF
абдикирам	абдикиралия	V.PTCP;ACT;PST;MASC;SG;DEF;ACC
абдикирам	абдикиралият	V.PTCP;ACT;PST;MASC;SG;DEF;NOM
абдикирам	абдикирало	V.PTCP;ACT;PST;NEUT;SG;INDF
абдикирам	абдикирало	V.PTCP;ACT;PST;NFH;NEUT;SG;INDF
абдикирам	абдикиралото	V.PTCP;ACT;PST;NEUT;SG;DEF
абдикирам	абдикирам	V;IND;PRS;1;SG
абдикирам	абдикираме	V;IND;PRS;1;PL
абдикирам	абдикиране	V.MSDR;NEUT;SG;INDF
абдикирам	абдикирането	V.MSDR;NEUT;SG;DEF
абдикирам	абдикирания-нета	V.MSDR;PL;INDF
абдикирам	абдикиранията-нетата	V.MSDR;PL;DEF
абдикирам	абдикират	V;IND;PRS;3;PL
абдикирам	абдикирате	V;IND;PRS;2;PL
абдикирам	абдикирах	V;IND;PROG;PST;1;SG
абдикирам	абдикирах	V;IND;PST;1;SG
