açar	açarlara	N;DEF;DAT;PL
açar	açara	N;DEF;DAT;SG
açar	açarından	N;ABL;SG;PSS3P
açar	açardan	N;ABL;SG
açar	açarından	N;ABL;SG;PSS3S
açar	açarlarından	N;ABL;PL;PSS2S
açar	açarınızdan	N;ABL;SG;PSS2P
açar	açarından	N;ABL;SG;PSS2S
açar	açarlarımızdan	N;ABL;PL;PSS3P
açar	açarlarından	N;ABL;PL;PSS3S
açar	açarlarınızdan	N;ABL;PL;PSS2P
açar	açarımdan	N;ABL;SG;PSS1S
açar	açarımızdan	N;ABL;SG;PSS3P
açar	açarlarımdan	N;ABL;PL;PSS1S
açar	açarlarından	N;ABL;PL;PSS3P
açar	açarlardan	N;ABL;PL
açar	açar	N;NOM;SG
açar	açarlar	N;NOM;PL
açar	açarında	N;LOC;SG;PSS3P
açar	açarlarında	N;LOC;PL;PSS2S
açar	açarında	N;LOC;SG;PSS2S
açar	açarlarınızda	N;LOC;PL;PSS2P
açar	açarda	N;LOC;SG
açar	açarlarında	N;LOC;PL;PSS3P
açar	açarınızda	N;LOC;SG;PSS2P
açar	açarlarımda	N;LOC;PL;PSS1S
açar	açarlarda	N;LOC;PL
açar	açarında	N;LOC;SG;PSS3S
açar	açarımızda	N;LOC;SG;PSS3P
açar	açarımda	N;LOC;SG;PSS1S
açar	açarlarında	N;LOC;PL;PSS3S
açar	açarlarımızda	N;LOC;PL;PSS3P
açar	açarım	N;NOM;SG;PSS1S
açar	açarlarım	N;NOM;PL;PSS1S
açar	açarlarımın	N;GEN;PL;PSS1S
açar	açarının	N;GEN;SG;PSS3P
açar	açarının	N;GEN;SG;PSS2S
açar	açarınızın	N;GEN;SG;PSS2P
açar	açarlarının	N;GEN;PL;PSS2S
açar	açarımın	N;GEN;SG;PSS1S
açar	açarlarının	N;GEN;PL;PSS3P
açar	açarımızın	N;GEN;SG;PSS3P
açar	açarların	N;NOM;PL;PSS2S
açar	açarlarının	N;GEN;PL;PSS3S
açar	açarın	N;DEF;GEN;SG
açar	açarın	N;NOM;SG;PSS2S
açar	açarlarımızın	N;GEN;PL;PSS3P
açar	açarının	N;GEN;SG;PSS3S
