
aaibaar	aaibaar	ADJ;INDF;NEUT;SG
aaibaar	aaibaarder	ADJ;INDF;PL;CMPR
aaibaar	aaibaardere	ADJ;DEF;CMPR
aaibaar	aaibaardere	ADJ;INDF;NEUT;SG;SPRL
aaibaar	aaibaarste	ADJ;DEF;SPRL
aaibaar	aaibaarste	ADJ;INDF;PL;SPRL
aaibaar	aaibare	ADJ;DEF
aaibaar	aaibare	ADJ;INDF;NEUT;SG;CMPR
aaibaar	aaibare	ADJ;INDF;PL
aalglad	aalglad	ADJ;INDF;NEUT;SG
aalglad	aalgladde	ADJ;DEF
aalglad	aalgladde	ADJ;INDF;NEUT;SG;CMPR
aalglad	aalgladde	ADJ;INDF;PL
aalglad	aalgladder	ADJ;INDF;PL;CMPR
aalglad	aalgladdere	ADJ;DEF;CMPR
aalglad	aalgladdere	ADJ;INDF;NEUT;SG;SPRL
aalglad	aalgladste	ADJ;DEF;SPRL
aalglad	aalgladste	ADJ;INDF;PL;SPRL
aalvlug	aalvlug	ADJ;INDF;NEUT;SG
aalvlug	aalvlugge	ADJ;DEF
aalvlug	aalvlugge	ADJ;INDF;NEUT;SG;CMPR
aalvlug	aalvlugge	ADJ;INDF;PL
aalvlug	aalvlugger	ADJ;INDF;PL;CMPR
aalvlug	aalvluggere	ADJ;DEF;CMPR
aalvlug	aalvluggere	ADJ;INDF;NEUT;SG;SPRL
aalvlug	aalvlugste	ADJ;DEF;SPRL
aalvlug	aalvlugste	ADJ;INDF;PL;SPRL
aalvormig	aalvormig	ADJ;INDF;NEUT;SG
aalvormig	aalvormige	ADJ;DEF
aalvormig	aalvormige	ADJ;INDF;NEUT;SG;CMPR
aalvormig	aalvormige	ADJ;INDF;PL
aalvormig	aalvormiger	ADJ;INDF;PL;CMPR
aalvormig	aalvormigere	ADJ;DEF;CMPR
aalvormig	aalvormigere	ADJ;INDF;NEUT;SG;SPRL
aalvormig	aalvormigste	ADJ;DEF;SPRL
aalvormig	aalvormigste	ADJ;INDF;PL;SPRL
aamborstig	aamborstig	ADJ;INDF;NEUT;SG
aamborstig	aamborstige	ADJ;DEF
aamborstig	aamborstige	ADJ;INDF;NEUT;SG;CMPR
aamborstig	aamborstige	ADJ;INDF;PL
aamborstig	aamborstiger	ADJ;INDF;PL;CMPR
aamborstig	aamborstigere	ADJ;DEF;CMPR
aamborstig	aamborstigere	ADJ;INDF;NEUT;SG;SPRL
aamborstig	aamborstigste	ADJ;DEF;SPRL
aamborstig	aamborstigste	ADJ;INDF;PL;SPRL
aanbiddelijk	aanbiddelijk	ADJ;INDF;NEUT;SG
aanbiddelijk	aanbiddelijke	ADJ;DEF
aanbiddelijk	aanbiddelijke	ADJ;INDF;NEUT;SG;CMPR
aanbiddelijk	aanbiddelijke	ADJ;INDF;PL
aanbiddelijk	aanbiddelijker	ADJ;INDF;PL;CMPR
aanbiddelijk	aanbiddelijkere	ADJ;DEF;CMPR
aanbiddelijk	aanbiddelijkere	ADJ;INDF;NEUT;SG;SPRL
aanbiddelijk	aanbiddelijkste	ADJ;DEF;SPRL
aanbiddelijk	aanbiddelijkste	ADJ;INDF;PL;SPRL
aanbidden	aanbaden	V;IND;PST;PL
aanbidden	aanbaden	V;SBJV;PST;PL
aanbidden	aanbade	V;SBJV;PST;SG
aanbidden	aanbad	V;IND;PST;1;SG
aanbidden	aanbad	V;IND;PST;2;SG
aanbidden	aanbad	V;IND;PST;3;SG
aanbidden	aanbeden	V.PTCP;PST
aanbidden	aanbidden	V;IND;PRS;PL
