
69'er	69'ere	N;INDF;NOM;PL
69'er	69'eren	N;DEF;NOM;SG
69'er	69'erens	N;DEF;NOM;SG
69'er	69'eres	N;INDF;GEN;PL
69'er	69'erne	N;DEF;NOM;PL
69'er	69'ernes	N;DEF;NOM;PL
69'er	69'er	N;INDF;NOM;SG
69'er	69'ers	N;INDF;GEN;SG
abbed	abbeden	N;DEF;NOM;SG
abbed	abbedens	N;DEF;NOM;SG
abbed	abbederne	N;DEF;NOM;PL
abbed	abbedernes	N;DEF;NOM;PL
abbed	abbeder	N;INDF;NOM;PL
abbed	abbeders	N;INDF;GEN;PL
abbed	abbed	N;INDF;NOM;SG
abbed	abbeds	N;INDF;GEN;SG
abbedi	abbedierne	N;DEF;NOM;PL
abbedi	abbediernes	N;DEF;NOM;PL
abbedi	abbedier	N;INDF;NOM;PL
abbedi	abbediers	N;INDF;GEN;PL
abbedi	abbediet	N;DEF;NOM;SG
abbedi	abbediets	N;DEF;NOM;SG
abbedi	abbedi	N;INDF;NOM;SG
abbedi	abbedis	N;INDF;GEN;SG
abbedisse	abbedisse	N;INDF;NOM;SG
abbedisse	abbedissen	N;DEF;NOM;SG
abbedisse	abbedissens	N;DEF;NOM;SG
abbedisse	abbedisserne	N;DEF;NOM;PL
abbedisse	abbedissernes	N;DEF;NOM;PL
abbedisse	abbedisser	N;INDF;NOM;PL
abbedisse	abbedissers	N;INDF;GEN;PL
abbedisse	abbedisses	N;INDF;GEN;SG
abc	abc'en	N;DEF;NOM;SG
ABC	ABC'en	N;DEF;NOM;SG
abc	abc'ens	N;DEF;NOM;SG
ABC	ABC'ens	N;DEF;NOM;SG
abc	abc'erne	N;DEF;NOM;PL
ABC	ABC'erne	N;DEF;NOM;PL
abc	abc'ernes	N;DEF;NOM;PL
ABC	ABC'ernes	N;DEF;NOM;PL
abc	abc'er	N;INDF;NOM;PL
ABC	ABC'er	N;INDF;NOM;PL
abc	abc'ers	N;INDF;GEN;PL
ABC	ABC'ers	N;INDF;GEN;PL
abc	abc	N;INDF;NOM;SG
ABC	ABC	N;INDF;NOM;SG
abc	abc's	N;INDF;GEN;SG
ABC	ABC's	N;INDF;GEN;SG
abdicere	abdiceredes	V;PASS;IND;PST
abdicere	abdicerede	V;ACT;IND;PST
abdicere	abdicerende	V.PTCP;ACT;PRS
abdicere	abdicerer	V;ACT;IND;PRS
abdicere	abdiceres	V;PASS;IND;PRS
abdicere	abdiceret	V.PTCP;PASS;PST
abdicere	abdicere	V;ACT;NFIN
abdicere	abdicer	V;ACT;IMP
abdikation	abdikationen	N;DEF;NOM;SG
abdikation	abdikationens	N;DEF;NOM;SG
abdikation	abdikationerne	N;DEF;NOM;PL
abdikation	abdikationernes	N;DEF;NOM;PL
abdikation	abdikationer	N;INDF;NOM;PL
abdikation	abdikationers	N;INDF;GEN;PL
abdikation	abdikation	N;INDF;NOM;SG
abdikation	abdikations	N;INDF;GEN;SG
abkhaser	abkhasere	N;INDF;NOM;PL
abkhaser	abkhaseren	N;DEF;NOM;SG
abkhaser	abkhaserens	N;DEF;NOM;SG
abkhaser	abkhaseres	N;INDF;GEN;PL
abkhaser	abkhaserne	N;DEF;NOM;PL
abkhaser	abkhasernes	N;DEF;NOM;PL
