
abaixar	abaixada	V.PTCP;PST;SG;FEM
abaixar	abaixades	V.PTCP;PST;PL;FEM
abaixar	abaixant	V.PTCP;PRS
abaixar	abaixaran	V;IND;FUT;3;PL
abaixar	abaixaràs	V;IND;FUT;2;SG
abaixar	abaixarà	V;IND;FUT;3;SG
abaixar	abaixarem	V;IND;FUT;1;PL
abaixar	abaixàrem	V;IND;PST;1;PL;PFV
abaixar	abaixaren	V;IND;PST;3;PL;PFV
abaixar	abaixares	V;IND;PST;2;SG;PFV
abaixar	abaixareu	V;IND;FUT;2;PL
abaixar	abaixàreu	V;IND;PST;2;PL;PFV
abaixar	abaixaré	V;IND;FUT;1;SG
abaixar	abaixaria	V;COND;1;SG
abaixar	abaixaria	V;COND;3;SG
abaixar	abaixaríem	V;COND;1;PL
abaixar	abaixarien	V;COND;3;PL
abaixar	abaixaries	V;COND;2;SG
abaixar	abaixaríeu	V;COND;2;PL
abaixar	abaixar	V;NFIN
abaixar	abaixats	V.PTCP;PST;PL;MASC
abaixar	abaixat	V.PTCP;PST;SG;MASC
abaixar	abaixava	V;IND;PST;1;SG;IPFV
abaixar	abaixava	V;IND;PST;3;SG;IPFV
abaixar	abaixàvem	V;IND;PST;1;PL;IPFV
abaixar	abaixaven	V;IND;PST;3;PL;IPFV
abaixar	abaixaves	V;IND;PST;2;SG;IPFV
abaixar	abaixàveu	V;IND;PST;2;PL;IPFV
abaixar	abaixa	V;IND;PRS;3;SG
abaixar	abaixà	V;IND;PST;3;SG;PFV
abaixar	abaixa	V;POS;IMP;2;SG
abaixar	abaixem	V;IND;PRS;1;PL
abaixar	abaixem	V;POS;IMP;1;PL
abaixar	abaixem	V;SBJV;PRS;1;PL
abaixar	abaixen	V;IND;PRS;3;PL
abaixar	abaixéssim	V;SBJV;PST;1;PL
abaixar	abaixessin	V;SBJV;PST;3;PL
abaixar	abaixessis	V;SBJV;PST;2;SG
abaixar	abaixéssiu	V;SBJV;PST;2;PL
abaixar	abaixes	V;IND;PRS;2;SG
abaixar	abaixés	V;SBJV;PST;1;SG
abaixar	abaixés	V;SBJV;PST;3;SG
abaixar	abaixeu	V;IND;PRS;2;PL
abaixar	abaixeu	V;POS;IMP;2;PL
abaixar	abaixeu	V;SBJV;PRS;2;PL
abaixar	abaixin	V;POS;IMP;3;PL
abaixar	abaixin	V;SBJV;PRS;3;PL
abaixar	abaixis	V;SBJV;PRS;2;SG
abaixar	abaixí	V;IND;PST;1;SG;PFV
abaixar	abaixi	V;POS;IMP;3;SG
abaixar	abaixi	V;SBJV;PRS;1;SG
abaixar	abaixi	V;SBJV;PRS;3;SG
abaixar	abaixo	V;IND;PRS;1;SG
abandonar	abandonada	V.PTCP;PST;SG;FEM
abandonar	abandonades	V.PTCP;PST;PL;FEM
abandonar	abandonant	V.PTCP;PRS
abandonar	abandonaran	V;IND;FUT;3;PL
abandonar	abandonaràs	V;IND;FUT;2;SG
abandonar	abandonarà	V;IND;FUT;3;SG
abandonar	abandonarem	V;IND;FUT;1;PL
abandonar	abandonàrem	V;IND;PST;1;PL;PFV
abandonar	abandonaren	V;IND;PST;3;PL;PFV
abandonar	abandonares	V;IND;PST;2;SG;PFV
abandonar	abandonareu	V;IND;FUT;2;PL
abandonar	abandonàreu	V;IND;PST;2;PL;PFV
abandonar	abandonaré	V;IND;FUT;1;SG
abandonar	abandonaria	V;COND;1;SG
abandonar	abandonaria	V;COND;3;SG
abandonar	abandonaríem	V;COND;1;PL
abandonar	abandonarien	V;COND;3;PL
abandonar	abandonaries	V;COND;2;SG
abandonar	abandonaríeu	V;COND;2;PL
abandonar	abandonar	V;NFIN
abandonar	abandonats	V.PTCP;PST;PL;MASC
abandonar	abandonat	V.PTCP;PST;SG;MASC
abandonar	abandonava	V;IND;PST;1;SG;IPFV
abandonar	abandonava	V;IND;PST;3;SG;IPFV
abandonar	abandonàvem	V;IND;PST;1;PL;IPFV
abandonar	abandonaven	V;IND;PST;3;PL;IPFV
abandonar	abandonaves	V;IND;PST;2;SG;IPFV
abandonar	abandonàveu	V;IND;PST;2;PL;IPFV
abandonar	abandona	V;IND;PRS;3;SG
abandonar	abandonà	V;IND;PST;3;SG;PFV
abandonar	abandona	V;POS;IMP;2;SG
abandonar	abandonem	V;IND;PRS;1;PL
abandonar	abandonem	V;POS;IMP;1;PL
abandonar	abandonem	V;SBJV;PRS;1;PL
abandonar	abandonen	V;IND;PRS;3;PL
abandonar	abandonéssim	V;SBJV;PST;1;PL
abandonar	abandonessin	V;SBJV;PST;3;PL
abandonar	abandonessis	V;SBJV;PST;2;SG
abandonar	abandonéssiu	V;SBJV;PST;2;PL
abandonar	abandones	V;IND;PRS;2;SG
abandonar	abandonés	V;SBJV;PST;1;SG
abandonar	abandonés	V;SBJV;PST;3;SG
abandonar	abandoneu	V;IND;PRS;2;PL
abandonar	abandoneu	V;POS;IMP;2;PL
abandonar	abandoneu	V;SBJV;PRS;2;PL
abandonar	abandonin	V;POS;IMP;3;PL
abandonar	abandonin	V;SBJV;PRS;3;PL
abandonar	abandonis	V;SBJV;PRS;2;SG
abandonar	abandoní	V;IND;PST;1;SG;PFV
abandonar	abandoni	V;POS;IMP;3;SG
abandonar	abandoni	V;SBJV;PRS;1;SG
abandonar	abandoni	V;SBJV;PRS;3;SG
abandonar	abandono	V;IND;PRS;1;SG
abatre	abatem	V;IND;PRS;1;PL
abatre	abatem	V;POS;IMP;1;PL
abatre	abatem	V;SBJV;PRS;1;PL
abatre	abatent	V.PTCP;PRS
abatre	abaten	V;IND;PRS;3;PL
abatre	abatérem	V;IND;PST;1;PL;PFV
abatre	abateren	V;IND;PST;3;PL;PFV
abatre	abateres	V;IND;PST;2;SG;PFV
abatre	abatéreu	V;IND;PST;2;PL;PFV
abatre	abatéssim	V;SBJV;PST;1;PL
abatre	abatessin	V;SBJV;PST;3;PL
abatre	abatessis	V;SBJV;PST;2;SG
abatre	abatéssiu	V;SBJV;PST;2;PL
abatre	abatés	V;SBJV;PST;1;SG
abatre	abatés	V;SBJV;PST;3;SG
abatre	abateu	V;IND;PRS;2;PL
abatre	abateu	V;POS;IMP;2;PL
abatre	abateu	V;SBJV;PRS;2;PL
abatre	abaté	V;IND;PST;3;SG;PFV
abatre	abatia	V;IND;PST;1;SG;IPFV
abatre	abatia	V;IND;PST;3;SG;IPFV
abatre	abatíem	V;IND;PST;1;PL;IPFV
abatre	abatien	V;IND;PST;3;PL;IPFV
abatre	abaties	V;IND;PST;2;SG;IPFV
abatre	abatíeu	V;IND;PST;2;PL;IPFV
abatre	abatin	V;POS;IMP;3;PL
abatre	abatin	V;SBJV;PRS;3;PL
abatre	abatis	V;SBJV;PRS;2;SG
abatre	abatí	V;IND;PST;1;SG;PFV
abatre	abati	V;POS;IMP;3;SG
abatre	abati	V;SBJV;PRS;1;SG
abatre	abati	V;SBJV;PRS;3;SG
abatre	abato	V;IND;PRS;1;SG
abatre	abatran	V;IND;FUT;3;PL
abatre	abatràs	V;IND;FUT;2;SG
abatre	abatrà	V;IND;FUT;3;SG
abatre	abatrem	V;IND;FUT;1;PL
abatre	abatreu	V;IND;FUT;2;PL
abatre	abatré	V;IND;FUT;1;SG
abatre	abatre	V;NFIN
abatre	abatria	V;COND;1;SG
abatre	abatria	V;COND;3;SG
abatre	abatríem	V;COND;1;PL
abatre	abatrien	V;COND;3;PL
abatre	abatries	V;COND;2;SG
abatre	abatríeu	V;COND;2;PL
abatre	abats	V;IND;PRS;2;SG
abatre	abatuda	V.PTCP;PST;SG;FEM
abatre	abatudes	V.PTCP;PST;PL;FEM
abatre	abatuts	V.PTCP;PST;PL;MASC
abatre	abatut	V.PTCP;PST;SG;MASC
abatre	abat	V;IND;PRS;3;SG
abatre	abat	V;POS;IMP;2;SG
abdicar	abdicada	V.PTCP;PST;SG;FEM
abdicar	abdicades	V.PTCP;PST;PL;FEM
abdicar	abdicant	V.PTCP;PRS
abdicar	abdicaran	V;IND;FUT;3;PL
abdicar	abdicaràs	V;IND;FUT;2;SG
abdicar	abdicarà	V;IND;FUT;3;SG
abdicar	abdicarem	V;IND;FUT;1;PL
abdicar	abdicàrem	V;IND;PST;1;PL;PFV
abdicar	abdicaren	V;IND;PST;3;PL;PFV
abdicar	abdicares	V;IND;PST;2;SG;PFV
abdicar	abdicareu	V;IND;FUT;2;PL
abdicar	abdicàreu	V;IND;PST;2;PL;PFV
abdicar	abdicaré	V;IND;FUT;1;SG
abdicar	abdicaria	V;COND;1;SG
abdicar	abdicaria	V;COND;3;SG
abdicar	abdicaríem	V;COND;1;PL
abdicar	abdicarien	V;COND;3;PL
abdicar	abdicaries	V;COND;2;SG
abdicar	abdicaríeu	V;COND;2;PL
abdicar	abdicar	V;NFIN
abdicar	abdicats	V.PTCP;PST;PL;MASC
abdicar	abdicat	V.PTCP;PST;SG;MASC
abdicar	abdicava	V;IND;PST;1;SG;IPFV
abdicar	abdicava	V;IND;PST;3;SG;IPFV
abdicar	abdicàvem	V;IND;PST;1;PL;IPFV
abdicar	abdicaven	V;IND;PST;3;PL;IPFV
abdicar	abdicaves	V;IND;PST;2;SG;IPFV
abdicar	abdicàveu	V;IND;PST;2;PL;IPFV
abdicar	abdica	V;IND;PRS;3;SG
abdicar	abdicà	V;IND;PST;3;SG;PFV
abdicar	abdica	V;POS;IMP;2;SG
abdicar	abdico	V;IND;PRS;1;SG
abdicar	abdiquem	V;IND;PRS;1;PL
abdicar	abdiquem	V;POS;IMP;1;PL
abdicar	abdiquem	V;SBJV;PRS;1;PL
