Азия	Азиянан	N;ABL;SG
Азия	Азия	N;DAT;SG
Азия	Азияның	N;DEF;GEN;SG
Азия	Азияла	N;LOC;SG
Азия	Азияны	N;DEF;ACC;SG
Азия	Азия	N;NOM;SG

Алла	Алланан	N;ABL;SG
Алла	Алла	N;DAT;SG
Алла	Алланың	N;DEF;GEN;SG
Алла	Аллала	N;LOC;SG
Алла	Алланы	N;DEF;ACC;SG
Алла	Алла	N;NOM;SG

Арыҫлан	Арыҫландан	N;ABL;SG
Арыҫлан	Арыҫланда	N;LOC;SG
Арыҫлан	Арыҫландың	N;DEF;GEN;SG
Арыҫлан	Арыҫлан	N;NOM;SG
Арыҫлан	Арыҫланды	N;DEF;ACC;SG
Арыҫлан	Арыҫланға	N;DAT;SG

АҠШ	АҠШтан	ADJ;ABL;SG
АҠШ	АҠШҡа	ADJ;DAT;SG
АҠШ	АҠШтың	ADJ;DEF;GEN;SG
АҠШ	АҠШта	ADJ;LOC;SG
АҠШ	АҠШты	ADJ;DEF;ACC;SG
АҠШ	АҠШ	ADJ;NOM;SG

Аҡбуҙат	Аҡбуҙаттан	N;ABL;SG
Аҡбуҙат	Аҡбуҙатҡа	N;DAT;SG
Аҡбуҙат	Аҡбуҙаттың	N;DEF;GEN;SG
Аҡбуҙат	Аҡбуҙатта	N;LOC;SG
Аҡбуҙат	Аҡбуҙатты	N;DEF;ACC;SG
Аҡбуҙат	Аҡбуҙат	N;NOM;SG

Балыҡ	Балыҡтарҙың	N;DEF;GEN;PL
Балыҡ	Балыҡтан	N;ABL;SG
Балыҡ	Балыҡтарҙы	N;DEF;ACC;PL
Балыҡ	Балыҡта	N;LOC;SG
Балыҡ	Балыҡтың	N;DEF;GEN;SG
Балыҡ	Балыҡ	N;NOM;SG
Балыҡ	Балыҡтарҙа	N;LOC;PL
Балыҡ	Балыҡтар	N;NOM;PL
Балыҡ	Балыҡты	N;DEF;ACC;SG
Балыҡ	Балыҡтарға	N;DAT;PL
Балыҡ	Балыҡҡа	N;DAT;SG
Балыҡ	Балыҡтарҙан	N;ABL;PL

Буға	Буғаларҙың	N;DEF;GEN;PL
Буға	Буғанан	N;ABL;SG
Буға	Буғаларҙы	N;DEF;ACC;PL
Буға	Буғала	N;LOC;SG
Буға	Буғаның	N;DEF;GEN;SG
Буға	Буға	N;NOM;SG
Буға	Буғаларҙа	N;LOC;PL
Буға	Буғалар	N;NOM;PL
Буға	Буғаны	N;DEF;ACC;SG
Буға	Буғаларға	N;DAT;PL
Буға	Буғаға	N;DAT;SG
Буға	Буғаларҙан	N;ABL;PL

Игеҙәктәр	Игеҙәктәрҙән	N;ABL;SG
Игеҙәктәр	Игеҙәктәрҙә	N;LOC;SG
Игеҙәктәр	Игеҙәктәрҙең	N;DEF;GEN;SG
Игеҙәктәр	Игеҙәктәр	N;NOM;SG
Игеҙәктәр	Игеҙәктәрҙе	N;DEF;ACC;SG
Игеҙәктәр	Игеҙәктәргә	N;DAT;SG

Науруз	Науруз	N;ABL;SG
Науруз	Науруз	N;DAT;SG
Науруз	Науруз	N;DEF;GEN;SG
Науруз	Науруз	N;LOC;SG
Науруз	Науруз	N;DEF;ACC;SG
Науруз	Науруз	N;NOM;SG

Саян	Саяндарҙың	N;DEF;GEN;PL
Саян	Саяндан	N;ABL;SG
Саян	Саяндарҙы	N;DEF;ACC;PL
Саян	Саянда	N;LOC;SG
Саян	Саяндың	N;DEF;GEN;SG
Саян	Саян	N;NOM;SG
Саян	Саяндарҙа	N;LOC;PL
Саян	Саяндар	N;NOM;PL
Саян	Саянды	N;DEF;ACC;SG
Саян	Саяндарға	N;DAT;PL
Саян	Саянға	N;DAT;SG
Саян	Саяндарҙан	N;ABL;PL

Туфан	Туфандан	N;ABL;SG
Туфан	Туфанға	N;DAT;SG
Туфан	Туфандың	N;DEF;GEN;SG
Туфан	Туфанда	N;LOC;SG
Туфан	Туфанды	N;DEF;ACC;SG
Туфан	Туфан	N;NOM;SG

Уҡсы	Уҡсыларҙың	N;DEF;GEN;PL
Уҡсы	Уҡсынан	N;ABL;SG
Уҡсы	Уҡсыларҙы	N;DEF;ACC;PL
Уҡсы	Уҡсыла	N;LOC;SG
Уҡсы	Уҡсының	N;DEF;GEN;SG
Уҡсы	Уҡсы	N;NOM;SG
Уҡсы	Уҡсыларҙа	N;LOC;PL
Уҡсы	Уҡсылар	N;NOM;PL
Уҡсы	Уҡсыны	N;DEF;ACC;SG
Уҡсы	Уҡсыларға	N;DAT;PL
Уҡсы	Уҡсыға	N;DAT;SG
Уҡсы	Уҡсыларҙан	N;ABL;PL

Ылаҡ	Ылаҡтарҙың	N;DEF;GEN;PL
Ылаҡ	Ылаҡтан	N;ABL;SG
Ылаҡ	Ылаҡтарҙы	N;DEF;ACC;PL
Ылаҡ	Ылаҡта	N;LOC;SG
Ылаҡ	Ылаҡтың	N;DEF;GEN;SG
Ылаҡ	Ылаҡ	N;NOM;SG
Ылаҡ	Ылаҡтарҙа	N;LOC;PL
Ылаҡ	Ылаҡтар	N;NOM;PL
Ылаҡ	Ылаҡты	N;DEF;ACC;SG
Ылаҡ	Ылаҡтарға	N;DAT;PL
Ылаҡ	Ылаҡҡа	N;DAT;SG
Ылаҡ	Ылаҡтарҙан	N;ABL;PL

Яңы йыл	Яңы йылдан	N;ABL;SG
Яңы йыл	Яңы йылға	N;DAT;SG
Яңы йыл	Яңы йылдың	N;DEF;GEN;SG
Яңы йыл	Яңы йылда	N;LOC;SG
Яңы йыл	Яңы йылды	N;DEF;ACC;SG
Яңы йыл	Яңы йыл	N;NOM;SG

абруй	абруй	N;NOM;PL
абруй	абруй	N;DAT;PL
абруй	абруй	N;LOC;PL
абруй	абруй	N;ABL;SG
абруй	абруй	N;DAT;SG
абруй	абруй	N;DEF;GEN;SG
абруй	абруй	N;ABL;PL
абруй	абруй	N;DEF;GEN;PL
абруй	абруй	N;LOC;SG
абруй	абруй	N;DEF;ACC;PL
абруй	абруй	N;DEF;ACC;SG
абруй	абруй	N;NOM;SG

адрес	адрестар	N;NOM;PL
адрес	адрестарға	N;DAT;PL
адрес	адрестарҙа	N;LOC;PL
адрес	адрестан	N;ABL;SG
адрес	адресҡа	N;DAT;SG
адрес	адрестың	N;DEF;GEN;SG
адрес	адрестарҙан	N;ABL;PL
адрес	адрестарҙың	N;DEF;GEN;PL
адрес	адреста	N;LOC;SG
адрес	адрестарҙы	N;DEF;ACC;PL
адрес	адресты	N;DEF;ACC;SG
адрес	адрес	N;NOM;SG

аждаһа	аждаһалар	N;NOM;PL
аждаһа	аждаһаларға	N;DAT;PL
аждаһа	аждаһаларҙа	N;LOC;PL
аждаһа	аждаһанан	N;ABL;SG
аждаһа	аждаһаға	N;DAT;SG
аждаһа	аждаһаның	N;DEF;GEN;SG
аждаһа	аждаһаларҙан	N;ABL;PL
аждаһа	аждаһаларҙың	N;DEF;GEN;PL
аждаһа	аждаһала	N;LOC;SG
аждаһа	аждаһаларҙы	N;DEF;ACC;PL
аждаһа	аждаһаны	N;DEF;ACC;SG
аждаһа	аждаһа	N;NOM;SG

ай	айҙарҙың	N;DEF;GEN;PL
ай	айҙан	N;ABL;SG
ай	айҙарҙы	N;DEF;ACC;PL
ай	айҙа	N;LOC;SG
ай	айҙың	N;DEF;GEN;SG
ай	ай	N;NOM;SG
ай	айҙарҙа	N;LOC;PL
ай	айҙар	N;NOM;PL
ай	айҙы	N;DEF;ACC;SG
ай	айҙарға	N;DAT;PL
ай	айға	N;DAT;SG
ай	айҙарҙан	N;ABL;PL

айыу	айыуҙар	N;NOM;PL
