ferir	ferisen	V;3;PL;SBJV;PST;IPFV
ferir	feririamos	V;1;PL;COND
ferir	ferirei	V;1;SG;IND;FUT
ferir	fería	V;IND;PST;1;SG;IPFV
ferir	fira	V;3;SG;IMP;NEG
ferir	feriras	V;2;SG;IND;PST;PRF
ferir	feriron	V;IND;PST;3;PL;PFV
ferir	firamos	V;1;PL;IMP;POS
ferir	feriría	V;3;SG;COND
ferir	feririades	V;2;PL;COND
ferir	feriredes	V;2;PL;IND;FUT
ferir	ferir	V;3;SG;SBJV;FUT
ferir	feriamos	V;IND;PST;1;PL;IPFV
ferir	ferirías	V;2;SG;COND
ferir	firades	V;2;PL;SBJV;PRS
ferir	ferides	V;IND;PRS;2;PL
ferir	ferimos	V;IND;PST;1;PL;PFV
ferir	ferirás	V;2;SG;IND;FUT
ferir	ferir	V;1;SG;SBJV;FUT
ferir	ferir	V;3;SG;NFIN
ferir	feriren	V;3;PL;SBJV;FUT
ferir	ferirades	V;2;PL;IND;PST;PRF
ferir	firo	V;IND;PRS;1;SG
ferir	feriu	V;IND;PST;3;SG;PFV
ferir	ferise	V;3;SG;SBJV;PST;IPFV
ferir	ferirán	V;3;PL;IND;FUT
ferir	ferires	V;2;SG;SBJV;FUT
ferir	ferira	V;1;SG;IND;PST;PRF
ferir	fira	V;3;SG;IMP;POS
ferir	firamos	V;1;PL;SBJV;PRS
ferir	feren	V;IND;PRS;3;PL
ferir	firamos	V;1;PL;IMP;NEG
ferir	ferida	V.PTCP;PST;FEM;SG
ferir	ferindo	V.CVB;PRS
ferir	ferirá	V;3;SG;IND;FUT
ferir	ferirmos	V;1;PL;NFIN
ferir	ferirdes	V;2;PL;SBJV;FUT
ferir	feridos	V.PTCP;PST;MASC;PL
ferir	feriramos	V;1;PL;IND;PST;PRF
ferir	feres	V;IND;PRS;2;SG
ferir	firan	V;3;PL;IMP;POS
ferir	ferísemos	V;1;PL;SBJV;PST;IPFV
ferir	fira	V;3;SG;SBJV;PRS
ferir	fería	V;IND;PST;3;SG;IPFV
ferir	feristes	V;IND;PST;2;PL;PFV
ferir	ferises	V;2;SG;SBJV;PST;IPFV
ferir	ferirían	V;3;PL;COND
ferir	ferirdes	V;2;PL;NFIN
ferir	fire	V;2;SG;IMP;POS
ferir	ferín	V;IND;PST;1;SG;PFV
ferir	firades	V;2;PL;IMP;NEG
ferir	feridas	V.PTCP;PST;FEM;PL
ferir	fira	V;1;SG;SBJV;PRS
ferir	ferían	V;IND;PST;3;PL;IPFV
ferir	ferir	V;1;SG;NFIN
ferir	ferirmos	V;1;PL;SBJV;FUT
ferir	ferir	V;NFIN
ferir	feriría	V;1;SG;COND
ferir	fere	V;IND;PRS;3;SG
ferir	ferísedes	V;2;PL;SBJV;PST;IPFV
ferir	firas	V;2;SG;SBJV;PRS
ferir	ferías	V;IND;PST;2;SG;IPFV
ferir	firas	V;2;SG;IMP;NEG
ferir	ferido	V.PTCP;PST;MASC;SG
ferir	ferira	V;3;SG;IND;PST;PRF
ferir	feriren	V;3;PL;NFIN
ferir	feride	V;2;PL;IMP;POS
ferir	ferise	V;1;SG;SBJV;PST;IPFV
ferir	firan	V;3;PL;SBJV;PRS
ferir	feriremos	V;1;PL;IND;FUT
ferir	firan	V;3;PL;IMP;NEG
ferir	feriades	V;IND;PST;2;PL;IPFV
ferir	ferires	V;2;SG;NFIN
ferir	ferimos	V;IND;PRS;1;PL
ferir	feriran	V;3;PL;IND;PST;PRF
ferir	feriches	V;IND;PST;2;SG;PFV

ferver	fervesen	V;3;PL;SBJV;PST;IPFV
ferver	ferveriamos	V;1;PL;COND
ferver	ferverei	V;1;SG;IND;FUT
ferver	fervía	V;IND;PST;1;SG;IPFV
ferver	ferva	V;3;SG;IMP;NEG
ferver	ferveras	V;2;SG;IND;PST;PRF
ferver	ferveron	V;IND;PST;3;PL;PFV
ferver	fervamos	V;1;PL;IMP;POS
ferver	fervería	V;3;SG;COND
ferver	ferveriades	V;2;PL;COND
ferver	ferveredes	V;2;PL;IND;FUT
ferver	ferver	V;3;SG;SBJV;FUT
ferver	ferviamos	V;IND;PST;1;PL;IPFV
ferver	ferverías	V;2;SG;COND
ferver	fervades	V;2;PL;SBJV;PRS
ferver	fervedes	V;IND;PRS;2;PL
ferver	fervemos	V;IND;PST;1;PL;PFV
ferver	ferverás	V;2;SG;IND;FUT
ferver	ferver	V;1;SG;SBJV;FUT
ferver	ferver	V;3;SG;NFIN
ferver	ferveren	V;3;PL;SBJV;FUT
ferver	ferverades	V;2;PL;IND;PST;PRF
ferver	fervo	V;IND;PRS;1;SG
ferver	ferveu	V;IND;PST;3;SG;PFV
ferver	fervese	V;3;SG;SBJV;PST;IPFV
ferver	ferverán	V;3;PL;IND;FUT
ferver	ferveres	V;2;SG;SBJV;FUT
ferver	fervera	V;1;SG;IND;PST;PRF
ferver	ferva	V;3;SG;IMP;POS
ferver	fervamos	V;1;PL;SBJV;PRS
ferver	ferven	V;IND;PRS;3;PL
ferver	fervamos	V;1;PL;IMP;NEG
ferver	fervida	V.PTCP;PST;FEM;SG
ferver	fervendo	V.CVB;PRS
ferver	ferverá	V;3;SG;IND;FUT
ferver	fervermos	V;1;PL;NFIN
ferver	ferverdes	V;2;PL;SBJV;FUT
ferver	fervidos	V.PTCP;PST;MASC;PL
ferver	ferveramos	V;1;PL;IND;PST;PRF
ferver	ferves	V;IND;PRS;2;SG
ferver	fervan	V;3;PL;IMP;POS
ferver	fervésemos	V;1;PL;SBJV;PST;IPFV
ferver	ferva	V;3;SG;SBJV;PRS
ferver	fervía	V;IND;PST;3;SG;IPFV
ferver	fervestes	V;IND;PST;2;PL;PFV
ferver	ferveses	V;2;SG;SBJV;PST;IPFV
ferver	ferverían	V;3;PL;COND
ferver	ferverdes	V;2;PL;NFIN
ferver	ferve	V;2;SG;IMP;POS
ferver	fervín	V;IND;PST;1;SG;PFV
ferver	fervades	V;2;PL;IMP;NEG
ferver	fervidas	V.PTCP;PST;FEM;PL
ferver	ferva	V;1;SG;SBJV;PRS
ferver	fervían	V;IND;PST;3;PL;IPFV
ferver	ferver	V;1;SG;NFIN
ferver	fervermos	V;1;PL;SBJV;FUT
ferver	ferver	V;NFIN
ferver	fervería	V;1;SG;COND
ferver	ferve	V;IND;PRS;3;SG
ferver	fervésedes	V;2;PL;SBJV;PST;IPFV
ferver	fervas	V;2;SG;SBJV;PRS
ferver	fervías	V;IND;PST;2;SG;IPFV
ferver	fervas	V;2;SG;IMP;NEG
ferver	fervido	V.PTCP;PST;MASC;SG
ferver	fervera	V;3;SG;IND;PST;PRF
ferver	ferveren	V;3;PL;NFIN
ferver	fervede	V;2;PL;IMP;POS
ferver	fervese	V;1;SG;SBJV;PST;IPFV
ferver	fervan	V;3;PL;SBJV;PRS
ferver	ferveremos	V;1;PL;IND;FUT
ferver	fervan	V;3;PL;IMP;NEG
ferver	ferviades	V;IND;PST;2;PL;IPFV
ferver	ferveres	V;2;SG;NFIN
ferver	fervemos	V;IND;PRS;1;PL
