
áarbakki	áarbakka	N;INDF;ACC;SG
áarbakki	áarbakka	N;INDF;DAT;SG
áarbakki	áarbakka	N;INDF;GEN;PL
áarbakki	áarbakka	N;INDF;GEN;SG
áarbakki	áarbakkanna	N;DEF;GEN;PL
áarbakki	áarbakkan	N;DEF;ACC;SG
áarbakki	áarbakkans	N;DEF;GEN;SG
áarbakki	áarbakkanum	N;DEF;DAT;SG
áarbakki	áarbakkarnar	N;DEF;ACC;PL
áarbakki	áarbakkar	N;INDF;ACC;PL
áarbakki	áarbakkar	N;INDF;NOM;PL
áarbakki	áarbakkarnir	N;DEF;NOM;PL
áarbakki	áarbakki	N;INDF;NOM;SG
áarbakki	áarbakkin	N;DEF;NOM;SG
áarbakki	áarbakkum	N;INDF;DAT;PL
áarbakki	áarbakkunum	N;DEF;DAT;PL
áarføri	áarførið	N;INDF;ACC;PL
áarføri	áarførið	N;INDF;NOM;PL
áarføri	áarføri	N;INDF;ACC;SG
áarføri	áarføri	N;INDF;DAT;SG
áarføri	áarføri	N;INDF;NOM;SG
áarføri	áarførinum	N;INDF;DAT;PL
áarføri	áarførisins	N;INDF;GEN;PL
áarføri	áarføris	N;INDF;GEN;SG
áarfossur	áarfossa	N;INDF;GEN;PL
áarfossur	áarfossanna	N;DEF;GEN;PL
áarfossur	áarfossarnar	N;DEF;ACC;PL
áarfossur	áarfossar	N;INDF;ACC;PL
áarfossur	áarfossar	N;INDF;NOM;PL
áarfossur	áarfossarnir	N;DEF;NOM;PL
áarfossur	áarfossi	N;INDF;DAT;SG
áarfossur	áarfossin	N;DEF;ACC;SG
áarfossur	áarfossins	N;DEF;GEN;SG
áarfossur	áarfossinum	N;DEF;DAT;SG
áarfossur	áarfoss	N;INDF;ACC;SG
áarfossur	áarfoss	N;INDF;GEN;SG
áarfossur	áarfossum	N;INDF;DAT;PL
áarfossur	áarfossunum	N;DEF;DAT;PL
áarfossur	áarfossurin	N;DEF;NOM;SG
áarfossur	áarfossur	N;INDF;NOM;SG
abbabarn	abbabarna	N;INDF;GEN;PL
abbabarn	abbabarnanna	N;DEF;GEN;PL
abbabarn	abbabarnið	N;DEF;ACC;SG
abbabarn	abbabarnið	N;DEF;NOM;SG
abbabarn	abbabarni	N;INDF;DAT;SG
abbabarn	abbabarninum	N;DEF;DAT;SG
abbabarn	abbabarn	N;INDF;ACC;SG
abbabarn	abbabarn	N;INDF;NOM;SG
abbabarn	abbabarnsins	N;DEF;GEN;SG
abbabarn	abbabarns	N;INDF;GEN;SG
abbabarn	abbabørnini	N;DEF;ACC;PL
abbabarn	abbabørnini	N;DEF;NOM;PL
abbabarn	abbabørn	N;INDF;ACC;PL
abbabarn	abbabørn	N;INDF;NOM;PL
abbabarn	abbabørnum	N;INDF;DAT;PL
abbabarn	abbabørnunum	N;DEF;DAT;PL
abbadissa	abbadissa	N;INDF;GEN;PL
abbadissa	abbadissa	N;INDF;NOM;SG
abbadissa	abbadissanna	N;DEF;GEN;PL
abbadissa	abbadissan	N;DEF;NOM;SG
abbadissa	abbadissum	N;INDF;DAT;PL
abbadissa	abbadissuna	N;DEF;ACC;SG
abbadissa	abbadissuni	N;DEF;DAT;SG
abbadissa	abbadissu	N;INDF;ACC;SG
abbadissa	abbadissu	N;INDF;DAT;SG
abbadissa	abbadissu	N;INDF;GEN;SG
abbadissa	abbadissunnar	N;DEF;GEN;SG
abbadissa	abbadissunum	N;DEF;DAT;PL
abbadissa	abbadissurnar	N;DEF;ACC;PL
abbadissa	abbadissurnar	N;DEF;NOM;PL
abbadissa	abbadissur	N;INDF;ACC;PL
abbadissa	abbadissur	N;INDF;NOM;PL
