
Мусэ	Мусээхэ	N;NDEF;PL
Мусэ	Мусээхэмэ	N;ERG;PL;DEF
Мусэ	Мусээхыу	N;LGSPEC1;PL
Мусэ	Мусээм	N;ERG;SG;DEF
Мусэ	Мусээр	N;NOM;SG
Мусэ	Мусээхэр	N;NOM;PL
Мусэ	Мусэыу	N;LGSPEC1;SG
Мусэ	Мусээхэмкӏэ	N;INS;PL;DEF
Мусэ	Мусээхэкӏэ	N;INS;PL;NDEF
Мусэ	Мусээмкӏэ	N;INS;SG;DEF
Мусэ	Мусээкӏэ	N;INS;SG;NDEF
Мусэ	Мусээ	N;NDEF;SG

Нухь	Нухьэхэ	N;NDEF;PL
Нухь	Нухьэхэмэ	N;ERG;PL;DEF
Нухь	Нухьэхыу	N;LGSPEC1;PL
Нухь	Нухьэм	N;ERG;SG;DEF
Нухь	Нухьэр	N;NOM;SG
Нухь	Нухьэхэр	N;NOM;PL
Нухь	Нухьыу	N;LGSPEC1;SG
Нухь	Нухьэхэмкӏэ	N;INS;PL;DEF
Нухь	Нухьэхэкӏэ	N;INS;PL;NDEF
Нухь	Нухьэмкӏэ	N;INS;SG;DEF
Нухь	Нухьэкӏэ	N;INS;SG;NDEF
Нухь	Нухьэ	N;NDEF;SG

Хьао	Хьаохэ	N;NDEF;PL
Хьао	Хьаохэмэ	N;ERG;PL;DEF
Хьао	Хьаохыу	N;LGSPEC1;PL
Хьао	Хьаом	N;ERG;SG;DEF
Хьао	Хьаор	N;NOM;SG
Хьао	Хьаохэр	N;NOM;PL
Хьао	Хьаоу	N;LGSPEC1;SG
Хьао	Хьаохэмкӏэ	N;INS;PL;DEF
Хьао	Хьаохэкӏэ	N;INS;PL;NDEF
Хьао	Хьаомкӏэ	N;INS;SG;DEF
Хьао	Хьаокӏэ	N;INS;SG;NDEF
Хьао	Хьао	N;NDEF;SG

Якъуб	Якъубэхэ	N;NDEF;PL
Якъуб	Якъубэхэмэ	N;ERG;PL;DEF
Якъуб	Якъубэхыу	N;LGSPEC1;PL
Якъуб	Якъубэм	N;ERG;SG;DEF
Якъуб	Якъубэр	N;NOM;SG
Якъуб	Якъубэхэр	N;NOM;PL
Якъуб	Якъубыу	N;LGSPEC1;SG
Якъуб	Якъубэхэмкӏэ	N;INS;PL;DEF
Якъуб	Якъубэхэкӏэ	N;INS;PL;NDEF
Якъуб	Якъубэмкӏэ	N;INS;SG;DEF
Якъуб	Якъубэкӏэ	N;INS;SG;NDEF
Якъуб	Якъубэ	N;NDEF;SG

абадз	абадзэхэ	N;NDEF;PL
абадз	абадзэхэмэ	N;ERG;PL;DEF
абадз	абадзэхыу	N;LGSPEC1;PL
абадз	абадзэм	N;ERG;SG;DEF
абадз	абадзэр	N;NOM;SG
абадз	абадзэхэр	N;NOM;PL
абадз	абадзыу	N;LGSPEC1;SG
абадз	абадзэхэмкӏэ	N;INS;PL;DEF
абадз	абадзэхэкӏэ	N;INS;PL;NDEF
абадз	абадзэмкӏэ	N;INS;SG;DEF
абадз	абадзэкӏэ	N;INS;SG;NDEF
абадз	абадзэ	N;NDEF;SG

абан	абанэхэ	N;NDEF;PL
абан	абанэхэмэ	N;ERG;PL;DEF
абан	абанэхыу	N;LGSPEC1;PL
абан	абанэм	N;ERG;SG;DEF
абан	абанэр	N;NOM;SG
абан	абанэхэр	N;NOM;PL
абан	абаныу	N;LGSPEC1;SG
абан	абанэхэмкӏэ	N;INS;PL;DEF
абан	абанэхэкӏэ	N;INS;PL;NDEF
абан	абанэмкӏэ	N;INS;SG;DEF
абан	абанэкӏэ	N;INS;SG;NDEF
абан	абанэ	N;NDEF;SG

абас	абасэхэ	N;NDEF;PL
абас	абасэхэмэ	N;ERG;PL;DEF
абас	абасэхыу	N;LGSPEC1;PL
абас	абасэм	N;ERG;SG;DEF
абас	абасэр	N;NOM;SG
абас	абасэхэр	N;NOM;PL
абас	абасыу	N;LGSPEC1;SG
абас	абасэхэмкӏэ	N;INS;PL;DEF
абас	абасэхэкӏэ	N;INS;PL;NDEF
абас	абасэмкӏэ	N;INS;SG;DEF
абас	абасэкӏэ	N;INS;SG;NDEF
абас	абасэ	N;NDEF;SG

абдзах	абдзахэхэ	N;NDEF;PL
абдзах	абдзахэхэмэ	N;ERG;PL;DEF
абдзах	абдзахэхыу	N;LGSPEC1;PL
абдзах	абдзахэм	N;ERG;SG;DEF
абдзах	абдзахэр	N;NOM;SG
абдзах	абдзахэхэр	N;NOM;PL
абдзах	абдзахыу	N;LGSPEC1;SG
абдзах	абдзахэхэмкӏэ	N;INS;PL;DEF
абдзах	абдзахэхэкӏэ	N;INS;PL;NDEF
абдзах	абдзахэмкӏэ	N;INS;SG;DEF
абдзах	абдзахэкӏэ	N;INS;SG;NDEF
абдзах	абдзахэ	N;NDEF;SG

абрадж	абраджэхэ	N;NDEF;PL
абрадж	абраджэхэмэ	N;ERG;PL;DEF
абрадж	абраджэхыу	N;LGSPEC1;PL
абрадж	абраджэм	N;ERG;SG;DEF
абрадж	абраджэр	N;NOM;SG
абрадж	абраджэхэр	N;NOM;PL
абрадж	абраджыу	N;LGSPEC1;SG
абрадж	абраджэхэмкӏэ	N;INS;PL;DEF
абрадж	абраджэхэкӏэ	N;INS;PL;NDEF
